biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_rate_weighted_median,wt_exit_p_rate_weighted_q25,wt_exit_p_rate_weighted_q75,wt_exit_p_rate_support_fraction,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,balance_p_rate_weighted_median,balance_p_rate_weighted_q25,balance_p_rate_weighted_q75,balance_p_rate_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,sca3_entry_p_rate_weighted_median,sca3_entry_p_rate_weighted_q25,sca3_entry_p_rate_weighted_q75,sca3_entry_p_rate_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,wt_exit_consensus_p_weighted_median,wt_exit_consensus_p_weighted_q25,wt_exit_consensus_p_weighted_q75,wt_exit_consensus_p_support_fraction,balance_consensus_p_weighted_median,balance_consensus_p_weighted_q25,balance_consensus_p_weighted_q75,balance_consensus_p_support_fraction,sca3_entry_consensus_p_weighted_median,sca3_entry_consensus_p_weighted_q25,sca3_entry_consensus_p_weighted_q75,sca3_entry_consensus_p_support_fraction,silent_fraction_weighted,projection_gap_balance_weighted_median
WT_10__TO__SCA3_04,drive_early,WT_10,SCA3_04,True,6,0.05527017817921325,0.012482684275275295,0.2159979546596663,1.0,0.050112152895512324,0.010393667365012831,0.21082899094330543,1.0,0.18789551047626527,0.08356208032840896,0.41350697369782524,1.0,0.18788300430970084,0.0834218407288546,0.4177795926890601,1.0,0.3186573152169608,0.16622504663740165,0.5799085923218431,1.0,0.3266893306212927,0.16841351157887355,0.6029585086741953,1.0,0.05269116553736279,0.011438175820144062,0.21341347280148587,1.0,0.18788925739298304,0.08349196052863178,0.41564328319344274,1.0,0.3226733229191267,0.1673192791081376,0.5914335504980193,1.0,0.0,0.000518500256820682
WT_10__TO__SCA3_04,drive_late,WT_10,SCA3_04,True,6,0.012869980232292976,0.004143122711675896,0.33458459892246034,1.0,0.010308343529911078,0.003519756592851713,0.32606844511700245,1.0,0.12416506137463615,0.03317627019011635,0.8395962154478002,1.0,0.11895930596342717,0.03302007611307447,0.83153458589295,1.0,0.3355959039751859,0.05136804328208257,0.8898208652429399,0.8333333333333333,0.3501694983857706,0.05254953745953839,0.8948959451100915,0.8333333333333333,0.011589161881102027,0.0038314396522638045,0.33032652201973134,1.0,0.12156218366903167,0.03309817315159541,0.8355654006703751,1.0,0.34288270118047826,0.05195879037081048,0.8923584051765157,0.8333333333333333,0.0,0.002145569887203381
WT_10__TO__SCA3_05,coupled,WT_10,SCA3_05,False,7,0.035481875124104924,0.019031313309277143,0.1641415908461201,1.0,0.027360417538129254,0.015069886404784736,0.15367801467641537,1.0,0.3726914666729209,0.15963815032476958,0.6790424729842404,1.0,0.36767350834607093,0.1562431117460009,0.6747950283879938,1.0,0.33786555220410774,0.18366655171740162,0.506176013758586,0.5714285714285714,0.19034361269803923,0.19034361269803923,0.26710584453251174,0.2857142857142857,0.03142114633111709,0.01705059985703094,0.1589098027612677,1.0,0.3701824875094959,0.15794063103538525,0.6769187506861172,1.0,0.18700508220772044,0.18700508220772044,0.26393594824663325,0.2857142857142857,0.0,0.003798194276482994
WT_10__TO__SCA3_05,drive_early,WT_10,SCA3_05,False,7,0.06853374085278133,0.03255808215511119,0.1171204728427517,1.0,0.05845131358000825,0.029079892110919686,0.10624241951456767,1.0,0.2671495960478284,0.1902836424832159,0.39466409216626286,1.0,0.26875244988204033,0.188656956511581,0.3994296880129762,1.0,0.34684014197916807,0.2978696178926977,0.4290516479070281,0.7142857142857143,0.35883138342023846,0.3094542744750634,0.4385075389498686,0.7142857142857143,0.06374361533233894,0.030818987133015435,0.11130481400474346,1.0,0.26795102296493434,0.18947029949739844,0.3970468900896196,1.0,0.3528357626997033,0.30366194618388054,0.4337795934284484,0.7142857142857143,0.0,0.0020818531812609037
WT_10__TO__SCA3_05,drive_late,WT_10,SCA3_05,False,7,0.015066366567595177,0.010143802357290687,0.6465683486113225,1.0,0.013070627078483598,0.00849182495949769,0.6377654974710336,1.0,0.3015007254681584,0.08518291164416952,0.8983483643661474,1.0,0.28765862567941064,0.0847168812948261,0.904307025898955,1.0,0.22767281811750262,0.07871045623300603,0.5084566745521999,0.5714285714285714,0.07960661612600571,0.07960661612600571,0.15937506096539739,0.2857142857142857,0.014068496823039388,0.00931781365839419,0.6421669230411782,1.0,0.2945796755737845,0.08494989646949781,0.9013276951325512,1.0,0.07915853617950587,0.07915853617950587,0.15628334907032587,0.2857142857142857,0.0,0.00161460505083777
WT_10__TO__SCA3_06,coupled,WT_10,SCA3_06,True,1,0.52614014287708,0.52614014287708,0.52614014287708,1.0,0.5283251816592784,0.5283251816592784,0.5283251816592784,1.0,0.7513132530676652,0.7513132530676652,0.7513132530676652,1.0,0.7598531309478366,0.7598531309478366,0.7598531309478366,1.0,0.8700805955255875,0.8700805955255875,0.8700805955255875,1.0,0.8782437450738682,0.8782437450738682,0.8782437450738682,1.0,0.5272326622681792,0.5272326622681792,0.5272326622681792,1.0,0.7555831920077509,0.7555831920077509,0.7555831920077509,1.0,0.8741621702997278,0.8741621702997278,0.8741621702997278,1.0,0.0,0.00853987788017141
WT_10__TO__SCA3_06,drive_early,WT_10,SCA3_06,True,1,0.20639997347725447,0.20639997347725447,0.20639997347725447,1.0,0.20613934672223116,0.20613934672223116,0.20613934672223116,1.0,0.3866611719711221,0.3866611719711221,0.3866611719711221,1.0,0.39396223986634593,0.39396223986634593,0.39396223986634593,1.0,0.617653479905127,0.617653479905127,0.617653479905127,1.0,0.6228293952354899,0.6228293952354899,0.6228293952354899,1.0,0.20626966009974282,0.20626966009974282,0.20626966009974282,1.0,0.390311705918734,0.390311705918734,0.390311705918734,1.0,0.6202414375703085,0.6202414375703085,0.6202414375703085,1.0,0.0,0.007301067895223834
WT_10__TO__SCA3_06,drive_late,WT_10,SCA3_06,True,1,0.7396948375115084,0.7396948375115084,0.7396948375115084,1.0,0.7384599149952471,0.7384599149952471,0.7384599149952471,1.0,0.8580168397991694,0.8580168397991694,0.8580168397991694,1.0,0.8627747133569688,0.8627747133569688,0.8627747133569688,1.0,0.9283158900867385,0.9283158900867385,0.9283158900867385,1.0,0.932486140845347,0.932486140845347,0.932486140845347,1.0,0.7390773762533778,0.7390773762533778,0.7390773762533778,1.0,0.8603957765780691,0.8603957765780691,0.8603957765780691,1.0,0.9304010154660427,0.9304010154660427,0.9304010154660427,1.0,0.0,0.00475787355779933
WT_10__TO__SCA3_09,coupled,WT_10,SCA3_09,True,3,0.015539152314271405,0.006463207323563949,0.1700275075182469,1.0,0.012309353903018391,0.005698709268547718,0.16502401849043627,1.0,0.12677450763434478,0.05260177204968616,0.35067243849990315,1.0,0.12836086722435203,0.051748366506385236,0.35510145844551233,1.0,0.3415000420485537,0.09122111532117638,0.6758033277002831,1.0,0.3675772583115226,0.09392403583677024,0.71466302893216,1.0,0.0139242531086449,0.0060809582960558335,0.16752576300434158,1.0,0.1275676874293484,0.052175069278035696,0.35288694847270774,1.0,0.35453865018003816,0.0925725755789733,0.6952331783162216,1.0,0.0,0.0024397651333081492
WT_10__TO__SCA3_09,drive_early,WT_10,SCA3_09,True,3,0.058694115539189254,0.012646130008105431,0.13005796267296674,1.0,0.05281386805726605,0.01063220423177404,0.12022911564856706,1.0,0.3080688256986113,0.0966436935684595,0.5398740840765814,1.0,0.3143016764818193,0.09845934025846408,0.5468049771483122,1.0,0.5138765278439889,0.21455185489873033,0.8156566260659558,1.0,0.5233759513366785,0.22465204549492512,0.8299153469848145,1.0,0.05575399179822765,0.011639167119939736,0.1251435391607669,1.0,0.3111852510902153,0.09755151691346178,0.5433395306124468,1.0,0.5186262395903336,0.2196019501968277,0.8227859865253851,1.0,0.0,0.0030211195161575846
WT_10__TO__SCA3_09,drive_late,WT_10,SCA3_09,True,3,0.006511944700101896,0.004154079701323635,0.19503008788892542,1.0,0.005635884012934404,0.003648435410138274,0.1931403085275549,1.0,0.05100095795132474,0.03324855717364687,0.2710903094092679,1.0,0.05049971169110741,0.03307445139172771,0.2707805001925487,1.0,0.08579304077574637,0.05453847616502561,0.3280052934122565,1.0,0.08683049363315384,0.05420531972602786,0.33092883171679194,1.0,0.00607391435651815,0.0039012575557309543,0.1940851982082402,1.0,0.050750334821216075,0.03316150428268729,0.2709354048009083,1.0,0.08631176720445011,0.05437189794552673,0.3294670625645242,1.0,0.0,0.0005012462602173237
WT_11__TO__SCA3_01,coupled,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20606324091243142,0.13265416937908928,0.5281747078088779,1.0,0.30071804376882827,0.14812681995737967,0.5537794345075275,1.0,0.47185000089697343,0.28480764095609973,0.7357493301090793,1.0,0.4892594732591812,0.3469587417817888,0.7503375274252363,1.0,0.0,0.0,0.0,1.0,0.22962549007088573,0.12859323751380028,0.6497890996478342,0.8333333333333334,0.4805547370780773,0.31588319136894427,0.7430434287671578,1.0,0.0,0.007998889829940566
WT_11__TO__SCA3_01,drive_early,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11731794453710395,0.08619224821619081,0.412303083750847,1.0,0.12984691193356257,0.09965607884404466,0.4275785134204232,1.0,0.24364797033659383,0.2078986737333616,0.5737778376906244,1.0,0.35629909017283024,0.2991761412415288,0.5876338956167395,1.0,0.0,0.0,0.0,1.0,0.12358242823533325,0.09292416353011773,0.41994079858563504,1.0,0.31257435360675706,0.2694250780295036,0.6935594292942525,0.8333333333333334,0.0,0.011897113131230208
WT_11__TO__SCA3_01,drive_late,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36367810408068646,0.1362267516285945,0.6821070967061915,1.0,0.37851629512836626,0.26754735383348616,0.6853545574559632,1.0,0.7122210703680584,0.4661538119365511,0.8205127541221628,1.0,0.7291926847510207,0.5043714482300762,0.8390302573528602,1.0,0.0,0.0,0.0,1.0,0.45895306810925623,0.2125134918651675,0.752191772314623,0.8333333333333334,0.7207068775595395,0.48526263008331355,0.8297715057375116,1.0,0.0,0.00654331245587003
WT_11__TO__SCA3_02,coupled,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0800914902732342,0.060503276630642436,0.6387089366662011,0.19047619047619052,0.08840821689056418,0.06990385117140929,0.636658243903776,0.19047619047619052,0.25725522832622205,0.25725522832622205,0.3703028611259707,0.09523809523809526,0.2808869240287004,0.2808869240287004,0.395353708717417,0.09523809523809526,0.0,0.0,0.0,1.0,0.08424985358189918,0.06520356390102586,0.6376835902849886,0.19047619047619052,0.26907107617746123,0.26907107617746123,0.38282828492169385,0.09523809523809526,0.0,0.002050692762425088
WT_11__TO__SCA3_02,drive_early,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.030948836438485207,0.029436577545852466,0.32740659955008466,0.19047619047619052,0.03526160346813619,0.03306180394112916,0.3555635759481398,0.19047619047619052,0.1289294979599033,0.1289294979599033,0.14338629474324038,0.09523809523809526,0.14049909085955345,0.14049909085955345,0.15448755976561124,0.09523809523809526,0.0,0.0,0.0,1.0,0.03234909050699433,0.03200532018980719,0.34148508774911224,0.19047619047619052,0.13471429440972837,0.13471429440972837,0.1489369272544258,0.09523809523809526,0.0,0.0021129675026439546
WT_11__TO__SCA3_02,drive_late,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03450400922412026,0.021271343658479294,0.2213756157430281,0.42857142857142866,0.46191318497449474,0.2974849107878617,0.7143311645038418,0.14285714285714288,0.5183075683779385,0.5183075683779385,0.5183075683779385,0.04761904761904763,0.5358552475855702,0.5358552475855702,0.5358552475855702,0.04761904761904763,0.0,0.0,0.0,1.0,0.4559162603578585,0.2903775794571086,0.7109472015912142,0.14285714285714288,0.5270814079817543,0.5270814079817543,0.5270814079817543,0.04761904761904763,0.0,0.00601021995956702
WT_11__TO__SCA3_04,coupled,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6929751448619235,0.41462763761355326,0.8648123100261238,1.0,0.6933238492356609,0.448779579783067,0.8593880296360163,1.0,0.9374841670333004,0.3755590681698623,0.9821451599603273,0.49999999999999994,0.9563249944366123,0.3849633230201593,0.964630229229057,0.49999999999999994,0.0,0.0,0.0,1.0,0.6931494970487923,0.4317036086983101,0.8602816207199255,1.0,0.9469045807349564,0.3802611955950107,0.9733858770583605,0.49999999999999994,0.0,0.010165407900723794
WT_11__TO__SCA3_04,drive_early,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7002786784236416,0.3652239915594486,0.8447395577434977,1.0,0.6990594265975666,0.3905908053997256,0.8476933838981683,1.0,0.7887966700207205,0.21194521592132856,0.9772977804764105,0.49999999999999994,0.8475181464582188,0.09785742354672203,0.9667558133066779,0.4444444444444444,0.0,0.0,0.0,0.9444444444444444,0.6996690525106041,0.3779073984795871,0.8438697564394763,1.0,0.8643309783614543,0.0936494417340642,0.9746815961675797,0.4444444444444444,0.020325203252032516,0.004916773604720729
WT_11__TO__SCA3_04,drive_late,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5924978750046698,0.2128970868167495,0.8173466463210564,1.0,0.6669238708557361,0.4615892830443168,0.864161524189065,1.0,0.9375194327820214,0.5918307947778034,0.981421569611744,0.4444444444444444,0.930921204893103,0.6193604853959662,0.9621207332371761,0.4444444444444444,0.0,0.0,0.0,1.0,0.657140886597518,0.461665952508649,0.8550242422234082,0.7777777777777779,0.9342203188375622,0.6055956400868848,0.97177115142446,0.4444444444444444,0.0,0.01647408915615657
WT_11__TO__SCA3_05,coupled,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5461530878993809,0.3891815815592384,0.7964986717424416,1.0,0.5505672657823618,0.42055247553792213,0.8132667824527176,1.0,0.5885378504043173,0.43403442956499866,0.9759612722202546,0.7619047619047621,0.45748335824162206,0.20257205831245445,0.6145877956193099,0.3333333333333334,0.0,0.0,0.0,1.0,0.546894959825775,0.4079091898622702,0.8044275779402443,1.0,0.43397290263132915,0.19258688825777917,0.6009336547624304,0.3333333333333334,0.01277584204413473,0.008697468909735375
WT_11__TO__SCA3_05,drive_early,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6028011696616984,0.18374509053770005,0.8072839708803441,1.0,0.6304223431972112,0.22526031940991048,0.8177820000067679,1.0,0.7584133540324994,0.46814184319546387,0.981397088024628,0.8095238095238096,0.4650151073036308,0.07088768265505074,0.780870693793257,0.38095238095238104,0.0,0.0,0.0,1.0,0.6166117564294549,0.20450270497380527,0.812532985443556,1.0,0.44934882942428095,0.0685957513549354,0.7811815220872028,0.38095238095238104,0.022067363530778168,0.006469479867709524
WT_11__TO__SCA3_05,drive_late,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5233714812825909,0.21093669704791662,0.7872383256347592,1.0,0.5390778652831225,0.25198941858263135,0.7927596649279334,1.0,0.607529021001671,0.4050693506997893,0.9767571118963119,0.7619047619047621,0.4816205611055985,0.3846970398813724,0.5510371908498469,0.3333333333333334,0.0,0.0,0.0,1.0,0.5501652166453761,0.2852141130128526,0.7901529611255311,0.9523809523809524,0.42287555916070246,0.35404862159474204,0.5558621257408893,0.28571428571428575,0.0,0.005558326933061439
WT_11__TO__SCA3_06,coupled,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24600718074992306,0.24162520440997223,0.30649772725142266,1.0,0.2745001033373696,0.2723087926592143,0.3289130434928883,1.0,0.6338247915503168,0.6301637958162734,0.6601611191948774,1.0,0.6617932730636183,0.6562635177972532,0.6884801891625654,1.0,0.0,0.0,0.0,1.0,0.26025364204364637,0.25915830921274857,0.31606190236353904,1.0,0.6478090323069675,0.6432136568067632,0.6743206541787213,1.0,0.0,0.016337064879125063
WT_11__TO__SCA3_06,drive_early,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11447476724492667,0.11092737856551313,0.15736641189649106,1.0,0.134839469289111,0.13164707970822928,0.17453210900127042,1.0,0.35482645509686594,0.3431725042149956,0.3953644851088497,1.0,0.37984135916180795,0.36767216796483965,0.41936239904680767,1.0,0.0,0.0,0.0,1.0,0.12465711826701882,0.1212872291368712,0.16594926044888073,1.0,0.36733390712933695,0.35542233608991763,0.40736344207782865,1.0,0.0,0.014321691263906186
WT_11__TO__SCA3_06,drive_late,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5410904602803283,0.527407734242748,0.5877465460090465,1.0,0.5704758709844379,0.5600952041345708,0.6090476812374132,1.0,0.818073831722824,0.8174431698097738,0.8282153862328613,1.0,0.8308424513044204,0.8296972615334897,0.840367141462286,1.0,0.0,0.0,0.0,1.0,0.555783165632383,0.5437514691886594,0.5983971136232299,1.0,0.8244581415136222,0.8235702156716318,0.8342912638475736,1.0,0.0,0.016518918940336857
WT_11__TO__SCA3_09,coupled,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3876620335362118,0.11006871250784685,0.5695907380237715,1.0,0.44665147419099477,0.17399062753301747,0.6117496232796791,1.0,0.7044619552852852,0.5932532170570707,0.8403018672483843,1.0,0.7201775704535023,0.6320283458537109,0.8450011378968316,1.0,0.0,0.0,0.0,1.0,0.42205361641106304,0.09948978814952746,0.6185536305452857,0.8888888888888888,0.7123197628693938,0.6133645039207151,0.8426515025726079,1.0,0.0,0.014648350054027476
WT_11__TO__SCA3_09,drive_early,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6385822560495618,0.07460909092571877,0.7570510828843567,1.0,0.6443658045377595,0.08105915609566228,0.7570692413105337,1.0,0.8607150281123435,0.28461125673986226,0.8828392576630051,1.0,0.8645869681036701,0.3016833506058008,0.8865187152945224,1.0,0.0,0.0,0.0,1.0,0.6414740302936607,0.07783412351069052,0.7570601620974452,1.0,0.8626509981080067,0.2931473036728315,0.8846789864787638,1.0,0.0,0.0015901360803695652
WT_11__TO__SCA3_09,drive_late,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2541980168498992,0.0447794849119739,0.48786543631153795,1.0,0.46486794710438367,0.3741830557063731,0.4980599164158274,1.0,0.4669136353517569,0.1917673836193238,0.8610582187223563,1.0,0.6461143523468954,0.500256728244111,0.8752192640164141,1.0,0.0,0.0,0.0,1.0,0.49161581901193063,0.46244195858284143,0.5383311392045397,0.5555555555555556,0.8549472542561595,0.4836135516154887,0.8744083600700955,0.6666666666666667,0.0,0.040380833816145295
WT_13__TO__SCA3_01,coupled,WT_13,SCA3_01,True,2,0.594321712815256,0.594321712815256,0.6213102346706263,1.0,0.5998888530645604,0.5998888530645604,0.6223599672813367,1.0,0.7716953593022337,0.7716953593022337,0.7870956685687001,1.0,0.7739477232750757,0.7739477232750757,0.7924730388839084,1.0,0.8915653453696246,0.8915653453696246,0.9058503317949318,1.0,0.9010372490136722,0.9010372490136722,0.9157964382824427,1.0,0.5971052829399082,0.5971052829399082,0.6218351009759815,1.0,0.7728215412886547,0.7728215412886547,0.7897843537263043,1.0,0.8963012971916484,0.8963012971916484,0.9108233850386872,1.0,0.0,0.0022523639728420086
WT_13__TO__SCA3_01,drive_early,WT_13,SCA3_01,True,2,0.4403247137057202,0.4403247137057202,0.5164578512128114,1.0,0.4448036209211319,0.4448036209211319,0.5169471170965791,1.0,0.6609347049134437,0.6609347049134437,0.6823910318809624,1.0,0.6726944118407879,0.6726944118407879,0.6886169956977489,1.0,0.8309997361536983,0.8309997361536983,0.831973354669532,1.0,0.8452185756775779,0.8452185756775779,0.8491210131762807,1.0,0.44256416731342607,0.44256416731342607,0.5167024841546952,1.0,0.6668145583771159,0.6668145583771159,0.6855040137893557,1.0,0.839082774431472,0.839082774431472,0.8405471839229064,1.0,0.0,0.0006922207062288743
WT_13__TO__SCA3_01,drive_late,WT_13,SCA3_01,True,2,0.69405437443511,0.69405437443511,0.7074678991920571,1.0,0.6916726666390083,0.6916726666390083,0.7066528629079577,1.0,0.8199958604297013,0.8199958604297013,0.8469811312706662,1.0,0.8250558276011797,0.8250558276011797,0.8516897465702293,1.0,0.9205292965598052,0.9205292965598052,0.9350435219288962,1.0,0.9295752417532139,0.9295752417532139,0.9428807824929952,1.0,0.6928635205370591,0.6928635205370591,0.7070603810500073,1.0,0.8225258440154405,0.8225258440154405,0.8493354389204477,1.0,0.9250522691565095,0.9250522691565095,0.9389621522109457,1.0,0.0,0.004357263427647751
WT_13__TO__SCA3_02,coupled,WT_13,SCA3_02,False,7,0.32898705300974346,0.057532650455605065,0.7203738170055781,1.0,0.6100586392906512,0.0882990866096951,0.8618352546877708,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,0.5826398653864845,0.07218437358391772,0.7857707797282047,0.8571428571428571,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.0,0.0
WT_13__TO__SCA3_02,drive_early,WT_13,SCA3_02,False,7,0.9290019936101171,0.4952134537478514,0.9794694420072888,1.0,0.9248196873256238,0.4882273627628153,0.979443685400523,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,0.9269108404678704,0.49172040825533336,0.9794565637039059,1.0,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.0,0.0
WT_13__TO__SCA3_02,drive_late,WT_13,SCA3_02,False,7,0.38273972035019316,0.027926196471770828,0.857573060773126,1.0,0.5271114777354504,0.33766315845497585,0.8408012653844907,1.0,0.04656775705976372,0.044996203146279785,0.04974744879945005,0.5714285714285714,0.3443284637783294,0.3443136912424494,0.3451184984442521,0.5714285714285714,0.07313832443133253,0.07312926121829756,0.07516427501057016,0.42857142857142855,,,,0.0,0.8168500707504729,0.7259382343972759,0.9461984400638146,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.0,0.29537104964480204
WT_13__TO__SCA3_04,coupled,WT_13,SCA3_04,True,6,0.41726004889702406,0.07656817765481609,0.6081015158495297,1.0,0.4290515400284372,0.2614743080215151,0.6015503486768394,1.0,0.7532061348221997,0.47505627313443266,0.8279797228085801,1.0,0.7826117528334974,0.6761219029941632,0.8375454703559162,1.0,0.8205780450186639,0.8205780450186639,0.9067699462682142,0.3333333333333333,0.8151255615288733,0.8151255615288733,0.9042723812772665,0.3333333333333333,0.49689021983410764,0.17708741921701424,0.6219265757920346,0.8333333333333333,0.794167877491698,0.6417219943376932,0.8389304892955984,0.8333333333333333,0.8178518032737686,0.8178518032737686,0.9055211637727403,0.3333333333333333,0.0,0.010731462533471571
WT_13__TO__SCA3_04,drive_early,WT_13,SCA3_04,True,6,0.4994742097586373,0.2025986101548123,0.6061708295095521,1.0,0.4868389425606121,0.3600565131904752,0.6011985571515787,1.0,0.8235296926982411,0.5935206610342917,0.8273371143966588,1.0,0.8139169004992367,0.7509360810505121,0.8279262653983196,1.0,0.9611928509057212,0.9307131362613659,0.9937491755141479,0.49999999999999994,0.9637757437479306,0.9383698455021191,0.9918769517764345,0.49999999999999994,0.5802062696833581,0.49315657615962466,0.6271631169777725,0.6666666666666666,0.8233886064381297,0.7878814693032606,0.8270379382269261,0.8333333333333333,0.9624842973268259,0.9345414908817424,0.9928130636452912,0.49999999999999994,0.0,0.005987339314179388
WT_13__TO__SCA3_04,drive_late,WT_13,SCA3_04,True,6,0.10286726243483843,0.04044811686114376,0.5317615848701887,1.0,0.41023984634287397,0.07848566729716082,0.5084861042386484,1.0,0.5546842870138894,0.07082589079706225,0.8439227186277238,1.0,0.798010072729432,0.4535589468452939,0.8325739771429757,1.0,0.12440259322760497,0.08229994659510245,0.3733540632385498,0.49999999999999994,0.42262099413658927,0.42262099413658927,0.7089451043163719,0.3333333333333333,0.28608072867772727,0.06448168281187218,0.5462369635453261,0.8333333333333333,0.8212134212284609,0.5223758295777393,0.8552832745422386,0.6666666666666666,0.994584873935016,0.994584873935016,0.994584873935016,0.16666666666666666,0.0,0.015536399641023173
WT_13__TO__SCA3_05,coupled,WT_13,SCA3_05,False,7,0.3572532683681745,0.17884366114167535,0.7183377589172979,1.0,0.342887949811743,0.19056600571941953,0.711063916122516,1.0,0.6232400837066352,0.33712121291201885,0.9327784007901967,1.0,0.6277853776488584,0.35690434427220863,0.9349201269087699,1.0,0.5137893458215232,0.46400642565822364,0.9299126733733393,0.5714285714285714,0.46909203247413206,0.46909203247413206,0.46909203247413206,0.14285714285714285,0.3500706090899587,0.18470483343054744,0.7147008375199069,1.0,0.6255127306777468,0.3470127785921137,0.9338492638494833,1.0,0.46654922906617785,0.46654922906617785,0.46654922906617785,0.14285714285714285,0.0,0.00454529394222325
WT_13__TO__SCA3_05,drive_early,WT_13,SCA3_05,False,7,0.43086033896846754,0.31173099427382117,0.7115379860844646,1.0,0.42175447903801666,0.31517518070755013,0.7056023253006313,1.0,0.693520321977993,0.5356797556504417,0.9186720901309712,1.0,0.6972759441292474,0.5583005949209978,0.917674064374738,1.0,0.7321677025412874,0.5906704094145084,0.9617211882556685,0.5714285714285714,0.7333549691472269,0.7333549691472269,0.7333549691472269,0.14285714285714285,0.4263074090032421,0.3134530874906856,0.7087693032806872,1.0,0.6953981330536202,0.5469901752857198,0.9181730772528546,1.0,0.7327613358442571,0.7327613358442571,0.7327613358442571,0.14285714285714285,0.0,0.0022761270194721077
WT_13__TO__SCA3_05,drive_late,WT_13,SCA3_05,False,7,0.14490629144919542,0.08034337646900643,0.705183672410985,1.0,0.3592333552719897,0.11912051386589567,0.6928249609468164,1.0,0.403880166293925,0.13333362288551082,0.9450332171739777,1.0,0.48541060382362544,0.3301101278118433,0.945849463931576,1.0,0.2797207953124065,0.12117736556303293,0.7700207223925392,0.5714285714285714,0.3092108718599901,0.3092108718599901,0.44972157283384767,0.2857142857142857,0.1433830726560337,0.11179076199172895,0.7202053496201029,0.8571428571428571,0.39426502129521956,0.2805309795034281,0.9478499278829304,0.8571428571428571,0.29446583358619827,0.29446583358619827,0.29446583358619827,0.14285714285714285,0.0,0.011309171669214111
WT_13__TO__SCA3_06,coupled,WT_13,SCA3_06,True,1,0.43084244404327066,0.43084244404327066,0.43084244404327066,1.0,0.42660012277754455,0.42660012277754455,0.42660012277754455,1.0,0.6405360629062719,0.6405360629062719,0.6405360629062719,1.0,0.6467993769342012,0.6467993769342012,0.6467993769342012,1.0,0.7930594884432357,0.7930594884432357,0.7930594884432357,1.0,0.8032198498453158,0.8032198498453158,0.8032198498453158,1.0,0.4287212834104076,0.4287212834104076,0.4287212834104076,1.0,0.6436677199202365,0.6436677199202365,0.6436677199202365,1.0,0.7981396691442757,0.7981396691442757,0.7981396691442757,1.0,0.0,0.006263314027929345
