group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,stored_rheobase_J,protocol_rheobase_J,rheobase_status,rheobase_relative_error,J_q75,active_support_q75_ms,spike_count,support_rate_hz,mean_isi_ms,occupancy_fraction,first_spike_ms,simulation_ok,within_cell_support_weight,group_support_weight,core_q75_secure,exp_q75_firing_rate_hz,exp_q75_mean_isi_ms,rheobase_J_best
SCA3,SCA3_09,SCA3_AN02,kappa_I_HIGH,kappa_I_HIGH,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,2.0976545272246767,2.094845081225686,OK,0.0013393273117798647,4.22069670379549,835.3968750000003,30,35.9110752000359,28.30250911395822,0.9824944153696865,3.100295720347751,True,0.3333333333333333,0.0555555555555555,True,29.895320197044374,28.14086174242421,2.2595007918063086
WT,WT_03,NA_NOT_RECOVERABLE,best,best,2.86810838929218,0.0855030713389898,0.760137165765994,0.386966213496606,1.6558117865631434,1.6558117865631434,OK,0.0,2.8949017104544605,993.6197265625,98,98.62928178674366,10.209317446048026,0.9966627732851951,17.768315429993844,True,0.25,0.0208333333333333,True,96.09752719102654,10.254144340581988,1.6558117865631434
WT,WT_03,NA_NOT_RECOVERABLE,r_LOW,r_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.4839416860472601,1.8237926924463608,1.8237926924463608,OK,0.0,2.8949017104544605,993.6197265625,106,106.68065172851865,9.407677302795504,0.994149059631611,28.14367478511958,True,0.25,0.0208333333333333,True,96.09752719102654,10.254144340581988,1.6558117865631434
WT,WT_03,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,0.5219626851112664,1.7444170995564887,1.7444170995564887,OK,0.0,2.8949017104544605,993.6197265625,107,107.68707297124054,9.310114792879956,0.9932091137717561,22.57315006118911,True,0.25,0.0208333333333333,True,96.09752719102654,10.254144340581988,1.6558117865631434
WT,WT_03,NA_NOT_RECOVERABLE,kappa_I_HIGH,kappa_I_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,1.205927195782613,1.73703332347371,1.73703332347371,OK,0.0,2.8949017104544605,993.6197265625,98,98.62928178674366,10.19325314787936,0.995094530545338,1.7230652961639796,True,0.25,0.0208333333333333,True,96.09752719102654,10.254144340581988,1.6558117865631434
WT,WT_04,NA_NOT_RECOVERABLE,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,0.3807969954705221,0.3807969954705221,OK,0.0,1.021582582877788,981.6328124999992,65,66.21620546124527,15.259953577928256,0.9949107411152367,17.859104332584216,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
WT,WT_04,NA_NOT_RECOVERABLE,b_HIGH,b_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,0.3859930558375662,0.3859930558375662,OK,0.0,1.021582582877788,981.6328124999992,68,69.27233802099505,14.44022312316304,0.9855976052674222,2.8538369349457913,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
WT,WT_04,NA_NOT_RECOVERABLE,r_LOW,r_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,0.4179117123779804,0.4179117123779804,OK,0.0,1.021582582877788,981.6328124999992,67,68.25362716774512,14.67309382677298,0.9865442355178173,3.2292570541317662,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
WT,WT_04,NA_NOT_RECOVERABLE,r_HIGH,r_HIGH,3.065695095084834,0.0878416356744239,0.4108667249190021,0.5747883301798449,0.3889622331901629,0.3889622331901629,OK,0.0,1.021582582877788,981.6328124999992,73,74.36589228724469,13.602015352803827,0.9976694879500846,20.505944007356003,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
WT,WT_04,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,4.9822056485118775,0.0015351811469617,2.0918407503909955,1.414480091955145,0.3934159992190579,0.3934159992190579,OK,0.0,1.021582582877788,981.6328124999992,68,69.27233802099505,14.62021568356717,0.9978827503782135,3.180192145303619,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
