subset,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,dA_dintrinsic_median,dA_ddrive_median,drive_dominance_fraction_median,gradient_magnitude_median,A_isi_q25,dA_dintrinsic_q25,dA_ddrive_q25,drive_dominance_fraction_q25,gradient_magnitude_q25,A_isi_q75,dA_dintrinsic_q75,dA_ddrive_q75,drive_dominance_fraction_q75,gradient_magnitude_q75
core_secure_pairs,0.0333333333333333,0.0666666666666666,32,-0.0117385725518747,0.1801206499670393,-1.0151096570538782,0.5315014752687877,1.2371445654759383,-0.1710172336322454,-0.1077948827964105,-1.2611877254873889,0.4429022312349019,0.8499153023330007,0.0619695336416038,0.9332970697595788,-0.6495488141064713,0.6705596058782979,1.7719119300450457
core_secure_pairs,0.0333333333333333,0.1,32,-0.0342021388846923,0.1638558641594024,-0.685875527500486,0.4595374529978807,1.1102268800654689,-0.2043697679662196,-0.0830755273286764,-1.013419393495175,0.3532040646602455,0.6258705797310733,0.036747809888817,0.8486100940188908,-0.3697414077732629,0.6225217224870443,1.6081140609646942
core_secure_pairs,0.0333333333333333,0.1333333333333333,32,-0.0448892790342301,0.1630059569347104,-0.4413530749571639,0.3967540400485752,1.051156417904816,-0.2351611802819002,-0.0994045727893659,-0.89254744432129,0.2903787034636081,0.5442987614870399,0.0160817667728616,0.7857426711503664,-0.1391323341027751,0.5281471734718776,1.4589074479133362
core_secure_pairs,0.0333333333333333,0.1666666666666666,32,-0.0474613380874278,0.1596994552035772,-0.263417339024934,0.390618320736208,0.9812529292115793,-0.2562598814126058,-0.0868588106287704,-0.7325214043729198,0.3047161375819196,0.547017129875183,0.0070454807049135,0.7491689051342445,0.0664630120683963,0.5892111847776142,1.3396571800168835
core_secure_pairs,0.0333333333333333,0.2,32,-0.0638015132601169,0.160174638844686,-0.1465585645489522,0.3890723764363318,0.9241074435309417,-0.2751524458742643,-0.0919295956783917,-0.6141031423574064,0.2541930239400581,0.6081720801144208,0.0028889271286653,0.7150697621115055,0.2845479787517372,0.6181481823382148,1.249954110655568
core_secure_pairs,0.0333333333333333,0.2333333333333333,32,-0.0784273350294759,0.1480130947432426,-0.03509969438625,0.3555343019568554,0.9368539684598324,-0.283266334141981,-0.1233294489304838,-0.5569391828154827,0.2743244754627232,0.6605278938620658,0.018358807068028,0.6741988895872055,0.4343586894916525,0.6769535564986172,1.2160520404585786
core_secure_pairs,0.0333333333333333,0.2666666666666666,32,-0.089779256799861,0.1343076833425737,0.0607336198934107,0.3910674073865383,0.9606460677593562,-0.2841145798219086,-0.0902070233304341,-0.4507847815600513,0.2685745164667059,0.8304715425755345,0.0226782885125304,0.6540993901675622,0.5057826038835305,0.6609381930881353,1.2576622599911012
core_secure_pairs,0.0333333333333333,0.3,32,-0.0885230810651714,0.1274825401243006,0.1358234902554126,0.4605611406866599,0.9956769837134578,-0.2804057873955015,-0.1101861491612968,-0.3864087395821957,0.2653998483113834,0.9147590356186446,0.0357900914388994,0.6499021602372805,0.6766676228923981,0.6926496895056447,1.1995556603998767
core_secure_pairs,0.0333333333333333,0.3333333333333333,32,-0.0890184672838381,0.1522795703619,0.2022191346176813,0.4787546671921292,1.051645369973231,-0.2752118425716102,-0.0926385438662649,-0.3500376006376287,0.2673002121467864,0.8733056391878415,0.0657110831597831,0.642505421859236,0.771273457474511,0.6827460760255334,1.2319711367511048
core_secure_pairs,0.0333333333333333,0.3666666666666666,32,-0.0894182947717693,0.154985772757078,0.2629376008148604,0.4962020198794301,1.112282515828784,-0.2834765649883458,-0.1084083729430796,-0.3073374799256641,0.2999125126752544,0.863146730554306,0.0791051895352784,0.6327906064566411,0.8521314539676517,0.7198922388065416,1.301442757199919
