group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,alt_loss,rheobase_J,rheobase_pA,n_solution_members_cell,within_cell_support_weight,q75_firing_rate_hz,q75_mean_isi_ms,q75_median_isi_ms,q75_spike_count,q75_train_duration_ms,q50_firing_rate_hz,q50_mean_isi_ms,q50_median_isi_ms,q50_spike_count,q50_train_duration_ms,cell_weight_within_group,group_support_weight,log10_rheobase_J,z_log10_rheobase_J,log10_firing_rate_q75,z_log10_firing_rate_q75
WT,WT_06,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.362633132681248,0.0001550218777191,2.631733463776054,1.015477707458616,0.605509109669865,0.5749138469332712,226.171875,5,0.2,113.76621474939653,8.680360710661164,8.651015079158531,114.98242187500004,989.3955582721528,85.51452961241843,11.486508616587065,11.412226085713987,85.96093750000009,975.8445579778746,0.08333333333333333,0.016666666666666666,-0.24039723114478817,-0.48099629451814774,2.056013308400173,1.627885229194072
WT,WT_07,NA_NOT_RECOVERABLE,best,best,3.20511381810753,0.0011459239565885,3.67550749934334,0.31690076561024,,1.2731089460957787,450.390625,4,0.25,6.367832293092159,21.04568239656965,18.7373656549308,5.9921874999999325,105.12135106356703,20.8068652912798,,,1.0039062499999665,,0.08333333333333333,0.020833333333333332,0.10486556992521108,0.35185464479113276,0.8039916170500043,-5.919824186515455
WT,WT_07,NA_NOT_RECOVERABLE,r_HIGH,r_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,0.0528578159720231,1.3349425115609683,472.26562500000006,4,0.25,2.174798473115336,15.278204925901951,15.278204925901951,2.0,15.278204925901951,20.8068652912798,,,1.0039062499999665,,0.08333333333333333,0.020833333333333332,0.12546256349128396,0.40153919054957704,0.33741901941988056,-8.732518577175194
WT,WT_07,NA_NOT_RECOVERABLE,s_LOW,s_LOW,3.0603635922879158,0.0386062583963655,0.7584332157738324,0.2577102682234195,0.0192930596694618,1.2753172877195351,451.171875,4,0.25,24.18822602799365,41.17839067191915,42.97119122573649,22.95898437499965,905.3545013386762,20.8068652912798,,,1.0039062499999665,,0.08333333333333333,0.020833333333333332,0.10561824685867505,0.35367026955316677,1.383604018237681,-2.425678671202099
WT,WT_07,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.199660728323372,0.0012836333937856,5.173317100224351,0.3200926474498973,0.0122587041321353,1.279733970967049,452.734375,4,0.25,4.271315383103747,19.378418588678382,17.950165260033298,3.9960937499999662,58.08185103725135,20.8068652912798,,,1.0039062499999665,,0.08333333333333333,0.020833333333333332,0.10711969859410804,0.35729210626510777,0.6305616398147406,-6.965332488159395
WT,WT_08,WT_AN01,best,best,2.96491156494738,0.0051280442452668,0.108035818424331,0.583625883723969,,0.4738492234861163,298.046875,1,1.0,71.81561471722117,8.890497594066147,8.894134265037447,10.548828125000028,85.43756580129875,81.78202139418337,9.664259395412271,9.685065373320894,23.27343749999996,215.43007370898763,0.08333333333333333,0.08333333333333333,-0.3243598267326828,-0.6835328156420841,1.8562188822400865,0.4234410235121686
WT,WT_09,WT_AN01,best,best,3.00499404393986,0.0044079110035059,0.31659710626319,0.377275581008005,,0.674460655746496,265.234375,6,0.16666666666666666,80.21640808908398,11.947495223109131,12.390956670094225,74.43359375000006,884.9536947310504,69.52355295566515,13.615725933654865,14.230008961669824,70.56640625000011,945.3516823565172,0.08333333333333333,0.013888888888888888,-0.17104337955851331,-0.31369932461771877,1.9042632113477564,0.7130722956240414
WT,WT_09,WT_AN01,b_HIGH,b_HIGH,5.257730627315008,0.0452954719691302,1.7630921539184683,1.3814934095287963,0.7505611562329568,0.6416812718884191,252.34375000000003,6,0.16666666666666666,86.58425698456506,11.102699480475406,11.117136691707763,80.61816406250006,890.3040579721749,74.74984605911347,12.7923992265159,12.811632386726242,75.87109375000016,954.9960638478094,0.08333333333333333,0.013888888888888888,-0.19268063584393083,-0.3658932162432811,1.9374389344392182,0.9130694037255538
WT,WT_09,WT_AN01,r_LOW,r_LOW,3.152501517078488,0.0002047484118198,3.977850843010589,1.175377844369622,0.7354658124015148,0.6565809918239085,258.20312499999994,6,0.16666666666666666,89.87088832545346,10.784078809778526,10.1677261313795,82.06445312500003,882.8616924153566,63.7854064039412,14.739882767312192,12.920506391716296,64.74218750000031,926.5623468512512,0.08333333333333333,0.013888888888888888,-0.1827116943533748,-0.3418459042867128,1.953619034479512,1.0106098012002578
WT,WT_09,WT_AN01,r_HIGH,r_HIGH,4.237813121680931,0.07237000216167,2.215422899951207,1.7408485883742804,0.7234904474880186,0.6555876771615425,257.81249999999994,6,0.16666666666666666,80.510150771901,12.059886839917018,12.108673879462884,74.59667968750006,895.771275036401,64.21259236453221,14.980990119581866,15.050534306546036,65.17578125000018,955.0798504521504,0.08333333333333333,0.013888888888888888,-0.18336921829714634,-0.34343199879933145,1.9058506399492783,0.7226419779108972
WT,WT_09,WT_AN01,s_HIGH,s_HIGH,3.306590990861459,0.0001225163397009,3.776040141331471,1.0030420133643612,0.6800141050445945,0.6585676211486404,258.98437499999994,6,0.16666666666666666,73.37199748777175,13.338071966154237,13.062941853501458,67.22753906250003,892.5776900415342,52.69011699507412,18.32130496812616,17.484230179107012,53.48046875000023,947.9025426416806,0.08333333333333333,0.013888888888888888,-0.1813996254342419,-0.33868090119819066,1.8655303425190755,0.4795743931712365
WT,WT_09,WT_AN01,kappa_I_HIGH,kappa_I_HIGH,3.990306274092655,0.0865235037522462,2.252024696024145,1.8248218143010388,0.6687878520431879,0.6516144185120787,256.25,6,0.16666666666666666,80.803893454718,11.984277775040754,12.032801144336386,74.75976562500006,892.3117825431326,63.87007389162582,15.054792288994976,15.120856745741564,64.82812500000021,953.736870871329,0.08333333333333333,0.013888888888888888,-0.18600931446335472,-0.3498005000252938,1.907432287323616,0.7321768085468966
WT,WT_10,WT_AN01,best,best,2.87849103010525,0.0756322387263896,1.19184381052622,1.14094020461274,,0.6489912667881883,271.48437500000006,1,1.0,73.19122834019936,13.319891588999186,13.496136114461615,74.00390624999982,965.0199977199484,48.14501231527064,20.600637390836987,20.98915590437555,48.867187499999694,953.8264711284946,0.08333333333333333,0.08333333333333333,-0.1877611472847124,-0.3540263118018853,1.864459035816388,0.47311610914720537
WT,WT_11,WT_AN01,best,best,3.13770292391716,0.0002385028325333,2.31472251602244,0.431752800316632,,1.79414297517395,379.6875,3,0.3333333333333333,62.88981302539635,15.350570576289734,14.615575223524756,62.78124999999984,944.5047318562542,49.480116202722726,18.89382352776393,17.53716003501652,47.42968750000016,862.451305132802,0.08333333333333333,0.027777777777777776,0.2538570489950981,0.7112553474091846,1.7985803035509467,0.0759716097746218
WT,WT_11,WT_AN01,r_LOW,r_LOW,3.2155254661316666,0.0001191007981447,3.6697873530602103,0.4579673106366478,0.6474190619098951,1.6630893216375813,351.953125,3,0.3333333333333333,62.88981302539635,15.539511367522486,14.960041718229458,62.78124999999984,956.3808925841532,49.480116202722726,19.068317636335085,18.096970122614252,47.42968750000016,864.3975626994957,0.08333333333333333,0.027777777777777776,0.22091557504788656,0.6317931596665641,1.7985803035509467,0.0759716097746218
