biological_pair_key,dt_ms,view,marker_variant,aggregation_order,n_support_scenarios,kl_balance_p,kl_balance_p_q25,kl_balance_p_q75,firing_balance_p,kl_minus_firing_p
WT_13__TO__SCA3_04,0.025,xyz,q75_seed_isotonic,curve_first,6,0.4084222451852931,,,0.7826117528334974,-0.3741895076482043
WT_13__TO__SCA3_04,0.025,z,seed_median_curve_isotonic,curve_first,6,0.44447155775800284,,,0.7826117528334974,-0.33814019507549453
WT_13__TO__SCA3_04,0.025,z,seed_median_curve_first,curve_first,6,0.44447155775800284,,,0.7826117528334974,-0.33814019507549453
WT_13__TO__SCA3_04,0.025,z,seed_median_curve_persistent,curve_first,6,0.44447155775800284,,,0.7826117528334974,-0.33814019507549453
WT_13__TO__SCA3_04,0.025,z,q25_seed_isotonic,curve_first,6,0.43327859597252844,,,0.7826117528334974,-0.34933315686096894
WT_13__TO__SCA3_04,0.025,z,median_seed_isotonic,curve_first,6,0.43665427841389215,,,0.7826117528334974,-0.3459574744196052
WT_13__TO__SCA3_04,0.025,z,q75_seed_isotonic,curve_first,6,0.4488382756323735,,,0.7826117528334974,-0.3337734772011239
WT_13__TO__SCA3_04,0.05,xy,seed_median_curve_isotonic,curve_first,6,0.34054579137124436,,,0.7826117528334974,-0.442065961462253
WT_13__TO__SCA3_04,0.05,xy,seed_median_curve_first,curve_first,6,0.34054579137124436,,,0.7826117528334974,-0.442065961462253
WT_13__TO__SCA3_04,0.05,xy,seed_median_curve_persistent,curve_first,6,0.34054579137124436,,,0.7826117528334974,-0.442065961462253
WT_13__TO__SCA3_04,0.05,xy,q25_seed_isotonic,curve_first,6,0.3160895957213524,,,0.7826117528334974,-0.46652215711214495
WT_13__TO__SCA3_04,0.05,xy,median_seed_isotonic,curve_first,6,0.34054579137124436,,,0.7826117528334974,-0.442065961462253
WT_13__TO__SCA3_04,0.05,xy,q75_seed_isotonic,curve_first,6,0.36467513548818525,,,0.7826117528334974,-0.4179366173453121
WT_13__TO__SCA3_04,0.05,xyz,seed_median_curve_isotonic,curve_first,6,0.40365653288104547,,,0.7826117528334974,-0.3789552199524519
WT_13__TO__SCA3_04,0.05,xyz,seed_median_curve_first,curve_first,6,0.40365653288104547,,,0.7826117528334974,-0.3789552199524519
WT_13__TO__SCA3_04,0.05,xyz,seed_median_curve_persistent,curve_first,6,0.40365653288104547,,,0.7826117528334974,-0.3789552199524519
WT_13__TO__SCA3_04,0.05,xyz,q25_seed_isotonic,curve_first,6,0.39440266398562107,,,0.7826117528334974,-0.3882090888478763
WT_13__TO__SCA3_04,0.05,xyz,median_seed_isotonic,curve_first,6,0.4025097021322434,,,0.7826117528334974,-0.38010205070125397
WT_13__TO__SCA3_04,0.05,xyz,q75_seed_isotonic,curve_first,6,0.40682276518773636,,,0.7826117528334974,-0.375788987645761
WT_13__TO__SCA3_04,0.05,z,seed_median_curve_isotonic,curve_first,6,0.44954401773855507,,,0.7826117528334974,-0.3330677350949423
WT_13__TO__SCA3_04,0.05,z,seed_median_curve_first,curve_first,6,0.44954401773855507,,,0.7826117528334974,-0.3330677350949423
WT_13__TO__SCA3_04,0.05,z,seed_median_curve_persistent,curve_first,6,0.44954401773855507,,,0.7826117528334974,-0.3330677350949423
WT_13__TO__SCA3_04,0.05,z,q25_seed_isotonic,curve_first,6,0.43753098482708735,,,0.7826117528334974,-0.34508076800641
WT_13__TO__SCA3_04,0.05,z,median_seed_isotonic,curve_first,6,0.4421909543614332,,,0.7826117528334974,-0.3404207984720642
WT_13__TO__SCA3_04,0.05,z,q75_seed_isotonic,curve_first,6,0.45681035943509696,,,0.7826117528334974,-0.3258013933984004
WT_13__TO__SCA3_06,0.0125,xy,seed_median_curve_isotonic,curve_first,1,0.8822695642764966,,,0.6467993769342012,0.2354701873422954
WT_13__TO__SCA3_06,0.0125,xy,seed_median_curve_first,curve_first,1,0.7285193883853869,,,0.6467993769342012,0.08172001145118568
WT_13__TO__SCA3_06,0.0125,xy,seed_median_curve_persistent,curve_first,1,0.8822695642764966,,,0.6467993769342012,0.2354701873422954
WT_13__TO__SCA3_06,0.0125,xy,q25_seed_isotonic,curve_first,1,0.5300236404929349,,,0.6467993769342012,-0.11677573644126626
WT_13__TO__SCA3_06,0.0125,xy,median_seed_isotonic,curve_first,1,0.8828406839299352,,,0.6467993769342012,0.236041306995734
WT_13__TO__SCA3_06,0.0125,xy,q75_seed_isotonic,curve_first,1,0.9793597601420638,,,0.6467993769342012,0.33256038320786263
WT_13__TO__SCA3_06,0.0125,xyz,seed_median_curve_isotonic,curve_first,1,0.43666484108862447,,,0.6467993769342012,-0.21013453584557673
WT_13__TO__SCA3_06,0.0125,xyz,seed_median_curve_first,curve_first,1,0.3570583251452172,,,0.6467993769342012,-0.289741051788984
WT_13__TO__SCA3_06,0.0125,xyz,seed_median_curve_persistent,curve_first,1,0.44896552020464947,,,0.6467993769342012,-0.19783385672955173
WT_13__TO__SCA3_06,0.0125,xyz,q25_seed_isotonic,curve_first,1,0.27698267662465437,,,0.6467993769342012,-0.36981670030954683
WT_13__TO__SCA3_06,0.0125,xyz,median_seed_isotonic,curve_first,1,0.5769383813812946,,,0.6467993769342012,-0.06986099555290659
WT_13__TO__SCA3_06,0.0125,xyz,q75_seed_isotonic,curve_first,1,0.8034706695605452,,,0.6467993769342012,0.15667129262634405
WT_13__TO__SCA3_06,0.0125,z,seed_median_curve_isotonic,curve_first,1,0.3371329494465026,,,0.6467993769342012,-0.30966642748769857
WT_13__TO__SCA3_06,0.0125,z,seed_median_curve_first,curve_first,1,0.2790174066539658,,,0.6467993769342012,-0.3677819702802354
WT_13__TO__SCA3_06,0.0125,z,seed_median_curve_persistent,curve_first,1,0.35004814824869956,,,0.6467993769342012,-0.29675122868550163
WT_13__TO__SCA3_06,0.0125,z,q25_seed_isotonic,curve_first,1,0.24689313333202334,,,0.6467993769342012,-0.39990624360217786
WT_13__TO__SCA3_06,0.0125,z,median_seed_isotonic,curve_first,1,0.27421078236589025,,,0.6467993769342012,-0.37258859456831095
WT_13__TO__SCA3_06,0.0125,z,q75_seed_isotonic,curve_first,1,0.583448249693947,,,0.6467993769342012,-0.06335112724025416
WT_13__TO__SCA3_06,0.025,xy,seed_median_curve_isotonic,curve_first,1,0.8810201431332827,,,0.6467993769342012,0.2342207661990815
WT_13__TO__SCA3_06,0.025,xy,seed_median_curve_first,curve_first,1,0.7307371459150692,,,0.6467993769342012,0.08393776898086802
WT_13__TO__SCA3_06,0.025,xy,seed_median_curve_persistent,curve_first,1,0.8810201431332827,,,0.6467993769342012,0.2342207661990815
WT_13__TO__SCA3_06,0.025,xy,q25_seed_isotonic,curve_first,1,0.709824169580555,,,0.6467993769342012,0.06302479264635386
WT_13__TO__SCA3_06,0.025,xy,median_seed_isotonic,curve_first,1,0.8810201431332827,,,0.6467993769342012,0.2342207661990815
WT_13__TO__SCA3_06,0.025,xy,q75_seed_isotonic,curve_first,1,0.9778960284522406,,,0.6467993769342012,0.33109665151803935
WT_13__TO__SCA3_06,0.025,xyz,seed_median_curve_isotonic,curve_first,1,0.3614099337632596,,,0.6467993769342012,-0.2853894431709416
WT_13__TO__SCA3_06,0.025,xyz,seed_median_curve_first,curve_first,1,0.35749528592156565,,,0.6467993769342012,-0.28930409101263554
WT_13__TO__SCA3_06,0.025,xyz,seed_median_curve_persistent,curve_first,1,0.4428678916153389,,,0.6467993769342012,-0.2039314853188623
WT_13__TO__SCA3_06,0.025,xyz,q25_seed_isotonic,curve_first,1,0.27633846599007067,,,0.6467993769342012,-0.37046091094413053
WT_13__TO__SCA3_06,0.025,xyz,median_seed_isotonic,curve_first,1,0.579890266447767,,,0.6467993769342012,-0.06690911048643422
WT_13__TO__SCA3_06,0.025,xyz,q75_seed_isotonic,curve_first,1,0.8011536565566135,,,0.6467993769342012,0.15435427962241233
WT_13__TO__SCA3_06,0.025,z,seed_median_curve_isotonic,curve_first,1,0.33906974263781475,,,0.6467993769342012,-0.30772963429638645
WT_13__TO__SCA3_06,0.025,z,seed_median_curve_first,curve_first,1,0.28087612615934376,,,0.6467993769342012,-0.36592325077485743
WT_13__TO__SCA3_06,0.025,z,seed_median_curve_persistent,curve_first,1,0.35153907480945873,,,0.6467993769342012,-0.29526030212474247
WT_13__TO__SCA3_06,0.025,z,q25_seed_isotonic,curve_first,1,0.25474995402727924,,,0.6467993769342012,-0.39204942290692196
WT_13__TO__SCA3_06,0.025,z,median_seed_isotonic,curve_first,1,0.2752554684236252,,,0.6467993769342012,-0.371543908510576
WT_13__TO__SCA3_06,0.025,z,q75_seed_isotonic,curve_first,1,0.5860459415953644,,,0.6467993769342012,-0.060753435338836814
WT_13__TO__SCA3_06,0.05,xy,seed_median_curve_isotonic,curve_first,1,0.8889309202666061,,,0.6467993769342012,0.24213154333240494
WT_13__TO__SCA3_06,0.05,xy,seed_median_curve_first,curve_first,1,0.5211239248574961,,,0.6467993769342012,-0.12567545207670505
WT_13__TO__SCA3_06,0.05,xy,seed_median_curve_persistent,curve_first,1,0.8889309202666061,,,0.6467993769342012,0.24213154333240494
WT_13__TO__SCA3_06,0.05,xy,q25_seed_isotonic,curve_first,1,0.7205756000076154,,,0.6467993769342012,0.07377622307341425
WT_13__TO__SCA3_06,0.05,xy,median_seed_isotonic,curve_first,1,0.8889309202666061,,,0.6467993769342012,0.24213154333240494
WT_13__TO__SCA3_06,0.05,xy,q75_seed_isotonic,curve_first,1,0.9791645637506577,,,0.6467993769342012,0.33236518681645655
WT_13__TO__SCA3_06,0.05,xyz,seed_median_curve_isotonic,curve_first,1,0.3558316147730349,,,0.6467993769342012,-0.2909677621611663
WT_13__TO__SCA3_06,0.05,xyz,seed_median_curve_first,curve_first,1,0.34961456208573594,,,0.6467993769342012,-0.29718481484846526
WT_13__TO__SCA3_06,0.05,xyz,seed_median_curve_persistent,curve_first,1,0.44073866562548264,,,0.6467993769342012,-0.20606071130871856
WT_13__TO__SCA3_06,0.05,xyz,q25_seed_isotonic,curve_first,1,0.2785114739212205,,,0.6467993769342012,-0.3682879030129807
WT_13__TO__SCA3_06,0.05,xyz,median_seed_isotonic,curve_first,1,0.5779968600015575,,,0.6467993769342012,-0.06880251693264372
WT_13__TO__SCA3_06,0.05,xyz,q75_seed_isotonic,curve_first,1,0.8068991270934428,,,0.6467993769342012,0.1600997501592416
WT_13__TO__SCA3_06,0.05,z,seed_median_curve_isotonic,curve_first,1,0.34283050747507987,,,0.6467993769342012,-0.3039688694591213
WT_13__TO__SCA3_06,0.05,z,seed_median_curve_first,curve_first,1,0.28274991194248267,,,0.6467993769342012,-0.36404946499171853
WT_13__TO__SCA3_06,0.05,z,seed_median_curve_persistent,curve_first,1,0.35305592765958893,,,0.6467993769342012,-0.29374344927461227
WT_13__TO__SCA3_06,0.05,z,q25_seed_isotonic,curve_first,1,0.2624571558286226,,,0.6467993769342012,-0.3843422211055786
WT_13__TO__SCA3_06,0.05,z,median_seed_isotonic,curve_first,1,0.27749894431922184,,,0.6467993769342012,-0.36930043261497936
WT_13__TO__SCA3_06,0.05,z,q75_seed_isotonic,curve_first,1,0.5899549979303496,,,0.6467993769342012,-0.05684437900385164
WT_13__TO__SCA3_09,0.0125,xy,seed_median_curve_isotonic,curve_first,3,0.3815969844151255,,,0.2860452529623352,0.09555173145279033
WT_13__TO__SCA3_09,0.0125,xy,seed_median_curve_first,curve_first,3,0.3815969844151255,,,0.2860452529623352,0.09555173145279033
WT_13__TO__SCA3_09,0.0125,xy,seed_median_curve_persistent,curve_first,3,0.3815969844151255,,,0.2860452529623352,0.09555173145279033
WT_13__TO__SCA3_09,0.0125,xy,q25_seed_isotonic,curve_first,3,0.41527869791752475,,,0.2860452529623352,0.12923344495518957
WT_13__TO__SCA3_09,0.0125,xy,median_seed_isotonic,curve_first,3,0.4501337226627092,,,0.2860452529623352,0.164088469700374
WT_13__TO__SCA3_09,0.0125,xy,q75_seed_isotonic,curve_first,3,0.4737498878118674,,,0.2860452529623352,0.1877046348495322
WT_13__TO__SCA3_09,0.0125,xyz,seed_median_curve_isotonic,curve_first,3,0.4790266795733248,,,0.2860452529623352,0.1929814266109896
WT_13__TO__SCA3_09,0.0125,xyz,seed_median_curve_first,curve_first,3,0.4790266795733248,,,0.2860452529623352,0.1929814266109896
WT_13__TO__SCA3_09,0.0125,xyz,seed_median_curve_persistent,curve_first,3,0.4790266795733248,,,0.2860452529623352,0.1929814266109896
WT_13__TO__SCA3_09,0.0125,xyz,q25_seed_isotonic,curve_first,3,0.4786294208681804,,,0.2860452529623352,0.1925841679058452
WT_13__TO__SCA3_09,0.0125,xyz,median_seed_isotonic,curve_first,3,0.48111492665836764,,,0.2860452529623352,0.19506967369603245
WT_13__TO__SCA3_09,0.0125,xyz,q75_seed_isotonic,curve_first,3,0.48451348347193035,,,0.2860452529623352,0.19846823050959517
WT_13__TO__SCA3_09,0.0125,z,seed_median_curve_isotonic,curve_first,3,0.4868050640667907,,,0.2860452529623352,0.2007598111044555
WT_13__TO__SCA3_09,0.0125,z,seed_median_curve_first,curve_first,3,0.4868050640667907,,,0.2860452529623352,0.2007598111044555
WT_13__TO__SCA3_09,0.0125,z,seed_median_curve_persistent,curve_first,3,0.4868050640667907,,,0.2860452529623352,0.2007598111044555
WT_13__TO__SCA3_09,0.0125,z,q25_seed_isotonic,curve_first,3,0.47387202548155755,,,0.2860452529623352,0.18782677251922236
WT_13__TO__SCA3_09,0.0125,z,median_seed_isotonic,curve_first,3,0.48732253974816986,,,0.2860452529623352,0.20127728678583467
WT_13__TO__SCA3_09,0.0125,z,q75_seed_isotonic,curve_first,3,0.4956289989264808,,,0.2860452529623352,0.20958374596414564
WT_13__TO__SCA3_09,0.025,xy,seed_median_curve_isotonic,curve_first,3,0.36179822047320337,,,0.2860452529623352,0.07575296751086819
WT_13__TO__SCA3_09,0.025,xy,seed_median_curve_first,curve_first,3,0.36179822047320337,,,0.2860452529623352,0.07575296751086819
WT_13__TO__SCA3_09,0.025,xy,seed_median_curve_persistent,curve_first,3,0.36179822047320337,,,0.2860452529623352,0.07575296751086819
WT_13__TO__SCA3_09,0.025,xy,q25_seed_isotonic,curve_first,3,0.33263312473051215,,,0.2860452529623352,0.04658787176817697
WT_13__TO__SCA3_09,0.025,xy,median_seed_isotonic,curve_first,3,0.35630502696915417,,,0.2860452529623352,0.07025977400681899
WT_13__TO__SCA3_09,0.025,xy,q75_seed_isotonic,curve_first,3,0.4060530141550435,,,0.2860452529623352,0.12000776119270834
WT_13__TO__SCA3_09,0.025,xyz,seed_median_curve_isotonic,curve_first,3,0.48054925795198045,,,0.2860452529623352,0.19450400498964526
WT_13__TO__SCA3_09,0.025,xyz,seed_median_curve_first,curve_first,3,0.48054925795198045,,,0.2860452529623352,0.19450400498964526
WT_13__TO__SCA3_09,0.025,xyz,seed_median_curve_persistent,curve_first,3,0.48054925795198045,,,0.2860452529623352,0.19450400498964526
WT_13__TO__SCA3_09,0.025,xyz,q25_seed_isotonic,curve_first,3,0.4802443210018744,,,0.2860452529623352,0.19419906803953924
WT_13__TO__SCA3_09,0.025,xyz,median_seed_isotonic,curve_first,3,0.48169452601261276,,,0.2860452529623352,0.19564927305027757
WT_13__TO__SCA3_09,0.025,xyz,q75_seed_isotonic,curve_first,3,0.4864387973694501,,,0.2860452529623352,0.20039354440711493
WT_13__TO__SCA3_09,0.025,z,seed_median_curve_isotonic,curve_first,3,0.48967878528095393,,,0.2860452529623352,0.20363353231861875
WT_13__TO__SCA3_09,0.025,z,seed_median_curve_first,curve_first,3,0.48967878528095393,,,0.2860452529623352,0.20363353231861875
WT_13__TO__SCA3_09,0.025,z,seed_median_curve_persistent,curve_first,3,0.48967878528095393,,,0.2860452529623352,0.20363353231861875
WT_13__TO__SCA3_09,0.025,z,q25_seed_isotonic,curve_first,3,0.476237447795348,,,0.2860452529623352,0.1901921948330128
WT_13__TO__SCA3_09,0.025,z,median_seed_isotonic,curve_first,3,0.49012860432159394,,,0.2860452529623352,0.20408335135925876
WT_13__TO__SCA3_09,0.025,z,q75_seed_isotonic,curve_first,3,0.49965542061572077,,,0.2860452529623352,0.21361016765338559
WT_13__TO__SCA3_09,0.05,xy,seed_median_curve_isotonic,curve_first,3,0.3515880470697339,,,0.2860452529623352,0.06554279410739872
WT_13__TO__SCA3_09,0.05,xy,seed_median_curve_first,curve_first,3,0.3515880470697339,,,0.2860452529623352,0.06554279410739872
WT_13__TO__SCA3_09,0.05,xy,seed_median_curve_persistent,curve_first,3,0.3515880470697339,,,0.2860452529623352,0.06554279410739872
WT_13__TO__SCA3_09,0.05,xy,q25_seed_isotonic,curve_first,3,0.3507358837429293,,,0.2860452529623352,0.06469063078059412
WT_13__TO__SCA3_09,0.05,xy,median_seed_isotonic,curve_first,3,0.3539788849810482,,,0.2860452529623352,0.067933632018713
WT_13__TO__SCA3_09,0.05,xy,q75_seed_isotonic,curve_first,3,0.3937110733125288,,,0.2860452529623352,0.10766582035019362
WT_13__TO__SCA3_09,0.05,xyz,seed_median_curve_isotonic,curve_first,3,0.48312563727964103,,,0.2860452529623352,0.19708038431730585
WT_13__TO__SCA3_09,0.05,xyz,seed_median_curve_first,curve_first,3,0.48312563727964103,,,0.2860452529623352,0.19708038431730585
WT_13__TO__SCA3_09,0.05,xyz,seed_median_curve_persistent,curve_first,3,0.48312563727964103,,,0.2860452529623352,0.19708038431730585
WT_13__TO__SCA3_09,0.05,xyz,q25_seed_isotonic,curve_first,3,0.48312563727964103,,,0.2860452529623352,0.19708038431730585
WT_13__TO__SCA3_09,0.05,xyz,median_seed_isotonic,curve_first,3,0.48423213790089753,,,0.2860452529623352,0.19818688493856235
WT_13__TO__SCA3_09,0.05,xyz,q75_seed_isotonic,curve_first,3,0.48727627907760257,,,0.2860452529623352,0.2012310261152674
WT_13__TO__SCA3_09,0.05,z,seed_median_curve_isotonic,curve_first,3,0.49829785782189273,,,0.2860452529623352,0.21225260485955755
WT_13__TO__SCA3_09,0.05,z,seed_median_curve_first,curve_first,3,0.49829785782189273,,,0.2860452529623352,0.21225260485955755
WT_13__TO__SCA3_09,0.05,z,seed_median_curve_persistent,curve_first,3,0.49829785782189273,,,0.2860452529623352,0.21225260485955755
WT_13__TO__SCA3_09,0.05,z,q25_seed_isotonic,curve_first,3,0.48392202868445616,,,0.2860452529623352,0.19787677572212098
WT_13__TO__SCA3_09,0.05,z,median_seed_isotonic,curve_first,3,0.4985264214849785,,,0.2860452529623352,0.21248116852264332
WT_13__TO__SCA3_09,0.05,z,q75_seed_isotonic,curve_first,3,0.5083997598823446,,,0.2860452529623352,0.22235450692000946
WT_14__TO__SCA3_01,0.0125,xy,seed_median_curve_isotonic,curve_first,4,0.674331750553409,,,0.6829519270980355,-0.008620176544626545
WT_14__TO__SCA3_01,0.0125,xy,seed_median_curve_first,curve_first,4,0.674331750553409,,,0.6829519270980355,-0.008620176544626545
WT_14__TO__SCA3_01,0.0125,xy,seed_median_curve_persistent,curve_first,4,0.674331750553409,,,0.6829519270980355,-0.008620176544626545
WT_14__TO__SCA3_01,0.0125,xy,q25_seed_isotonic,curve_first,4,0.5170212589463296,,,0.6829519270980355,-0.16593066815170598
WT_14__TO__SCA3_01,0.0125,xy,median_seed_isotonic,curve_first,4,0.674331750553409,,,0.6829519270980355,-0.008620176544626545
WT_14__TO__SCA3_01,0.0125,xy,q75_seed_isotonic,curve_first,4,0.7237939232960481,,,0.6829519270980355,0.04084199619801254
WT_14__TO__SCA3_01,0.0125,xyz,seed_median_curve_isotonic,curve_first,4,0.5378992306884096,,,0.6829519270980355,-0.14505269640962593
WT_14__TO__SCA3_01,0.0125,xyz,seed_median_curve_first,curve_first,4,0.5378992306884096,,,0.6829519270980355,-0.14505269640962593
WT_14__TO__SCA3_01,0.0125,xyz,seed_median_curve_persistent,curve_first,4,0.5378992306884096,,,0.6829519270980355,-0.14505269640962593
WT_14__TO__SCA3_01,0.0125,xyz,q25_seed_isotonic,curve_first,4,0.4727775536841509,,,0.6829519270980355,-0.21017437341388462
WT_14__TO__SCA3_01,0.0125,xyz,median_seed_isotonic,curve_first,4,0.5378992306884096,,,0.6829519270980355,-0.14505269640962593
WT_14__TO__SCA3_01,0.0125,xyz,q75_seed_isotonic,curve_first,4,0.5480866172225682,,,0.6829519270980355,-0.1348653098754673
WT_14__TO__SCA3_01,0.0125,z,seed_median_curve_isotonic,curve_first,4,0.5244257307175145,,,0.6829519270980355,-0.158526196380521
WT_14__TO__SCA3_01,0.0125,z,seed_median_curve_first,curve_first,4,0.5252043023874843,,,0.6829519270980355,-0.15774762471055126
WT_14__TO__SCA3_01,0.0125,z,seed_median_curve_persistent,curve_first,4,0.5252043023874843,,,0.6829519270980355,-0.15774762471055126
WT_14__TO__SCA3_01,0.0125,z,q25_seed_isotonic,curve_first,4,0.4370354895614039,,,0.6829519270980355,-0.24591643753663162
WT_14__TO__SCA3_01,0.0125,z,median_seed_isotonic,curve_first,4,0.5250848634547991,,,0.6829519270980355,-0.15786706364323644
WT_14__TO__SCA3_01,0.0125,z,q75_seed_isotonic,curve_first,4,0.5253042517908142,,,0.6829519270980355,-0.15764767530722135
WT_14__TO__SCA3_01,0.025,xy,seed_median_curve_isotonic,curve_first,4,0.5881002106456694,,,0.6829519270980355,-0.09485171645236612
WT_14__TO__SCA3_01,0.025,xy,seed_median_curve_first,curve_first,4,0.5881002106456694,,,0.6829519270980355,-0.09485171645236612
WT_14__TO__SCA3_01,0.025,xy,seed_median_curve_persistent,curve_first,4,0.5881002106456694,,,0.6829519270980355,-0.09485171645236612
WT_14__TO__SCA3_01,0.025,xy,q25_seed_isotonic,curve_first,4,0.5347510849534964,,,0.6829519270980355,-0.1482008421445391
WT_14__TO__SCA3_01,0.025,xy,median_seed_isotonic,curve_first,4,0.5881002106456694,,,0.6829519270980355,-0.09485171645236612
WT_14__TO__SCA3_01,0.025,xy,q75_seed_isotonic,curve_first,4,0.605862172525588,,,0.6829519270980355,-0.07708975457244749
WT_14__TO__SCA3_01,0.025,xyz,seed_median_curve_isotonic,curve_first,4,0.5346055104686781,,,0.6829519270980355,-0.14834641662935744
WT_14__TO__SCA3_01,0.025,xyz,seed_median_curve_first,curve_first,4,0.5346055104686781,,,0.6829519270980355,-0.14834641662935744
WT_14__TO__SCA3_01,0.025,xyz,seed_median_curve_persistent,curve_first,4,0.5346055104686781,,,0.6829519270980355,-0.14834641662935744
WT_14__TO__SCA3_01,0.025,xyz,q25_seed_isotonic,curve_first,4,0.47628375453663374,,,0.6829519270980355,-0.2066681725614018
WT_14__TO__SCA3_01,0.025,xyz,median_seed_isotonic,curve_first,4,0.5348848367075468,,,0.6829519270980355,-0.1480670903904887
WT_14__TO__SCA3_01,0.025,xyz,q75_seed_isotonic,curve_first,4,0.5388026142768312,,,0.6829519270980355,-0.14414931282120436
WT_14__TO__SCA3_01,0.025,z,seed_median_curve_isotonic,curve_first,4,0.5279293449881504,,,0.6829519270980355,-0.15502258210988518
WT_14__TO__SCA3_01,0.025,z,seed_median_curve_first,curve_first,4,0.5279864231744611,,,0.6829519270980355,-0.15496550392357444
WT_14__TO__SCA3_01,0.025,z,seed_median_curve_persistent,curve_first,4,0.5279864231744611,,,0.6829519270980355,-0.15496550392357444
WT_14__TO__SCA3_01,0.025,z,q25_seed_isotonic,curve_first,4,0.4392773132816903,,,0.6829519270980355,-0.24367461381634525
WT_14__TO__SCA3_01,0.025,z,median_seed_isotonic,curve_first,4,0.5282109003897861,,,0.6829519270980355,-0.1547410267082494
WT_14__TO__SCA3_01,0.025,z,q75_seed_isotonic,curve_first,4,0.5325790440425865,,,0.6829519270980355,-0.15037288305544905
WT_14__TO__SCA3_01,0.05,xy,seed_median_curve_isotonic,curve_first,4,0.6963268550550362,,,0.6829519270980355,0.013374927957000682
WT_14__TO__SCA3_01,0.05,xy,seed_median_curve_first,curve_first,4,0.6963268550550362,,,0.6829519270980355,0.013374927957000682
WT_14__TO__SCA3_01,0.05,xy,seed_median_curve_persistent,curve_first,4,0.6963268550550362,,,0.6829519270980355,0.013374927957000682
WT_14__TO__SCA3_01,0.05,xy,q25_seed_isotonic,curve_first,4,0.530438422037496,,,0.6829519270980355,-0.1525135050605395
WT_14__TO__SCA3_01,0.05,xy,median_seed_isotonic,curve_first,4,0.6963268550550362,,,0.6829519270980355,0.013374927957000682
WT_14__TO__SCA3_01,0.05,xy,q75_seed_isotonic,curve_first,4,0.7084900816127182,,,0.6829519270980355,0.025538154514682665
WT_14__TO__SCA3_01,0.05,xyz,seed_median_curve_isotonic,curve_first,4,0.5227761950444266,,,0.6829519270980355,-0.1601757320536089
WT_14__TO__SCA3_01,0.05,xyz,seed_median_curve_first,curve_first,4,0.5227761950444266,,,0.6829519270980355,-0.1601757320536089
WT_14__TO__SCA3_01,0.05,xyz,seed_median_curve_persistent,curve_first,4,0.5227761950444266,,,0.6829519270980355,-0.1601757320536089
WT_14__TO__SCA3_01,0.05,xyz,q25_seed_isotonic,curve_first,4,0.5005246316018086,,,0.6829519270980355,-0.18242729549622694
WT_14__TO__SCA3_01,0.05,xyz,median_seed_isotonic,curve_first,4,0.5227761950444266,,,0.6829519270980355,-0.1601757320536089
WT_14__TO__SCA3_01,0.05,xyz,q75_seed_isotonic,curve_first,4,0.5332219844910631,,,0.6829519270980355,-0.14972994260697248
WT_14__TO__SCA3_01,0.05,z,seed_median_curve_isotonic,curve_first,4,0.5102474136634821,,,0.6829519270980355,-0.1727045134345534
WT_14__TO__SCA3_01,0.05,z,seed_median_curve_first,curve_first,4,0.5104990697840871,,,0.6829519270980355,-0.17245285731394844
WT_14__TO__SCA3_01,0.05,z,seed_median_curve_persistent,curve_first,4,0.5104990697840871,,,0.6829519270980355,-0.17245285731394844
WT_14__TO__SCA3_01,0.05,z,q25_seed_isotonic,curve_first,4,0.454430384958122,,,0.6829519270980355,-0.22852154213991355
WT_14__TO__SCA3_01,0.05,z,median_seed_isotonic,curve_first,4,0.5102474136634821,,,0.6829519270980355,-0.1727045134345534
WT_14__TO__SCA3_01,0.05,z,q75_seed_isotonic,curve_first,4,0.520757973035274,,,0.6829519270980355,-0.1621939540627615
WT_14__TO__SCA3_04,0.0125,xy,seed_median_curve_isotonic,curve_first,12,0.112880983927579,,,0.6792810697600805,-0.5664000858325016
WT_14__TO__SCA3_04,0.0125,xy,seed_median_curve_first,curve_first,12,0.11008335386242955,,,0.6792810697600805,-0.569197715897651
WT_14__TO__SCA3_04,0.0125,xy,seed_median_curve_persistent,curve_first,12,0.11008335386242955,,,0.6792810697600805,-0.569197715897651
WT_14__TO__SCA3_04,0.0125,xy,q25_seed_isotonic,curve_first,12,0.08483173145020098,,,0.6792810697600805,-0.5944493383098796
WT_14__TO__SCA3_04,0.0125,xy,median_seed_isotonic,curve_first,12,0.11228700873282468,,,0.6792810697600805,-0.5669940610272558
WT_14__TO__SCA3_04,0.0125,xy,q75_seed_isotonic,curve_first,12,0.15494547615167908,,,0.6792810697600805,-0.5243355936084014
WT_14__TO__SCA3_04,0.0125,xyz,seed_median_curve_isotonic,curve_first,12,0.39814184938021974,,,0.6792810697600805,-0.2811392203798608
WT_14__TO__SCA3_04,0.0125,xyz,seed_median_curve_first,curve_first,12,0.39814184938021974,,,0.6792810697600805,-0.2811392203798608
WT_14__TO__SCA3_04,0.0125,xyz,seed_median_curve_persistent,curve_first,12,0.39814184938021974,,,0.6792810697600805,-0.2811392203798608
WT_14__TO__SCA3_04,0.0125,xyz,q25_seed_isotonic,curve_first,12,0.3961059805637925,,,0.6792810697600805,-0.28317508919628803
WT_14__TO__SCA3_04,0.0125,xyz,median_seed_isotonic,curve_first,12,0.3986762841392184,,,0.6792810697600805,-0.2806047856208621
