p_intrinsic,p_drive,A_isi_median,dA_dintrinsic,dA_ddrive,drive_dominance_fraction,gradient_magnitude
0.0666666666666666,0.3,-0.036000265569057485,1.6860500812163126,-0.6534018280843187,0.2792969692972446,1.8082308550938577
0.0666666666666666,0.3333333333333333,-0.06370994128728652,1.6105868298954702,-0.38182478175387596,0.19163950838340882,1.6552281113472351
0.0666666666666666,0.3666666666666666,-0.06145525101931588,1.6690246063966556,0.032651140379803205,0.01918763926773673,1.6693439530922358
0.0666666666666666,0.4,-0.06153319859529964,1.5106964387090478,0.004213882143459907,0.0027816050134826247,1.5107023157230277
0.0666666666666666,0.4333333333333333,-0.06117432554308522,1.1090091863234357,-0.2575317848817414,0.18845522403519266,1.1385183334378697
0.0666666666666666,0.4666666666666667,-0.0787019842540824,0.7958545444949127,-0.04222305559600404,0.050380842527498144,0.7969738028423946
0.0666666666666666,0.5,-0.06398919591615215,0.6758323897112735,0.5314242513895853,0.44019161568247533,0.8597448190875195
0.0666666666666666,0.5333333333333333,-0.04327370082811005,0.4256603311056653,0.5103697742238317,0.5452493155059085,0.664578079625163
0.0666666666666666,0.5666666666666667,-0.029964544301230047,0.7126522300948962,0.3778768352962353,0.3465078073464325,0.8066375293232562
0.0666666666666666,0.6,-0.018081911808361037,0.54184245402076,0.38146738181276096,0.4131520828740983,0.6626542147804707
0.0666666666666666,0.6333333333333333,-0.004533385513712657,1.1330551745003647,0.30618540829475577,0.21274094960560325,1.1736965249648985
0.0666666666666666,0.6666666666666666,0.002330448744622675,1.8354537893154608,0.4497422242981068,0.19680684791101657,1.8897509574092275
0.0666666666666666,0.7,0.025449429439494457,1.8679114299822472,0.511253372659836,0.2148877505635947,1.9366138286489594
0.0666666666666666,0.7333333333333333,0.03641400692194506,1.9208741139433823,0.3399471698060253,0.15036445925626094,1.9507233119735101
0.0666666666666666,0.7666666666666666,0.04811257409322947,1.8058211327872529,0.354203239302303,0.1639811308979145,1.8402309361472222
0.0666666666666666,0.8,0.06002755620876526,1.6760700816007157,0.3631229875063452,0.17807190158083097,1.714954583215708
0.0666666666666666,0.8333333333333334,0.07232077326031915,1.559193316072152,0.21503996978183845,0.12120163199301799,1.573952345367498
