subset,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_biological_pairs_total,n_pairs_with_marker,pair_marker_fraction,n_pairs_support_ge_0_5,pair_majority_support_fraction,median_pair_crossing_support_weight,median,q25,q75,median_majority_support,q25_majority_support,q75_majority_support
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,balance,0.5,p_intrinsic,72,63,0.875,30,0.4166666666666667,0.4365079365079366,0.4048219929689525,0.20637780218451726,0.6429068894188628,0.3909137198865093,0.18831415210428298,0.5940017369742974
all_pairs,intrinsic,p_drive,0.2,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,36,0.5,0.5,0.24698838419202068,0.18643205181339337,0.4031150389550227,0.27148534810018266,0.17260762922380216,0.3892064681425248
all_pairs,intrinsic,p_drive,0.2,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.75,0.169661862704833,0.06406508725079649,0.2773976529213009,0.1385471440465505,0.056846942508380724,0.23626196312430023
all_pairs,intrinsic,p_drive,0.2,active,balance,0.5,p_intrinsic,72,63,0.875,41,0.5694444444444444,0.511904761904762,0.300879154690891,0.1852759281419108,0.45988164870507553,0.3041846486670825,0.15727018368880388,0.4142876981440829
all_pairs,intrinsic,p_drive,0.2,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,55,0.7638888888888888,18,0.25,0.2857142857142857,0.3859044973979037,0.2584670631733136,0.6145134302886333,0.47802553055724695,0.191002087852969,0.5562201537693076
all_pairs,intrinsic,p_drive,0.2,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,54,0.75,0.8333333333333333,0.14762528149636506,0.04069506657590835,0.2860067000710529,0.12224029771926825,0.0041314160816623546,0.21326628393993055
all_pairs,intrinsic,p_drive,0.2,isi,balance,0.5,p_intrinsic,72,65,0.9027777777777778,30,0.4166666666666667,0.4365079365079366,0.4002775553757706,0.21154672731091195,0.6224510757393923,0.36256618373177274,0.18312164793804098,0.5718009700920668
all_pairs,intrinsic,p_drive,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,60,0.8333333333333334,35,0.4861111111111111,0.49999999999999994,0.24191990492148044,0.19228170956086904,0.43221168013224354,0.2619238853137453,0.18032923389512845,0.3984623361434835
all_pairs,intrinsic,p_drive,0.2333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,55,0.7638888888888888,0.7916666666666665,0.1787176744462402,0.06867026576415189,0.27508538307751296,0.1558775026679392,0.06204780116074512,0.2543690387792623
all_pairs,intrinsic,p_drive,0.2333333333333333,active,balance,0.5,p_intrinsic,72,65,0.9027777777777778,39,0.5416666666666666,0.511904761904762,0.30300417123690293,0.17219738593510234,0.47243230571910216,0.312927650406221,0.16489344071946954,0.47796270221578285
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,18,0.25,0.2857142857142857,0.3710652483050987,0.23472151704537453,0.5635588568617185,0.46265561178170017,0.17521764013727578,0.5729103471848853
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,57,0.7916666666666666,0.8571428571428571,0.16082890361886498,0.04891569950420192,0.3102909295134923,0.13783629114540277,0.03333333333333327,0.2144976514476657
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,32,0.4444444444444444,0.4365079365079366,0.3983143252153456,0.16454511921392564,0.5928227800275755,0.38529238884167955,0.14322419172871487,0.5886802056295821
all_pairs,intrinsic,p_drive,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,34,0.4722222222222222,0.4821428571428571,0.26568029201936744,0.19223737212905131,0.42990298300120977,0.26568029201936744,0.18796651284747606,0.40374032221044187
all_pairs,intrinsic,p_drive,0.2666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,57,0.7916666666666666,0.8333333333333333,0.18486497017504278,0.0732113463063229,0.2860765120819795,0.15123616648576002,0.05127944842512387,0.24834962902970778
all_pairs,intrinsic,p_drive,0.2666666666666666,active,balance,0.5,p_intrinsic,72,65,0.9027777777777778,43,0.5972222222222222,0.5277777777777778,0.2782329512302731,0.17919327759634224,0.45176348450120957,0.2738878280109275,0.1575302288230615,0.39672906781052475
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,20,0.2777777777777778,0.3047619047619048,0.418980856501665,0.2933304102726748,0.5974393992846161,0.38260143666649604,0.2640038905757053,0.5988909348345806
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.8571428571428571,0.1704674381026503,0.03333333333333329,0.3136741173377725,0.13970287546708993,0.032415546866956836,0.22225020838588427
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,37,0.5138888888888888,0.5,0.416262051564218,0.18401801821775132,0.5842497951254939,0.393394616418573,0.12460936710883681,0.5884980727055988
all_pairs,intrinsic,p_drive,0.3,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,36,0.5,0.5,0.27525301009712855,0.20025645382590876,0.4449547676567699,0.2631841682080037,0.18717170124736604,0.42097335834145355
all_pairs,intrinsic,p_drive,0.3,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.8333333333333333,0.17220728082222292,0.06949304633305715,0.2861314307089503,0.15799580393383533,0.05734508128445025,0.2607140186538214
all_pairs,intrinsic,p_drive,0.3,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,42,0.5833333333333334,0.5714285714285714,0.28632438878029937,0.18016658151924048,0.40902625642575474,0.2680790094093497,0.16016995779752377,0.37425448967107455
all_pairs,intrinsic,p_drive,0.3,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,20,0.2777777777777778,0.34523809523809523,0.4170466679012446,0.3002912171098882,0.5827558707436762,0.3939824068542942,0.2708368444609013,0.6065357328900078
all_pairs,intrinsic,p_drive,0.3,isi,WT_exit,0.1358293233470019,p_intrinsic,72,69,0.9583333333333334,60,0.8333333333333334,0.859126984126984,0.15797013342867186,0.0333333333333333,0.30683889929351227,0.14358440835731892,0.024999999999999974,0.2359120658653139
all_pairs,intrinsic,p_drive,0.3,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,41,0.5694444444444444,0.5,0.3875723281487001,0.1676976408209389,0.5874077048260161,0.3009042151956009,0.13550598251566623,0.49679715887452774
all_pairs,intrinsic,p_drive,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,38,0.5277777777777778,0.5,0.3059673898231645,0.19121072546707507,0.4577178554276977,0.27037588185381045,0.17387636693454553,0.42917633093649754
all_pairs,intrinsic,p_drive,0.3333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,59,0.8194444444444444,0.8333333333333333,0.1746534906854375,0.06305094817093744,0.29833863076213846,0.1687815160528827,0.059435229675208284,0.2618486986223847
all_pairs,intrinsic,p_drive,0.3333333333333333,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,42,0.5833333333333334,0.5773809523809526,0.29815297324208623,0.15196386436137255,0.45431557886473456,0.279961304541028,0.14733218340453014,0.38800805586718834
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,21,0.2916666666666667,0.32738095238095233,0.40975322223795585,0.2927712296826955,0.6222395332910693,0.4456659493268459,0.2991372162155706,0.6312636288614971
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,69,0.9583333333333334,63,0.875,0.9285714285714286,0.13902116768630723,0.0,0.3159459312333912,0.12809202395094377,0.0,0.23722699784762552
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,41,0.5694444444444444,0.5,0.41452466080018213,0.20433901403422422,0.5911933154511976,0.3690473664915169,0.09813410438878285,0.5137359402346279
all_pairs,intrinsic,p_drive,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,38,0.5277777777777778,0.5,0.310608694204503,0.18298463326905187,0.4704554409156551,0.2801908358040528,0.1693241777153916,0.4350406821896323
all_pairs,intrinsic,p_drive,0.3666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,59,0.8194444444444444,0.8452380952380952,0.17867884133431897,0.07407627637417016,0.32432346275166846,0.1671601945534485,0.07160640647166897,0.27994790860741287
all_pairs,intrinsic,p_drive,0.3666666666666666,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,49,0.6805555555555556,0.6408730158730158,0.30865480456589645,0.16205915161310436,0.46826954487081246,0.2640367293991863,0.15143266311596612,0.3782680887927397
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,53,0.7361111111111112,22,0.3055555555555556,0.29285714285714287,0.4044145378730933,0.2948223517043383,0.6527959597555034,0.4261583848425735,0.30261814163281164,0.6356540308935419
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,68,0.9444444444444444,1.0,0.12534304628259665,0.0,0.24324941975541067,0.12419572822203394,0.0,0.23837495096652828
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,47,0.6527777777777778,0.5396825396825397,0.37921510726362906,0.19748800735959704,0.5541003469522331,0.3349046291273411,0.14813510516203102,0.5130274580493235
all_pairs,intrinsic,p_drive,0.4,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,39,0.5416666666666666,0.5347222222222223,0.3248827680573566,0.1922049201878264,0.4792951266697591,0.27129151312597205,0.16033347694465777,0.44028177551611564
all_pairs,intrinsic,p_drive,0.4,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,63,0.875,0.8571428571428571,0.16783250405078182,0.06906455564288908,0.3334697913971369,0.163863227296433,0.06637881053681378,0.2933809596416827
all_pairs,intrinsic,p_drive,0.4,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,51,0.7083333333333334,0.6547619047619048,0.31965166130229195,0.17210577554624362,0.5065434296247476,0.2780899324246716,0.1617962774278008,0.37751030685197506
all_pairs,intrinsic,p_drive,0.4,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,53,0.7361111111111112,20,0.2777777777777778,0.28869047619047616,0.418178633818075,0.2541163478624727,0.6553008187359357,0.4186735982661954,0.2773713428148671,0.6336266257178335
all_pairs,intrinsic,p_drive,0.4,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,69,0.9583333333333334,1.0,0.11603898050738953,0.0,0.2586235280758946,0.11042749220390218,0.0,0.2482978015483919
all_pairs,intrinsic,p_drive,0.4,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,52,0.7222222222222222,0.5833333333333334,0.3720913246569619,0.19067756677141923,0.5540463052978105,0.34523978434910974,0.1665604391766022,0.49521511397452933
all_pairs,intrinsic,p_drive,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,42,0.5833333333333334,0.5515873015873016,0.3371920286547462,0.1992074962410454,0.4905903717776193,0.3015514318495048,0.19592867878575967,0.4253291685644006
all_pairs,intrinsic,p_drive,0.4333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,71,0.9861111111111112,67,0.9305555555555556,1.0,0.16955428147530097,0.01613186225358096,0.311252199080443,0.15743463527030038,0.01613186225358096,0.29606220145174506
all_pairs,intrinsic,p_drive,0.4333333333333333,active,balance,0.5,p_intrinsic,72,66,0.9166666666666666,53,0.7361111111111112,0.6339285714285716,0.32978080919770336,0.18664218998880674,0.5109628781188889,0.30134584712306833,0.1619624370521453,0.3996768622710528
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,22,0.3055555555555556,0.3333333333333333,0.39014251666563626,0.24131396793607582,0.632868049248705,0.47966684757396194,0.34862288394003194,0.7986448097670904
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,69,0.9583333333333334,1.0,0.13135516303637337,0.0,0.27238845653952737,0.11697787335857174,0.0,0.25774067248653504
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,balance,0.5,p_intrinsic,72,66,0.9166666666666666,52,0.7222222222222222,0.6124999999999999,0.377918601677681,0.201365747193643,0.5958457596551209,0.35787612248053285,0.14797304133875977,0.517242893308849
all_pairs,intrinsic,p_drive,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,57,0.7916666666666666,43,0.5972222222222222,0.5714285714285714,0.3504803639178659,0.20569035259277307,0.43744079692004956,0.31856112564647054,0.1813633901050745,0.42435497642170794
all_pairs,intrinsic,p_drive,0.4666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,72,71,0.9861111111111112,68,0.9444444444444444,1.0,0.16294815979015176,0.0,0.3018075558566038,0.15584482506081843,0.0,0.2876158522253298
all_pairs,intrinsic,p_drive,0.4666666666666667,active,balance,0.5,p_intrinsic,72,66,0.9166666666666666,55,0.7638888888888888,0.6666666666666666,0.3380404325142317,0.18607384737969743,0.5459481662879075,0.2722977345517498,0.15987383405765263,0.41136431633374554
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,52,0.7222222222222222,21,0.2916666666666667,0.33333333333333337,0.3749050219744341,0.24579875109350666,0.6102606452900403,0.4201104022660534,0.25378851780059003,0.6390447511785756
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,71,0.9861111111111112,1.0,0.13011449938825967,0.0,0.2781816043099725,0.12580316047978954,0.0,0.2754434743443751
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,balance,0.5,p_intrinsic,72,67,0.9305555555555556,54,0.75,0.6666666666666666,0.3365080391254261,0.20780590730857756,0.5816926833979231,0.324610635354908,0.2039029536542888,0.5254178740946378
all_pairs,intrinsic,p_drive,0.5,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,58,0.8055555555555556,44,0.6111111111111112,0.5714285714285714,0.3341382317028563,0.168847950545798,0.4322352351210848,0.31119085237229555,0.1634350299902738,0.4206671760578998
all_pairs,intrinsic,p_drive,0.5,active,WT_exit,0.1483293470542087,p_intrinsic,72,71,0.9861111111111112,69,0.9583333333333334,1.0,0.16474295545643278,0.0,0.3202394187782742,0.16316255697781612,0.0,0.2986201750128098
all_pairs,intrinsic,p_drive,0.5,active,balance,0.5,p_intrinsic,72,68,0.9444444444444444,56,0.7777777777777778,0.6666666666666667,0.29827758166002016,0.15725718444161646,0.5637617620901872,0.27881663812089774,0.16191096049783943,0.43198881585446036
all_pairs,intrinsic,p_drive,0.5,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,22,0.3055555555555556,0.3333333333333333,0.3897907702852388,0.23259734650737066,0.5467591597019802,0.4557539645529861,0.27347865881660033,0.6643702931102067
all_pairs,intrinsic,p_drive,0.5,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,71,0.9861111111111112,1.0,0.11455700564758925,0.0,0.2940722693318643,0.11155139911414191,0.0,0.29069415670426124
all_pairs,intrinsic,p_drive,0.5,isi,balance,0.5,p_intrinsic,72,68,0.9444444444444444,56,0.7777777777777778,0.6964285714285714,0.3822130807370909,0.21288025728115786,0.5883702412814599,0.33542902778016503,0.22586943649093183,0.5317154742337176
all_pairs,intrinsic,p_drive,0.5333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,60,0.8333333333333334,46,0.6388888888888888,0.5833333333333334,0.3273148588555824,0.18379342374226504,0.4647754674406385,0.31977785219292243,0.1633930560930781,0.44718257302567377
all_pairs,intrinsic,p_drive,0.5333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,70,0.9722222222222222,1.0,0.166708363687895,0.0,0.3321151904410434,0.16318652468888167,0.0,0.32496825374904637
all_pairs,intrinsic,p_drive,0.5333333333333333,active,balance,0.5,p_intrinsic,72,68,0.9444444444444444,57,0.7916666666666666,0.6875,0.3002014900166201,0.15986920741982968,0.5283214909554517,0.2860984988841018,0.16473023671993606,0.44638566363019083
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,22,0.3055555555555556,0.34523809523809523,0.3740445009055428,0.26845526495810673,0.5303513246173193,0.48242624197135336,0.26847591919000924,0.6494320001530838
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.12530639077259148,0.0,0.23126219496071582,0.12530639077259148,0.0,0.23126219496071582
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,balance,0.5,p_intrinsic,72,69,0.9583333333333334,59,0.8194444444444444,0.7142857142857143,0.33030554096286013,0.1614461142328975,0.5734136398352768,0.3181069579079607,0.1789538481841138,0.5233998736381289
all_pairs,intrinsic,p_drive,0.5666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,62,0.8611111111111112,47,0.6527777777777778,0.5833333333333335,0.29903196529350695,0.14916429628697253,0.48085636985015223,0.29401979445515747,0.1604659190240161,0.46684814050071916
all_pairs,intrinsic,p_drive,0.5666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.15755374831244562,0.0,0.32370840778069354,0.15755374831244562,0.0,0.32370840778069354
all_pairs,intrinsic,p_drive,0.5666666666666667,active,balance,0.5,p_intrinsic,72,69,0.9583333333333334,60,0.8333333333333334,0.7142857142857143,0.2900850326831711,0.15939803671796737,0.5038663791929792,0.28712782956305893,0.14600242446584238,0.46818892862297
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,57,0.7916666666666666,24,0.3333333333333333,0.33333333333333337,0.3659615282160955,0.19012510223591642,0.5366016268331129,0.40655121054008336,0.2665918535258033,0.6117072055694353
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.1264992638840549,0.0,0.22873906366078944,0.1264992638840549,0.0,0.22873906366078944
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,balance,0.5,p_intrinsic,72,69,0.9583333333333334,61,0.8472222222222222,0.7321428571428571,0.3497982851951532,0.21838249640765128,0.5704505413771801,0.3404463320700208,0.21838249640765128,0.5488182240133904
all_pairs,intrinsic,p_drive,0.6,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,62,0.8611111111111112,46,0.6388888888888888,0.6250000000000001,0.30280270874949994,0.15044959609875358,0.4987752686110502,0.28939571665625763,0.13144415624961422,0.46674597109691396
all_pairs,intrinsic,p_drive,0.6,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.1564731236110703,0.0,0.3009246067976952,0.1564731236110703,0.0,0.3009246067976952
all_pairs,intrinsic,p_drive,0.6,active,balance,0.5,p_intrinsic,72,70,0.9722222222222222,63,0.875,0.75,0.3007273599630041,0.08214013198515183,0.46933116765486194,0.2940940291552361,0.13034615323853885,0.46713029880905277
all_pairs,intrinsic,p_drive,0.6,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,58,0.8055555555555556,24,0.3333333333333333,0.3571428571428572,0.3255373420545362,0.16120170938566525,0.5551230598292326,0.44284697976567455,0.2534593538111349,0.5858960327067138
all_pairs,intrinsic,p_drive,0.6,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.13139612742927653,0.0,0.2361526635484003,0.13139612742927653,0.0,0.2361526635484003
all_pairs,intrinsic,p_drive,0.6,isi,balance,0.5,p_intrinsic,72,70,0.9722222222222222,65,0.9027777777777778,0.7559523809523809,0.3483741450868543,0.10433005856590752,0.5493922689900924,0.3562912083540396,0.14144867150420154,0.5368801899338096
all_pairs,intrinsic,p_drive,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,67,0.9305555555555556,48,0.6666666666666666,0.6309523809523809,0.2861115009696151,0.05,0.4987792520033739,0.27903599230787607,0.07500000000000001,0.5048741233096292
all_pairs,intrinsic,p_drive,0.6333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.16976626842133535,0.0,0.2976844622797048,0.16976626842133535,0.0,0.2976844622797048
all_pairs,intrinsic,p_drive,0.6333333333333333,active,balance,0.5,p_intrinsic,72,70,0.9722222222222222,65,0.9027777777777778,0.761904761904762,0.2934655652252418,0.0,0.503574863183786,0.29542818559751477,0.0,0.49112436402149506
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,59,0.8194444444444444,29,0.4027777777777778,0.42261904761904767,0.32196547565718364,0.14686358569579983,0.5721448526489215,0.28075298092679524,0.16039383805826632,0.6051281349648747
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.12875407633796765,0.0,0.26439185237934154,0.12875407633796765,0.0,0.26439185237934154
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,balance,0.5,p_intrinsic,72,70,0.9722222222222222,66,0.9166666666666666,0.8452380952380952,0.3703563724167549,0.11868337772778897,0.5578270782608273,0.3703563724167549,0.1270311726606554,0.5456077124281554
all_pairs,intrinsic,p_drive,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,67,0.9305555555555556,50,0.6944444444444444,0.6666666666666666,0.26915411612715656,0.0942587667308142,0.49595211030126873,0.2732560416498405,0.0283788402304931,0.5007018384393159
all_pairs,intrinsic,p_drive,0.6666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.17226441889637373,0.0,0.29487960393117735,0.17226441889637373,0.0,0.29487960393117735
all_pairs,intrinsic,p_drive,0.6666666666666666,active,balance,0.5,p_intrinsic,72,70,0.9722222222222222,66,0.9166666666666666,0.8333333333333333,0.3138266977521045,0.0,0.5012207023652557,0.3138266977521045,0.00462005410786063,0.4995460163116472
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,63,0.875,30,0.4166666666666667,0.4375000000000001,0.33641165180742744,0.1574791575394022,0.5804960449101584,0.32514718728269565,0.1532301478617608,0.6265943715092746
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.12499999999999994,0.0,0.2855858777847614,0.12499999999999994,0.0,0.2855858777847614
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,balance,0.5,p_intrinsic,72,71,0.9861111111111112,68,0.9444444444444444,0.8904761904761905,0.37173823590218014,0.025036269561824576,0.555685604539683,0.37048286875583525,0.0375544043427368,0.5453330700170556
all_pairs,intrinsic,p_drive,0.7,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,67,0.9305555555555556,53,0.7361111111111112,0.6666666666666666,0.269763040090229,0.0,0.5001392114546364,0.27021222571536857,0.0,0.4903103341310925
all_pairs,intrinsic,p_drive,0.7,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.18298548071986726,0.0,0.2930565673095656,0.18298548071986726,0.0,0.2930565673095656
all_pairs,intrinsic,p_drive,0.7,active,balance,0.5,p_intrinsic,72,70,0.9722222222222222,67,0.9305555555555556,0.8660714285714286,0.30156444902475826,3.179177694125641e-17,0.5393359925036927,0.30064293804886216,6.358355388251282e-17,0.5163390116489414
all_pairs,intrinsic,p_drive,0.7,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,64,0.8888888888888888,36,0.5,0.5,0.3472296169039345,0.03710297911255835,0.6098172288354391,0.30777073746126377,0.047089881926408304,0.5820541741261234
all_pairs,intrinsic,p_drive,0.7,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.11755060108968954,0.0,0.2903850151910149,0.11755060108968954,0.0,0.2903850151910149
all_pairs,intrinsic,p_drive,0.7,isi,balance,0.5,p_intrinsic,72,71,0.9861111111111112,68,0.9444444444444444,0.9226190476190477,0.3666666666666666,7.488989211851667e-17,0.5600486346497755,0.35337146654161367,1.0678372305464923e-16,0.5524524373222114
all_pairs,intrinsic,p_drive,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,69,0.9583333333333334,58,0.8055555555555556,0.6952380952380952,0.2895687687275824,0.0,0.5393690532516618,0.2902062321310916,0.0,0.529820720548424
all_pairs,intrinsic,p_drive,0.7333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.19118533656540265,0.0,0.32329034866867773,0.19118533656540265,0.0,0.32329034866867773
all_pairs,intrinsic,p_drive,0.7333333333333333,active,balance,0.5,p_intrinsic,72,71,0.9861111111111112,68,0.9444444444444444,0.9404761904761906,0.2919577031250833,0.0,0.5238481928034779,0.2912165574423864,0.0,0.508505210163877
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,66,0.9166666666666666,42,0.5833333333333334,0.5000000000000001,0.33048104339107953,0.09886569602169122,0.6273885309534147,0.326348868958923,0.10276195354718737,0.6650288895315164
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.1137975556973632,0.0,0.28927193900943504,0.1137975556973632,0.0,0.28927193900943504
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,balance,0.5,p_intrinsic,72,72,1.0,69,0.9583333333333334,1.0,0.36076581532554686,1.1247882130218936e-16,0.5641637869040912,0.3234464987466667,2.2204460492503104e-17,0.5543062833326675
all_pairs,intrinsic,p_drive,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,68,0.9444444444444444,56,0.7777777777777778,0.7142857142857144,0.28040422646189483,0.0,0.5017882638537602,0.28040422646189483,0.0,0.5017882638537602
all_pairs,intrinsic,p_drive,0.7666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,72,1.0,1.0,0.18824087012767837,0.0,0.31693034151932753,0.18824087012767837,0.0,0.31693034151932753
all_pairs,intrinsic,p_drive,0.7666666666666666,active,balance,0.5,p_intrinsic,72,72,1.0,69,0.9583333333333334,1.0,0.30347621515320394,0.0,0.5352679433338082,0.30170582423484915,0.0,0.5326721331938302
all_pairs,intrinsic,p_drive,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,66,0.9166666666666666,44,0.6111111111111112,0.5486111111111112,0.3464652072222467,0.05416666666666666,0.6185511057973372,0.34831053005395507,0.09013907073745178,0.631148800844975
all_pairs,intrinsic,p_drive,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,72,1.0,1.0,0.12178312614379574,0.0,0.3028454220215575,0.12178312614379574,0.0,0.3028454220215575
