biological_pair_key,wt_cell_id,sca_cell_id,both_core_secure,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_support_scenarios,crossing_support_weight,q25_weighted,median_weighted,q75_weighted
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,0.9666666666666668,isi,balance,0.5,p_drive,4,1.0,0.5778102218374114,0.7848233096948417,0.7974911023246792
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_drive,4,1.0,0.8032726507902266,0.9039678071524301,0.905953621871901
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,0.9666666666666668,active,WT_exit,0.1483293470542087,p_drive,4,1.0,0.0,0.6613074759072282,0.6859224327226048
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,0.9666666666666668,active,balance,0.5,p_drive,4,1.0,0.6222924958073388,0.8097763671018975,0.8209833036650946
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_drive,4,1.0,0.7515942980307867,0.8732981779594385,0.8815393246656622
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,isi,WT_exit,0.1358293233470019,p_drive,4,1.0,0.0,0.596416907261304,0.6251974431673313
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,isi,balance,0.5,p_drive,4,1.0,0.5665412634158671,0.7736369398971872,0.7890365382597552
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,isi,SCA3_entry,0.7978563373093712,p_drive,4,1.0,0.7937496733259424,0.8869727676702116,0.8947648067890203
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,active,WT_exit,0.1483293470542087,p_drive,4,1.0,0.0,0.6617084468576168,0.6833534818145506
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,active,balance,0.5,p_drive,4,1.0,0.6146645988069286,0.8022073307168334,0.817220632944227
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,drive,p_intrinsic,1.0,active,SCA3_entry,0.6832817402871161,p_drive,4,1.0,0.7450487537401381,0.8617165832665946,0.8722027637670252
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.6083437943494973,0.6083437943494973,0.6083437943494973
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.3200760475368224,0.3200760475368224,0.3200760475368224
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.6687804914585287,0.6687804914585287,0.6687804914585287
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.6077234522501885,0.6077234522501885,0.6077234522501885
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7066658642514929,0.7066658642514929,0.7066658642514929
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.7068847391233816,0.7068847391233816,0.7068847391233816
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7297074935058874,0.7297074935058874,0.7297074935058874
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.755781097652666,0.755781097652666,0.755781097652666
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7443521887574064,0.7443521887574064,0.7443521887574064
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.8004181373439598,0.8004181373439598,0.8004181373439598
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7498706012486743,0.7498706012486743,0.7498706012486743
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.8276408647450105,0.8276408647450105,0.8276408647450105
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7450076845510872,0.7450076845510872,0.7450076845510872
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.8309430071287257,0.8309430071287257,0.8309430071287257
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.7337351561660009,0.7337351561660009,0.7337351561660009
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.8339951735879906,0.8339951735879906,0.8339951735879906
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.25,0.720448821859482,0.720448821859482,0.720448821859482
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.8146320452579003,0.8146320452579003,0.8146320452579003
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.75,0.0,0.0,0.17527230913364425
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.25,0.7951808391354712,0.7951808391354712,0.7951808391354712
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.75,0.0,0.0,0.1688435306972983
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.5,0.0,0.0,0.37839889278745975
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,0.75,0.0,0.0,0.1622845543059515
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.75,0.0,0.0,0.18036278995084026
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.75,0.0,0.0,0.1741998583937022
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,0.75,0.0,0.0,0.15971026343077238
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,isi,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,active,balance,0.5,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,isi,balance,0.5,p_intrinsic,4,0.25,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,active,balance,0.5,p_intrinsic,4,0.25,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,isi,balance,0.5,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,active,balance,0.5,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,isi,balance,0.5,p_intrinsic,4,0.75,0.0,0.0,0.24990956531147956
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.0,,,
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,active,balance,0.5,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.5666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.25,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,isi,balance,0.5,p_intrinsic,4,0.75,0.0,0.0,0.22858382066838168
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.25,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,active,balance,0.5,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.5,0.0,0.0,0.01594007093346325
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,active,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.5,0.03367316326728948,0.03367316326728948,0.06171792158455382
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,active,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.5,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.5,0.0,0.0,0.01710766178727352
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,active,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.75,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0333333333333333
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.5,0.0,0.0,0.01666666666666665
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,active,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,0.75,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0333333333333333
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0333333333333333,0.0666666666666666
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,4,0.75,0.0,0.016666666666666653,0.04166666666666662
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,active,balance,0.5,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,4,1.0,0.0,0.0,0.0
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.8,isi,WT_exit,0.1358293233470019,p_intrinsic,4,1.0,0.0,0.0,0.0666666666666666
WT_15__TO__SCA3_06,WT_15,SCA3_06,False,intrinsic,p_drive,0.8,isi,balance,0.5,p_intrinsic,4,1.0,0.0,0.0666666666666666,0.1
