group,cell_id,abf_path,sweep_index,current_pA,prominence_mV,height_mV,spike_count,rate_hz,steady_start_ms,steady_stop_ms,analysis_duration_s
WT,WT_02,/root/neurothermo/WT/cc_02.abf,4,200.0,12.0,-10.0,1,1.9004180919802356,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,4,200.0,15.0,-30.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,4,200.0,15.0,-20.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,4,200.0,15.0,-10.0,1,1.9004180919802356,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,8.0,-30.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,8.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,8.0,-10.0,5,9.502090459901178,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,10.0,-30.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,10.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,10.0,-10.0,5,9.502090459901178,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,12.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,12.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,12.0,-10.0,5,9.502090459901178,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,15.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,15.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,5,250.0,15.0,-10.0,5,9.502090459901178,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,8.0,-30.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,8.0,-20.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,8.0,-10.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,10.0,-30.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,10.0,-20.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,10.0,-10.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,12.0,-30.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,12.0,-20.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,12.0,-10.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,15.0,-30.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,15.0,-20.0,4,7.601672367920942,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,6,300.0,15.0,-10.0,2,3.800836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,8.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,8.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,8.0,-10.0,7,13.30292664386165,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,10.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,10.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,10.0,-10.0,7,13.30292664386165,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,12.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,12.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,12.0,-10.0,7,13.30292664386165,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,15.0,-30.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,15.0,-20.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,7,350.0,15.0,-10.0,7,13.30292664386165,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,8.0,-30.0,19,36.107943747624475,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,8.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,8.0,-10.0,8,15.203344735841885,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,10.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,10.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,10.0,-10.0,8,15.203344735841885,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,12.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,12.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,12.0,-10.0,8,15.203344735841885,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,15.0,-30.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,15.0,-20.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,8,400.0,15.0,-10.0,8,15.203344735841885,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,8.0,-30.0,19,36.107943747624475,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,8.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,8.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,10.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,10.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,10.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,12.0,-30.0,17,32.307107563664005,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,12.0,-20.0,17,32.307107563664005,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,12.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,15.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,15.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,9,450.0,15.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,8.0,-30.0,26,49.41087039148613,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,8.0,-20.0,22,41.80919802356519,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,8.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,10.0,-30.0,23,43.70961611554542,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,10.0,-20.0,22,41.80919802356519,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,10.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,12.0,-30.0,21,39.908779931584945,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,12.0,-20.0,21,39.908779931584945,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,12.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,15.0,-30.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,15.0,-20.0,15,28.506271379703534,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,10,500.0,15.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,8.0,-30.0,24,45.61003420752566,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,8.0,-20.0,20,38.00836183960471,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,8.0,-10.0,10,19.004180919802355,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,10.0,-30.0,22,41.80919802356519,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,10.0,-20.0,19,36.107943747624475,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,10.0,-10.0,10,19.004180919802355,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,12.0,-30.0,21,39.908779931584945,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,12.0,-20.0,19,36.107943747624475,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,12.0,-10.0,10,19.004180919802355,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,15.0,-30.0,17,32.307107563664005,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,15.0,-20.0,17,32.307107563664005,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,11,550.0,15.0,-10.0,10,19.004180919802355,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,8.0,-30.0,24,45.61003420752566,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,8.0,-20.0,21,39.908779931584945,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,8.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,10.0,-30.0,21,39.908779931584945,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,10.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,10.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,12.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,12.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,12.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,15.0,-30.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,15.0,-20.0,18,34.20752565564424,600.0,1126.2,0.5262
WT,WT_02,/root/neurothermo/WT/cc_02.abf,12,600.0,15.0,-10.0,9,17.10376282782212,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,0,0.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,1,50.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,2,100.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,3,150.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,4,200.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,5,250.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,6,300.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,7,350.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,8.0,-30.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,8.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,10.0,-30.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,10.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,12.0,-30.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,12.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,15.0,-30.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,15.0,-20.0,13,24.705435195743064,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,8,400.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,9,450.0,8.0,-30.0,26,49.41087039148613,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,9,450.0,8.0,-20.0,26,49.41087039148613,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,9,450.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,9,450.0,10.0,-30.0,26,49.41087039148613,600.0,1126.2,0.5262
WT,WT_03,/root/neurothermo/WT/cc_03.abf,9,450.0,10.0,-20.0,26,49.41087039148613,600.0,1126.2,0.5262
