path_family,path_progress,n_biological_pairs,A_isi_v1_1_median,A_isi_v1_1_q25,A_isi_v1_1_q75,A_active_median,A_active_q25,A_active_q75,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,active_support_rate_hz_median,active_support_rate_hz_q25,active_support_rate_hz_q75,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,occupancy_fraction_median,occupancy_fraction_q25,occupancy_fraction_q75
drive_early,0.625,72,0.5370036716502435,0.3919868080416198,0.6523666229120483,0.5794255758312501,0.40799933540809086,0.8576473258373809,1.5887554140040847,1.113818726716959,2.387708033027636,47.90327944782602,36.18951625376614,60.81240917525542,17.97019675196347,15.917771862460736,19.755893449431742,0.9772699926320125,0.9524259229735239,0.9861285461394987
drive_early,0.65,72,0.5654351646149884,0.4115871275226819,0.670996837804839,0.6151634136249762,0.43217648929573615,0.8722692057893571,1.6372684435113358,1.163277331135224,2.5452736486809844,47.21747353148792,34.71853457750692,58.85876376668935,18.375839734135354,16.012507727045808,20.337898974023666,0.9798658556729822,0.9512908223458687,0.9845798359146338
drive_early,0.675,72,0.602881054130452,0.45848858496152317,0.7131054992353744,0.6474040918128771,0.4507413940824924,0.9251544322406527,1.668881392124311,1.2261860203350123,2.704563239910841,46.853405661447894,34.944259039782345,57.81318693583275,18.975392661450478,16.66344990421333,20.55967416226445,0.9749051184477016,0.9501948539050556,0.9841204673031549
drive_early,0.7000000000000001,72,0.6130404939315076,0.49108179407712427,0.7547530817748374,0.6833895775306349,0.48685424237796804,0.9287365162014425,1.718358559379722,1.3079431923410612,2.7949397127791498,45.30919308149285,34.45695467648596,56.4029618968361,19.41165075197462,16.376969796909094,21.25234114198211,0.9748749863401979,0.9582055301654324,0.9848062827107383
drive_early,0.7250000000000001,72,0.6369762172439364,0.5211046628048875,0.7564504456012004,0.7252988059229908,0.518976551966926,0.9567865085130042,1.832605504301781,1.3485826100095522,2.8833666655866095,44.34120726101882,34.05773879018849,57.4017938199655,19.723418945864964,16.1685889506354,21.73149764825432,0.9732857809187901,0.9482246462274869,0.982461168888516
drive_early,0.75,72,0.6563925962741983,0.5510218180873794,0.7794318882863149,0.7481561443025635,0.5349926098701013,0.9722323455065216,1.982909738781236,1.4289578793679214,2.9310562487950738,42.604305126263164,35.048950646730034,56.49993872334799,19.725590661086972,16.95529005918597,22.600532400720347,0.9727589393313111,0.9416298688909915,0.9831997203586942
drive_early,0.775,72,0.6857004782848584,0.5627387271260981,0.8315978421355479,0.7776190350141654,0.5494559229009282,0.980737652049269,2.1287527891413185,1.5411779738367024,3.151715558246816,41.79247132424955,34.58222223025443,55.26495186902431,19.961966509076028,17.066765623808337,23.271200454591316,0.9746418833620987,0.9305848216189591,0.9798605993255403
drive_early,0.8,72,0.7105818749756303,0.5659179277601751,0.8661124403034572,0.8152981454220796,0.5511550270104068,1.011546221609883,2.268950729714982,1.6082269363543757,3.3696243062013584,41.349469160913436,34.02954578408281,54.82641856849896,20.029856127703084,16.783291411080725,23.992959129281623,0.9765011063903761,0.9347630836121614,0.9831765615489251
drive_early,0.8250000000000001,72,0.7526494537404631,0.5773976662525623,0.8961151295953389,0.8477198727365602,0.5876056067186095,1.026219053962988,2.3111230101694824,1.6334390779805639,3.5820001645605712,40.4350363530055,33.2274760636339,53.30284840478052,20.083986570704575,16.861029221893,24.819943235065967,0.9778717353319534,0.9543795008917719,0.9843185872638993
drive_early,0.8500000000000001,72,0.7711833924420696,0.5793951296245179,0.923760066237544,0.8836062460935359,0.6242254126546054,1.0590670266305804,2.3872012808924827,1.706941623166131,4.03284840834146,39.28496241150522,34.1461069079159,52.197215842219165,20.368393845061824,17.2831680534232,25.66336712321053,0.9737159003929342,0.9246172040316507,0.9829951310038368
drive_early,0.875,72,0.7920989662020848,0.6157361286328147,0.9427908009666989,0.9090952000359747,0.6456629865717336,1.03676889954481,2.447949946491037,1.762346318727821,4.474035290510169,38.12409591091285,33.830289990736915,51.75310196438926,20.416612271380732,17.439290755979112,26.334419877116726,0.9732631915665853,0.9380163599966567,0.9834177503005506
