biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,wt_exit_p_active_weighted_median,wt_exit_p_active_weighted_q25,wt_exit_p_active_weighted_q75,wt_exit_p_active_support_fraction,wt_exit_dual_consensus_p_weighted_median,wt_exit_dual_consensus_p_weighted_q25,wt_exit_dual_consensus_p_weighted_q75,wt_exit_dual_consensus_p_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,balance_p_active_weighted_median,balance_p_active_weighted_q25,balance_p_active_weighted_q75,balance_p_active_support_fraction,balance_dual_consensus_p_weighted_median,balance_dual_consensus_p_weighted_q25,balance_dual_consensus_p_weighted_q75,balance_dual_consensus_p_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,sca3_entry_p_active_weighted_median,sca3_entry_p_active_weighted_q25,sca3_entry_p_active_weighted_q75,sca3_entry_p_active_support_fraction,sca3_entry_dual_consensus_p_weighted_median,sca3_entry_dual_consensus_p_weighted_q25,sca3_entry_dual_consensus_p_weighted_q75,sca3_entry_dual_consensus_p_support_fraction,wt_exit_active_isi_gap_weighted_median,wt_exit_dual_agreement_weight,occupancy_at_wt_exit_isi_weighted_median,balance_active_isi_gap_weighted_median,balance_dual_agreement_weight,occupancy_at_balance_isi_weighted_median,sca3_entry_active_isi_gap_weighted_median,sca3_entry_dual_agreement_weight,occupancy_at_sca3_entry_isi_weighted_median
WT_09__TO__SCA3_05,drive_late,WT_09,SCA3_05,False,42,0.24499132304534513,0.10528750751449138,0.675345296631131,1.0,0.18637835631188163,0.11034222260334182,0.6656486827185041,1.0,0.1994415896344647,0.1090929975538418,0.6855538747141744,0.9523809523809523,0.7803487842181837,0.528898005523506,0.9111324372854198,1.0,0.4984211765613652,0.31384353716317054,0.9159514008141478,1.0,0.8437624959108324,0.34172263384084434,0.9342252906170325,0.6190476190476191,0.6013861179636746,0.29084157611090605,0.827450092398364,0.26190476190476186,0.3927428122471268,0.1645193860844561,0.5909265006218208,0.6428571428571429,0.11230405548522432,0.11230405548522432,0.11230405548522432,0.023809523809523808,0.02036623359287159,0.9523809523809523,0.9890003315817628,0.054956657304404806,0.6190476190476191,0.9675251004307512,0.21528071211968386,0.023809523809523808,0.824153822301797
WT_09__TO__SCA3_06,coupled,WT_09,SCA3_06,True,6,0.4561251878743326,0.2946180582102272,0.4908860239789449,1.0,0.5089819667093355,0.3629513071223297,0.523057296850642,1.0,0.4931817551775176,0.32878468266627847,0.5053519507552523,1.0,0.6958984619902797,0.5997617055624163,0.8161695752600637,1.0,0.7349695741084802,0.6221898090460829,0.8261153633100998,1.0,0.7154340180493799,0.6109757573042496,0.8211424692850817,1.0,0.8445368931453495,0.7766275189931242,0.9135959762451701,1.0,0.8134106360114958,0.7245147638469481,0.8878770528934893,1.0,0.8289737645784226,0.7505711414200362,0.9007365145693297,1.0,0.04394160411482668,1.0,0.9884515251470667,0.008138787541608685,1.0,0.9923439963662668,0.02705857495135766,1.0,0.9872174093963295
WT_09__TO__SCA3_06,drive_early,WT_09,SCA3_06,True,6,0.2035813609257682,0.16535507754834158,0.22074077285675694,1.0,0.2509269615766239,0.18925625137896682,0.2794240450019638,1.0,0.22725416125119607,0.1773056644636542,0.25008240892936034,1.0,0.40654544835330836,0.3546720041262375,0.43692730420013104,1.0,0.4351401291934627,0.3388019226346916,0.4538144318347277,1.0,0.42084278877338555,0.34673696338046456,0.44537086801742937,1.0,0.6438158613225509,0.5627874660653566,0.7226637286348444,1.0,0.5246580531371134,0.42187948527476976,0.5600216475731727,1.0,0.5446266463532112,0.5437223447321499,0.5635964055211892,0.49999999999999994,0.04734560065085572,1.0,0.9918582126589932,0.016105536753384164,1.0,0.9881378863463515,0.052046166321224184,0.49999999999999994,0.9798859188823821
WT_09__TO__SCA3_06,drive_late,WT_09,SCA3_06,True,6,0.6901551317897164,0.35362585651503187,0.8014894337260633,1.0,0.7457714944105176,0.39030172419627296,0.8199884831662664,1.0,0.7179633131001171,0.3719637903556524,0.8107389584461648,1.0,0.8434946614191424,0.6592509054213154,0.8970837982184771,1.0,0.864516487780968,0.6433315183293616,0.905611864057162,1.0,0.8540055746000552,0.6512912118753384,0.9013478311378196,1.0,0.9247253077080967,0.8447952018349498,0.9514979665729631,1.0,0.9071410428530009,0.7878822927538139,0.9372119032784156,1.0,0.9159331752805489,0.8163387472943819,0.94444776627699,1.0,0.02252431044107217,1.0,0.9920891415040118,0.010915930567818814,1.0,0.990028239981528,0.01529224921557959,1.0,0.9812139233766254
WT_09__TO__SCA3_09,coupled,WT_09,SCA3_09,True,18,0.19509343454612008,0.0536261532910519,0.42030306372765414,1.0,0.2613974236359784,0.06361294768008402,0.36457116487198293,1.0,0.20755840602752507,0.054113253865019986,0.3496069778919978,0.8333333333333331,0.6025004756659589,0.5420545964470188,0.8622676840578787,1.0,0.5257738877987601,0.1514279077055151,0.6226388121893316,1.0,0.5420477149672221,0.5086693378496236,0.6657810592015533,0.7777777777777777,0.8643617209479445,0.7224920217955076,0.8778647184264642,1.0,0.583886223363298,0.15549257265263297,0.7648976657878,1.0,0.7425032937777044,0.461139192770061,0.9395401159214931,0.38888888888888884,0.055082107913892314,0.8333333333333331,0.9899257429167554,0.0136835518646008,0.7777777777777777,0.9849027673349613,0.10508736080918127,0.38888888888888884,0.9800028813670059
WT_09__TO__SCA3_09,drive_early,WT_09,SCA3_09,True,18,0.15489442645896476,0.08044007798762207,0.31724235705029497,1.0,0.18616858003186967,0.10664353112057696,0.4003186944909143,1.0,0.17053150324541722,0.09455562792476058,0.3555789619121338,1.0,0.5895898745098789,0.3308421162087793,0.7649861612510089,1.0,0.34284699348869124,0.23071235388213832,0.5921407834864915,1.0,0.5834531158813188,0.3183897346145203,0.6309650530709242,0.7777777777777777,0.8638993170051137,0.7044273241801527,0.8859346565191603,1.0,0.5936016722900114,0.325288929520096,0.6633061614551544,1.0,0.6635928534591803,0.4625921258199955,0.7618016621343211,0.3333333333333333,0.026303441124370875,1.0,0.9904673642960581,0.040089422735500646,0.7777777777777777,0.9871572536191309,0.11763427572656796,0.3333333333333333,0.9808991369389674
WT_09__TO__SCA3_09,drive_late,WT_09,SCA3_09,True,18,0.08226731697527974,0.03636827594587551,0.4261435066579432,1.0,0.0768696630746576,0.040477550484666586,0.34865966529792114,1.0,0.07520727396636245,0.03612585469183523,0.44155533895265875,0.9444444444444444,0.7318157074618215,0.5286920448968251,0.8931008439250995,1.0,0.2696105521592742,0.09942976041493826,0.6418187030159718,1.0,0.8092552509816415,0.3924037551246327,0.9153933294287449,0.4444444444444445,0.8564212566499757,0.6771554050566541,0.9505810235517439,1.0,0.3170099800404425,0.10185213092709365,0.8003143189640084,1.0,0.92725365797999,0.49884770581415855,0.9659249463560907,0.3333333333333333,0.005590795719248366,0.9444444444444444,0.9900312804331369,0.14439580559510265,0.4444444444444445,0.9684104057953024,0.20127306747935567,0.3333333333333333,0.9684104057953024
WT_10__TO__SCA3_01,coupled,WT_10,SCA3_01,True,2,0.4197493366135402,0.4197493366135402,0.4513010294229868,1.0,0.4783373040527817,0.4783373040527817,0.5325843002699362,1.0,0.44904332033316097,0.44904332033316097,0.44904332033316097,0.5,0.6741142935210023,0.6741142935210023,0.7016598763477422,1.0,0.7121869345055498,0.7121869345055498,0.7500830261529127,1.0,0.693150614013276,0.693150614013276,0.7258714512503275,1.0,0.8641745676300951,0.8641745676300951,0.8762459260006163,1.0,0.8339213787487592,0.8339213787487592,0.8558938909746092,1.0,0.8490479731894272,0.8490479731894272,0.8660699084876127,1.0,0.058587967439241495,0.5,0.9905024175835768,0.038072640984547546,1.0,0.9917132647083342,0.010450881170678272,1.0,0.9878142488820599
WT_10__TO__SCA3_01,drive_early,WT_10,SCA3_01,True,2,0.23355422668228265,0.23355422668228265,0.23598049320094003,1.0,0.28091227024195853,0.28091227024195853,0.28572478385797806,1.0,0.259659514980778,0.259659514980778,0.26085263852945906,1.0,0.392708354267761,0.392708354267761,0.40559464686890156,1.0,0.4282901519516222,0.4282901519516222,0.43447807783667014,1.0,0.4104992531096916,0.4104992531096916,0.42003636235278585,1.0,0.5147241097987312,0.5147241097987312,0.5628117642940715,1.0,0.4916989251568098,0.4916989251568098,0.5236405207104299,1.0,0.5032115174777705,0.5032115174777705,0.5432261425022507,1.0,0.04250551052236112,1.0,0.9904233211026457,0.02218506425167599,1.0,0.9848076141483099,0.02302518464192138,1.0,0.9887369127511376
WT_10__TO__SCA3_01,drive_late,WT_10,SCA3_01,True,2,0.6364553816118728,0.6364553816118728,0.6904362639678711,1.0,0.6894259936286481,0.6894259936286481,0.7487475942186055,1.0,0.6629406876202604,0.6629406876202604,0.7195919290932382,1.0,0.8214200936431669,0.8214200936431669,0.8509303896227354,1.0,0.8479575792482511,0.8479575792482511,0.8790674933070477,1.0,0.834688836445709,0.834688836445709,0.8649989414648915,1.0,0.9301804586489703,0.9301804586489703,0.9425514053071018,1.0,0.9138154748264163,0.9138154748264163,0.9323409109720195,1.0,0.9219979667376933,0.9219979667376933,0.9374461581395606,1.0,0.05297061201677533,1.0,0.9952696618593962,0.026537485605084177,1.0,0.984461471163762,0.004056004847610595,1.0,0.9915876720562923
WT_10__TO__SCA3_02,coupled,WT_10,SCA3_02,False,7,0.19227626595275935,0.005407432869281438,0.4537990965722059,1.0,0.19820041595475701,0.005561428687998284,0.47143224961661206,1.0,0.1952383409537582,0.005484430778639861,0.462615673094409,1.0,0.05388511805499323,0.04800626730049866,0.07581295070886278,0.5714285714285714,0.04501883862712065,0.039779816830873754,0.06352967550289387,0.5714285714285714,0.04945197834105694,0.04389304206568621,0.06967131310587832,0.5714285714285714,0.1603638045622222,0.14110643447851112,0.2140924027223149,0.42857142857142855,0.06494763871830848,0.061022168704069485,0.07688294578364939,0.42857142857142855,0.1010643015912903,0.1010643015912903,0.1010643015912903,0.14285714285714285,0.005924150001997644,1.0,0.9920195732765263,0.008866279427872575,0.5714285714285714,0.9778845970220519,0.09541616584391374,0.14285714285714285,0.9862779698453321
WT_10__TO__SCA3_02,drive_early,WT_10,SCA3_02,False,7,0.20172341947983052,0.09242680133261937,0.2969197648584238,1.0,0.215064698717142,0.14022928343914454,0.3265338408304789,1.0,0.20839405909848627,0.11632804238588194,0.31172680284445137,1.0,0.5176505364713986,0.36884222304108544,0.6115113105992678,0.8571428571428571,0.5148567688095483,0.36400274237118396,0.6126613664471774,0.8571428571428571,0.5162536526404735,0.3664224827061347,0.6120863385232227,0.8571428571428571,0.49162918465011474,0.49162918465011474,0.49162918465011474,0.14285714285714285,0.4602078117862716,0.35347325437869315,0.5670325590638403,0.42857142857142855,,,,0.0,0.028396963770271844,1.0,0.9924629459741359,0.0012856707649667731,0.8571428571428571,0.9874303207387427,0.1381559302714216,0.0,0.9959914404534281
WT_10__TO__SCA3_02,drive_late,WT_10,SCA3_02,False,7,0.3399051124093739,0.002124648349154306,0.7846234207399779,1.0,0.013419135738558675,0.0019799338185729613,0.21814151529874756,1.0,0.002251517086675139,0.002006635951596877,0.5819828149704623,0.7142857142857143,0.020918538785425114,0.01989733188410971,0.024321164301135328,0.5714285714285714,0.016534189194711564,0.015892306797333312,0.019475990197213692,0.5714285714285714,0.01872636399006834,0.017894819340721513,0.02189857724917451,0.5714285714285714,0.03575676563962278,0.035233882257296886,0.03707467256099479,0.42857142857142855,0.023641399965525722,0.023173418519396832,0.025029044487271435,0.42857142857142855,0.029699082802574252,0.02920365038834686,0.031051858524133114,0.42857142857142855,0.007512609612524225,0.7142857142857143,0.9891348687210976,0.00438434959071355,0.5714285714285714,0.9812590585702893,0.011866086600955627,0.42857142857142855,0.9704688798388313
WT_10__TO__SCA3_04,coupled,WT_10,SCA3_04,True,6,0.0419461842932082,0.005693224135789611,0.2629136833437787,1.0,0.0450058078340754,0.005682968801506171,0.2869716663096064,1.0,0.0434759960636418,0.0056880964686478915,0.27494267482669255,1.0,0.3176912565606329,0.052764192430801264,0.6336685878214102,1.0,0.2663143750586698,0.044135529017628246,0.619159611437959,1.0,0.2920028158096514,0.048449860724214755,0.6264140996296846,1.0,0.3377152111136632,0.09229349692550917,0.8555003954043077,0.8333333333333333,0.37209246437736887,0.06283312102390358,0.8877946629975247,1.0,0.08862077355830673,0.05795285443231907,0.33396419558620805,0.49999999999999994,0.003059623540867207,1.0,0.9920132894774213,0.011808169407137447,1.0,0.9822731168420746,0.061267602464613984,0.49999999999999994,0.9271716435546188
WT_10__TO__SCA3_04,drive_early,WT_10,SCA3_04,True,6,0.05011215289551234,0.010393667365012828,0.2108289909433054,1.0,0.06229551290826217,0.011561126663621796,0.23019817834207396,1.0,0.056203832901887255,0.010977397014317311,0.22051358464268966,1.0,0.18788300430970079,0.08342184072885457,0.41777959268906006,1.0,0.17846548050212238,0.07382456044580778,0.4099831529282222,1.0,0.1831742424059116,0.07862320058733117,0.4138813728086411,1.0,0.3266893306212924,0.16841351157887333,0.6029585086741951,1.0,0.24199507524557803,0.10296088033341327,0.5099695498092264,1.0,0.14427835393815705,0.12709603797412955,0.28434220293343515,0.6666666666666666,0.012183360012749833,1.0,0.9937092816302787,0.009417523807578404,1.0,0.9781980848834378,0.08247046873922927,0.6666666666666666,0.9701047836263935
WT_10__TO__SCA3_04,drive_late,WT_10,SCA3_04,True,6,0.010308343529911074,0.003519756592851713,0.3260684451170024,1.0,0.009868630805735594,0.003339833956565255,0.32594015720548497,1.0,0.010088487167823334,0.0034297952747084836,0.32600430116124374,1.0,0.11895930596342703,0.03302007611307444,0.83153458589295,1.0,0.08460511315945649,0.02660435592024258,0.8504642254072832,1.0,0.10178220956144177,0.02981221601665851,0.8409994056501167,1.0,0.35016949838577044,0.05254953745953836,0.8948959451100913,0.8333333333333333,0.09779753365056398,0.03213766435996391,0.771644699160434,0.8333333333333333,0.07201548636715992,0.0324529724239482,0.9857099142906252,0.6666666666666666,0.0004397127241754796,1.0,0.988904738000854,0.014418277784985724,1.0,0.979740923628902,0.014403521836117393,0.6666666666666666,0.9260334674754235
WT_10__TO__SCA3_05,coupled,WT_10,SCA3_05,False,7,0.02736041753812924,0.015069886404784728,0.15367801467641531,1.0,0.025344554895278086,0.015501091971920466,0.15579464452076214,1.0,0.026352486216703663,0.015285489188352597,0.1547363295985887,1.0,0.3676735083460708,0.15624311174600078,0.6747950283879937,1.0,0.3039828108325571,0.12133159303798378,0.6287475667828126,1.0,0.33582815958931395,0.1387873523919923,0.6517712975854031,1.0,0.190343612698039,0.190343612698039,0.2671058445325115,0.2857142857142857,0.2115940569147336,0.11438345382670598,0.41321173608766476,0.5714285714285714,0.1523635332623725,0.1523635332623725,0.1523635332623725,0.14285714285714285,0.0012500871744926467,1.0,0.9943486281732306,0.042441846783421625,1.0,0.9884091412892119,0.07596015887133303,0.14285714285714285,0.9751829662185519
WT_10__TO__SCA3_05,drive_early,WT_10,SCA3_05,False,7,0.05845131358000821,0.02907989211091968,0.10624241951456764,1.0,0.060749109625029205,0.034705218929314365,0.10813567016378635,1.0,0.05980121345381036,0.03189255552011702,0.10688754206223952,1.0,0.2687524498820403,0.18865695651158088,0.3994296880129761,1.0,0.2424972917989947,0.1682436735464411,0.3671341130564983,1.0,0.20453882748544036,0.1627809506467639,0.307426166299252,0.8571428571428571,0.35883138342023807,0.30945427447506313,0.4385075389498683,0.7142857142857143,0.2565565607075553,0.19993666906239385,0.349209484569763,0.7142857142857143,0.3489230126883145,0.2833729933046044,0.41506714744028567,0.42857142857142855,0.0043610340764367985,1.0,0.9938460199940379,0.019809670279115052,0.8571428571428571,0.9837278831617501,0.0804126493836479,0.42857142857142855,0.9667170861819798
WT_10__TO__SCA3_05,drive_late,WT_10,SCA3_05,False,7,0.013070627078483587,0.008491824959497686,0.6377654974710336,1.0,0.010870177386482138,0.007967894934782954,0.6393406207875794,1.0,0.011970402232482863,0.00822985994714032,0.6385530591293065,1.0,0.28765862567941025,0.08471688129482607,0.904307025898955,1.0,0.13155161059886095,0.06368063871954854,0.8990561974516225,1.0,0.4849548790309054,0.053734199019796765,0.9340873999040098,0.7142857142857143,0.07960661612600564,0.07960661612600564,0.15937506096539725,0.2857142857142857,0.11322656361835123,0.05511674623473471,0.31483251234372744,0.5714285714285714,0.06736168118037017,0.06736168118037017,0.06736168118037017,0.14285714285714285,0.0022004496920014485,1.0,0.9883582032263872,0.020331642547783788,0.7142857142857143,0.9870340084430514,0.02448986989127093,0.14285714285714285,0.9646710831840233
WT_10__TO__SCA3_06,coupled,WT_10,SCA3_06,True,1,0.5283251816592784,0.5283251816592784,0.5283251816592784,1.0,0.5339170833764013,0.5339170833764013,0.5339170833764013,1.0,0.5311211325178399,0.5311211325178399,0.5311211325178399,1.0,0.7598531309478366,0.7598531309478366,0.7598531309478366,1.0,0.7828424624049289,0.7828424624049289,0.7828424624049289,1.0,0.7713477966763828,0.7713477966763828,0.7713477966763828,1.0,0.878243745073868,0.878243745073868,0.878243745073868,1.0,0.848830019226158,0.848830019226158,0.848830019226158,1.0,0.863536882150013,0.863536882150013,0.863536882150013,1.0,0.005591901717122871,1.0,0.9798945186027637,0.022989331457092366,1.0,0.9860081528272077,0.02941372584771007,1.0,0.9942459383710383
WT_10__TO__SCA3_06,drive_early,WT_10,SCA3_06,True,1,0.20613934672223116,0.20613934672223116,0.20613934672223116,1.0,0.22533898662776186,0.22533898662776186,0.22533898662776186,1.0,0.2157391666749965,0.2157391666749965,0.2157391666749965,1.0,0.39396223986634593,0.39396223986634593,0.39396223986634593,1.0,0.3689976861502646,0.3689976861502646,0.3689976861502646,1.0,0.3814799630083053,0.3814799630083053,0.3814799630083053,1.0,0.6228293952354897,0.6228293952354897,0.6228293952354897,1.0,0.4733167444722801,0.4733167444722801,0.4733167444722801,1.0,,,,0.0,0.019199639905530697,1.0,0.9876830411381043,0.024964553716081306,1.0,0.9748692133628438,0.14951265076320963,0.0,0.9936240496375481
WT_10__TO__SCA3_06,drive_late,WT_10,SCA3_06,True,1,0.7384599149952471,0.7384599149952471,0.7384599149952471,1.0,0.7770251410838279,0.7770251410838279,0.7770251410838279,1.0,0.7577425280395376,0.7577425280395376,0.7577425280395376,1.0,0.8627747133569688,0.8627747133569688,0.8627747133569688,1.0,0.879659201421478,0.879659201421478,0.879659201421478,1.0,0.8712169573892234,0.8712169573892234,0.8712169573892234,1.0,0.932486140845347,0.932486140845347,0.932486140845347,1.0,0.9185079830922169,0.9185079830922169,0.9185079830922169,1.0,0.9254970619687819,0.9254970619687819,0.9254970619687819,1.0,0.03856522608858082,1.0,0.9982857026118152,0.016884488064509262,1.0,0.9896226887995374,0.01397815775313005,1.0,0.9940241592391411
WT_10__TO__SCA3_09,coupled,WT_10,SCA3_09,True,3,0.012309353903018388,0.005698709268547717,0.16502401849043621,1.0,0.01361147227835412,0.005453869109183579,0.16372473935982615,1.0,0.012960413090686254,0.005576289188865648,0.1643743789251312,1.0,0.12836086722435194,0.0517483665063852,0.3551014584455123,1.0,0.10744059241582468,0.043614671355514195,0.32638937562340214,1.0,0.11790072982008831,0.0476815189309497,0.3407454170344572,1.0,0.3675772583115222,0.09392403583677017,0.7146630289321594,1.0,0.1692464869802623,0.061693813284599115,0.42454418492579854,1.0,0.07780892456068464,0.07780892456068464,0.4895894450416506,0.6666666666666666,0.0015469585346998699,1.0,0.9865001533776486,0.01093073152038053,1.0,0.9802815042910892,0.04970581912328434,0.6666666666666666,0.978054952489348
WT_10__TO__SCA3_09,drive_early,WT_10,SCA3_09,True,3,0.05281386805726607,0.01063220423177404,0.12022911564856709,1.0,0.05823448573339848,0.011418599289354871,0.13926814752897593,1.0,0.055524176895332275,0.011025401760564456,0.1297486315887715,1.0,0.31430167648181917,0.09845934025846403,0.5468049771483121,1.0,0.21764697991056697,0.08286599085727829,0.39371308764665736,1.0,0.09066266555787117,0.09066266555787117,0.3072594468789947,0.6666666666666666,0.5233759513366784,0.22465204549492498,0.8299153469848144,1.0,0.4042108961423808,0.12691479519380022,0.6850096588253952,1.0,0.17578342034436262,0.17578342034436262,0.17578342034436262,0.3333333333333333,0.005420617676132428,1.0,0.9937889515245056,0.014084459205648776,0.6666666666666666,0.9819081564585926,0.11215973172542974,0.3333333333333333,0.9814797217736773
WT_10__TO__SCA3_09,drive_late,WT_10,SCA3_09,True,3,0.0056358840129344025,0.0036484354101382734,0.1931403085275549,1.0,0.005350409723003686,0.0034171843699665116,0.19519601093772165,1.0,0.005493146867969045,0.0035328098900523925,0.19416815973263826,1.0,0.050499711691107396,0.0330744513917277,0.2707805001925486,1.0,0.042007065714670076,0.027630954749634964,0.2610089951945165,1.0,0.04625338870288874,0.03035270307068133,0.26589474769353255,1.0,0.08683049363315379,0.05420531972602782,0.3309288317167919,1.0,0.05852126747621607,0.0380813598459723,0.29075591952881924,1.0,0.07267588055468494,0.04614333978600006,0.3108423756228055,1.0,0.00028547428993071656,1.0,0.9893312505946015,0.004952065350937826,1.0,0.9893822728737585,0.027666065665243086,1.0,0.9804333439499922
WT_11__TO__SCA3_01,coupled,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.31416852013811286,1.0,0.0,0.0,0.0,0.6666666666666666,0.3007180437688282,0.14812681995737967,0.5537794345075279,1.0,0.23440185586283324,0.1480155449062308,0.5100706303716221,1.0,0.21959412013499066,0.1401147245231322,0.6462419561418116,0.8333333333333333,0.4892594732591811,0.34695874178178876,0.7503375274252364,1.0,0.35728494007799283,0.22785316388334584,0.6572954411124183,1.0,0.8750420501517926,0.8750420501517926,0.8933597862980939,0.3333333333333333,0.0,0.6666666666666666,0.9952245420260076,0.0037975008544548893,0.8333333333333333,0.9717839208629974,0.10783937333408021,0.3333333333333333,0.9605391189120559
WT_11__TO__SCA3_01,drive_early,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.23554578773418458,1.0,0.0,0.0,0.0,0.6666666666666666,0.12984691193356251,0.09965607884404468,0.4275785134204235,1.0,0.1508700480808848,0.11700941674994338,0.43816907973703434,1.0,0.13577755621685914,0.11062320969217629,0.43685891965991286,1.0,0.35629909017283,0.29917614124152875,0.5876338956167397,1.0,0.2103990954211075,0.178629782076424,0.5285330634038955,1.0,0.3168090179634325,0.25202267682509694,0.8031329141315247,0.6666666666666666,0.0,0.6666666666666666,0.9952245420260076,0.011300108579535787,1.0,0.9863749021782214,0.07898014441879503,0.6666666666666666,0.8959172653103351
WT_11__TO__SCA3_01,drive_late,WT_11,SCA3_01,False,6,0.0,0.0,0.0,1.0,0.0,0.0,0.34761172477645647,1.0,0.0,0.0,0.0,0.6666666666666666,0.37851629512836626,0.2675473538334861,0.6853545574559634,1.0,0.2647179261767381,0.1367867246930424,0.6821929889052754,1.0,0.5402201722395037,0.14657010926040542,0.8273273741217348,0.6666666666666666,0.7291926847510207,0.5043714482300761,0.8390302573528602,1.0,0.4236357447080251,0.269994575356484,0.7509258998695866,1.0,0.913230924978794,0.913230924978794,0.9302374283747751,0.3333333333333333,0.0,0.6666666666666666,0.9952245420260076,0.030275699800590757,0.6666666666666666,0.9766884028103129,0.12853425297368204,0.3333333333333333,0.9763512183620748
WT_11__TO__SCA3_02,coupled,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.6390207744601019,1.0,0.0,0.0,0.0,0.7142857142857143,0.08840821689056404,0.06990385117140929,0.6366582439037756,0.19047619047619052,0.11027731007937953,0.07870923127702091,0.5645894694117073,0.19047619047619052,0.09934276348497179,0.0743065412242151,0.6006238566577414,0.19047619047619052,0.2808869240287003,0.2808869240287003,0.3953537087174169,0.09523809523809526,0.1833032796057394,0.1833032796057394,0.23468373374107954,0.09523809523809526,0.23209510181721985,0.23209510181721985,0.23209510181721985,0.04761904761904763,0.0,0.7142857142857143,0.9952245420260076,0.008805380105611618,0.19047619047619052,0.9913293373990306,0.09758364442296091,0.04761904761904763,0.9403549119933353
WT_11__TO__SCA3_02,drive_early,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.5012433555381205,1.0,0.0,0.0,0.0,0.8571428571428572,0.03526160346813626,0.03306180394112916,0.3555635759481398,0.19047619047619052,0.0448439383756966,0.04240115589422902,0.38334707182033034,0.19047619047619052,0.040052770921916434,0.03773147991767909,0.3694553238842351,0.19047619047619052,0.14049909085955337,0.14049909085955337,0.15448755976561113,0.09523809523809526,0.10872160325918241,0.0996122948029182,0.2193438954543242,0.14285714285714288,0.12005569283123578,0.12005569283123578,0.13160458151239676,0.09523809523809526,0.0,0.8571428571428572,0.9928416692551931,0.009339351953099859,0.19047619047619052,0.9791261327003611,0.04088679605663517,0.09523809523809526,0.9526835441316007
WT_11__TO__SCA3_02,drive_late,WT_11,SCA3_02,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.1862811964649371,1.0,0.0,0.0,0.0,0.6666666666666667,0.4619131849744946,0.29748491078786166,0.7143311645038416,0.14285714285714288,0.043946882321618835,0.029514955654411347,0.18282808358648872,0.42857142857142866,0.42059624269463325,0.2629130411572319,0.677872118240524,0.14285714285714288,0.5358552475855701,0.5358552475855701,0.5358552475855701,0.04761904761904763,0.09489498079260379,0.06764037940574469,0.10473776710189488,0.38095238095238104,,,,0.0,0.0,0.6666666666666667,0.9952245420260076,0.03622200989662168,0.14285714285714288,0.9728550659124743,0.13512660366821527,0.0,0.9578878341170931
WT_11__TO__SCA3_04,coupled,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0946929976609994,1.0,0.0,0.0,0.0,0.7222222222222221,0.6933238492356609,0.44877957978306665,0.8593880296360163,1.0,0.7303416793008697,0.4179488205773695,0.883931711522304,1.0,0.7050975539725489,0.44015566844010073,0.870796532081737,1.0,0.9563249944366119,0.38496332302015907,0.9646302292290568,0.5,0.84737217938307,0.4805933564993723,0.919240272797745,0.6666666666666666,0.9411679708089915,0.536145511828976,0.954421651048192,0.3333333333333333,0.0,0.7222222222222221,0.9952245420260076,0.0216899724398737,1.0,0.9731908235163083,0.06015444818817039,0.3333333333333333,0.9590385172956393
WT_11__TO__SCA3_04,drive_early,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.095778563890384,1.0,0.0,0.0,0.0,0.7777777777777777,0.6990594265975665,0.39059080539972546,0.8476933838981683,1.0,0.7307858775379175,0.3855981650024837,0.8861752140987292,1.0,0.714922652067742,0.38809448520110457,0.8656475044734313,1.0,0.8475181464582185,0.09785742354672197,0.9667558133066778,0.4444444444444445,0.8217042029538425,0.5085939043082477,0.9209412089153315,0.7777777777777777,0.9398227593106782,0.07372974957839745,0.9438777469094934,0.3333333333333333,0.0,0.7777777777777777,0.9952245420260076,0.028023353880991204,1.0,0.9710420781790602,0.04598419044336832,0.3333333333333333,0.9602479406770564
WT_11__TO__SCA3_04,drive_late,WT_11,SCA3_04,False,18,0.0,0.0,0.0,1.0,0.0,0.0,0.11525531564907047,1.0,0.0,0.0,0.0,0.7222222222222221,0.6669238708557359,0.4615892830443164,0.864161524189065,1.0,0.5849154907642656,0.1794968784206246,0.8403034677942439,1.0,0.6472237550927379,0.44507015312388304,0.8643638378786553,0.8333333333333331,0.9309212048931029,0.6193604853959662,0.9621207332371758,0.4444444444444445,0.4840684379178095,0.1982934286392738,0.9001854367881552,0.5555555555555556,0.935454910750982,0.935454910750982,0.9620553461358172,0.11111111111111112,0.0,0.7222222222222221,0.9952245420260076,0.03742536947412545,0.8333333333333331,0.9628018960063627,0.16544471201176925,0.11111111111111112,0.9392573097781634
