biological_pair_key,path_family,path_progress,wt_cell_id,sca_cell_id,A_isi_v1_1_weighted_median,A_active_weighted_median,rheobase_J_weighted_median,active_support_rate_hz_weighted_median,mean_isi_ms_weighted_median,occupancy_fraction_weighted_median
WT_13__TO__SCA3_09,drive_late,0.425,WT_13,SCA3_09,-0.16370423783087754,1.3512452309311418,0.6270685398954631,6.237332512165771,8.889932686431703,0.04158709963203415
WT_13__TO__SCA3_09,drive_late,0.45,WT_13,SCA3_09,0.03267277420197287,1.0546856390395374,0.6582766082043329,9.234480226518919,12.82887156584027,0.506586232389285
WT_13__TO__SCA3_09,drive_late,0.475,WT_13,SCA3_09,-0.08061488319928822,1.148496453654705,0.6902623053267392,7.596731541863795,11.739115871956823,0.4387104470323506
WT_13__TO__SCA3_09,drive_late,0.5,WT_13,SCA3_09,-0.06355861145906433,1.1082733465892365,0.726238384368182,8.250617184840197,11.88209624366132,0.47746627201386727
WT_13__TO__SCA3_09,drive_late,0.525,WT_13,SCA3_09,-0.042846566419424026,1.0757804240898154,0.7670785356698454,8.88815412452738,12.04070326777105,0.49880438992572396
WT_13__TO__SCA3_09,drive_late,0.55,WT_13,SCA3_09,-0.019192612631728334,1.0970680314718686,0.810199198852818,8.778413469789658,12.226419560965171,0.45927489350810846
WT_13__TO__SCA3_09,drive_late,0.5750000000000001,WT_13,SCA3_09,0.8962050508050752,1.0699237615221773,0.8557332718796211,14.452249443228505,45.03014289195772,0.9375814812967277
WT_13__TO__SCA3_09,drive_late,0.6000000000000001,WT_13,SCA3_09,0.8849190675957972,1.0472203133362654,0.9038216812295239,15.705920909087258,42.3738521295579,0.9611620435373552
WT_13__TO__SCA3_09,drive_late,0.625,WT_13,SCA3_09,0.8801719789830937,1.0306484419698412,0.9565944572975884,16.224334490226482,40.492081611544776,0.9293549401996726
WT_13__TO__SCA3_09,drive_late,0.65,WT_13,SCA3_09,0.8934749109403364,1.0494914111665252,1.0124074779115282,16.730549007628465,40.38862664329851,0.9445894403962616
WT_13__TO__SCA3_09,drive_late,0.675,WT_13,SCA3_09,0.8949473383763951,1.0351152736308629,1.07144087504752,17.224990047858288,38.89987244340225,0.9558568701554696
WT_13__TO__SCA3_09,drive_late,0.7000000000000001,WT_13,SCA3_09,0.8890154362142468,1.0344081649269181,1.136158077215485,18.3891429988925,37.088317320542814,0.9572954006860558
WT_13__TO__SCA3_09,drive_late,0.7250000000000001,WT_13,SCA3_09,0.8844954269160796,1.023351829545709,1.2023235864420145,19.52683562973111,35.49203630341867,0.9569011288160838
WT_13__TO__SCA3_09,drive_late,0.75,WT_13,SCA3_09,0.8805894574896705,1.0138633493895897,1.272469790732763,19.973187036673426,34.073114840130586,0.9555123642883265
WT_13__TO__SCA3_09,drive_late,0.775,WT_13,SCA3_09,0.8794028123264568,0.9801913072273172,1.3453060182786156,21.726368273206614,32.887755066849444,0.9739456646663176
WT_13__TO__SCA3_09,drive_late,0.8,WT_13,SCA3_09,0.8775639877005642,0.9884810793890675,1.4222456265316825,22.78987551640942,31.74647638911937,0.9586388039617918
WT_13__TO__SCA3_09,drive_late,0.8250000000000001,WT_13,SCA3_09,0.8771747158433856,0.9851792766732765,1.5035231586458129,24.474322226943936,30.744930821155872,0.9698935959201694
WT_13__TO__SCA3_09,drive_late,0.8500000000000001,WT_13,SCA3_09,0.8781001027502479,0.9747024710885756,1.5878872827683161,26.122541299175317,29.89980450074108,0.9693655258696279
WT_13__TO__SCA3_09,drive_late,0.875,WT_13,SCA3_09,0.8794311820038532,0.9741245394796265,1.676915475947864,27.735689028360746,29.13345545841929,0.9727664917780772
WT_13__TO__SCA3_09,drive_late,0.9,WT_13,SCA3_09,0.8821500358210282,0.9692719216498252,1.7692016432520055,29.31487301972331,28.498467414291348,0.9672559355837312
WT_13__TO__SCA3_09,drive_late,0.925,WT_13,SCA3_09,0.8861000059458328,0.9535724682451691,1.864739875339287,31.478377819085104,27.972919870708232,0.9799610186839111
WT_13__TO__SCA3_09,drive_late,0.95,WT_13,SCA3_09,0.8904159529881428,0.9542110466508857,1.960141208026447,33.597270756253074,27.531261844134164,0.9809403480105475
WT_13__TO__SCA3_09,drive_late,0.975,WT_13,SCA3_09,0.9077441252078349,0.972393556665524,2.0579679288447523,35.06829188486234,27.656016944449025,0.9775716745234256
WT_13__TO__SCA3_09,drive_late,1.0,WT_13,SCA3_09,0.9112272457445696,0.9618929595161272,2.160609851852557,36.5095931200365,27.36722450178478,0.9903627797418094
WT_14__TO__SCA3_01,coupled,0.0,WT_14,SCA3_01,0.04737732793483024,0.009855107153388406,0.8127027187011624,82.9995100723358,11.463704040967835,0.9514818190145866
WT_14__TO__SCA3_01,coupled,0.025,WT_14,SCA3_01,0.01888889442534604,-0.04853005195938576,0.8328092720689455,85.74232421986153,10.847571917520762,0.9747290055738644
WT_14__TO__SCA3_01,coupled,0.05,WT_14,SCA3_01,-0.002753515803473502,-0.09496199330835466,0.7856201473525803,88.12502738259856,10.400139118976313,0.9794399047338374
WT_14__TO__SCA3_01,coupled,0.075,WT_14,SCA3_01,-0.019684817520277183,-0.09945028267132333,0.7680030609494015,90.2141705552924,10.06567803637599,0.9722834655291251
WT_14__TO__SCA3_01,coupled,0.1,WT_14,SCA3_01,-0.032490782203496014,-0.13414550931276836,0.7421279652947327,92.0608575380355,9.81813489344872,0.9797670281098956
WT_14__TO__SCA3_01,coupled,0.125,WT_14,SCA3_01,-0.04383760859200992,-0.13593073673923678,0.7170614663792724,93.70498095310263,9.637918266770008,0.9741245459612212
WT_14__TO__SCA3_01,coupled,0.15,WT_14,SCA3_01,-0.05267283389492108,-0.16415180402131468,0.6927782955549202,95.17813678882808,9.519820985114594,0.9860849712312908
WT_14__TO__SCA3_01,coupled,0.175,WT_14,SCA3_01,-0.06238882278199307,-0.1657766217015714,0.6770954143975261,96.5056746561864,9.442427214930987,0.9850304144428684
WT_14__TO__SCA3_01,coupled,0.2,WT_14,SCA3_01,-0.06950171079853609,-0.19015819476030468,0.6770954143975261,97.70816869027912,9.398729084170071,0.9854581574140304
WT_14__TO__SCA3_01,coupled,0.225,WT_14,SCA3_01,-0.0783706429932855,-0.1919797777911948,0.6425440668476421,96.05797785091686,9.405195047997347,0.9808820762558604
WT_14__TO__SCA3_01,coupled,0.25,WT_14,SCA3_01,-0.08575567144639602,-0.1935769210914306,0.6022941463511625,97.1762262958537,9.455046894347884,0.9842059427323876
WT_14__TO__SCA3_01,coupled,0.275,WT_14,SCA3_01,-0.09246938428690529,-0.21588391310995708,0.5609007622042149,98.20218397565375,9.53734626839938,0.9936056729644483
WT_14__TO__SCA3_01,coupled,0.3,WT_14,SCA3_01,-0.09854637868400205,-0.21750315803315176,0.5188606064299712,96.72860824157944,9.668645618839502,0.9819963660059592
WT_14__TO__SCA3_01,coupled,0.325,WT_14,SCA3_01,-0.10139840258853963,-0.2178320778077045,0.4766520205444524,97.69341060126128,9.856629842164825,0.9853847457995548
WT_14__TO__SCA3_01,coupled,0.35,WT_14,SCA3_01,-0.09946671307444843,-0.21595410659525893,0.4752134060004939,96.34673621930064,10.110844964640895,0.9845225399027328
WT_14__TO__SCA3_01,coupled,0.375,WT_14,SCA3_01,-0.08951204736224715,-0.20396453276877125,0.5033891391411459,95.09545848269369,10.411873482043143,0.9845634935677748
WT_14__TO__SCA3_01,coupled,0.4,WT_14,SCA3_01,-0.07103431342285794,-0.17634456121370415,0.5458414156365479,93.92978748385563,10.6254906084768,0.992303513172076
WT_14__TO__SCA3_01,coupled,0.425,WT_14,SCA3_01,-0.05095993213791608,-0.1455288475435975,0.6007640483524742,90.82294099189356,10.72147829520717,0.9843373672528584
WT_14__TO__SCA3_01,coupled,0.45,WT_14,SCA3_01,-0.0388493947830381,-0.08769342647203293,0.6733506007049028,85.96137232935158,10.834713614917971,0.9821162914135454
WT_14__TO__SCA3_01,coupled,0.475,WT_14,SCA3_01,-0.026371331573814893,-0.02324172249595194,0.7625194257930157,81.401453808668,10.965387498059568,0.9877805912580364
WT_14__TO__SCA3_01,coupled,0.5,WT_14,SCA3_01,0.01914572336001926,0.023277993459158115,0.8659691955241465,78.95204925322597,11.113749751390426,0.992336742414514
WT_14__TO__SCA3_01,coupled,0.525,WT_14,SCA3_01,0.07750499560353263,0.09172425454302531,0.9898321714747134,74.86328677122823,11.27412457796084,0.9829581605653468
WT_14__TO__SCA3_01,coupled,0.55,WT_14,SCA3_01,0.13829653378046253,0.13900713483877397,1.1306295386685217,72.73849051395904,11.459906387333328,0.9943714350848348
WT_14__TO__SCA3_01,coupled,0.5750000000000001,WT_14,SCA3_01,0.19617579199795807,0.20878642721164997,1.2861037742729349,69.0469079536827,11.659414115217697,0.9796573281042528
WT_14__TO__SCA3_01,coupled,0.6000000000000001,WT_14,SCA3_01,0.25523968591876245,0.25693186331357787,1.3332242512983328,67.19246133360639,11.88677764094568,0.9923887366747618
WT_14__TO__SCA3_01,coupled,0.625,WT_14,SCA3_01,0.3101763132229904,0.31417683410103703,1.4110045311570274,63.83904580576216,12.130632386967426,0.9785176308722512
WT_14__TO__SCA3_01,coupled,0.65,WT_14,SCA3_01,0.36607656285943313,0.34686310650916025,1.521530266928754,62.21187517770476,12.399426270233526,0.9848449016613952
WT_14__TO__SCA3_01,coupled,0.675,WT_14,SCA3_01,0.4207297503324082,0.3791148944802728,1.667923729453325,60.66559159023231,12.710504342654852,0.9831400883306513
WT_14__TO__SCA3_01,coupled,0.7000000000000001,WT_14,SCA3_01,0.473223491124013,0.410795550046119,1.8513920988281936,60.67416769563021,13.492735083914772,0.991942327621933
WT_14__TO__SCA3_01,coupled,0.7250000000000001,WT_14,SCA3_01,0.5251198702678035,0.4417666672556173,2.069345485216599,59.237520106103744,14.193468628392578,0.9861003095065252
WT_14__TO__SCA3_01,coupled,0.75,WT_14,SCA3_01,0.5758092584394453,0.47238538951231623,2.3247740400670462,57.86733296431143,14.9719778810226,0.9920284038816792
WT_14__TO__SCA3_01,coupled,0.775,WT_14,SCA3_01,0.6206187662781223,0.5201340374675393,2.6157520957784213,56.55909876179973,15.74120525121043,0.9806041076364416
WT_14__TO__SCA3_01,coupled,0.8,WT_14,SCA3_01,0.6573222878095589,0.5736721648888341,2.942534091938657,56.65770148473527,16.43597900056745,0.9923031914021788
WT_14__TO__SCA3_01,coupled,0.8250000000000001,WT_14,SCA3_01,0.6956225781199391,0.6352495902260458,3.3124382224818296,55.43222389834124,17.19584063529005,0.9867448586719898
WT_14__TO__SCA3_01,coupled,0.8500000000000001,WT_14,SCA3_01,0.736231438498585,0.6966865825204832,3.7249452693887735,54.258636872861565,17.95087546483141,0.9844430673551984
WT_14__TO__SCA3_01,coupled,0.875,WT_14,SCA3_01,0.7930245101870919,0.7366248029937217,4.188210019333095,53.13371292574424,18.75396276293922,0.9891203381137283
WT_14__TO__SCA3_01,coupled,0.9,WT_14,SCA3_01,0.8487748516636239,0.7975486226157461,4.704348937708716,50.81509425192976,19.498614726007915,0.9883214025765305
WT_14__TO__SCA3_01,coupled,0.925,WT_14,SCA3_01,0.9029533820555999,0.858283116429244,5.274226788624899,49.80350959106648,20.2410505823996,0.9834881529890732
WT_14__TO__SCA3_01,coupled,0.95,WT_14,SCA3_01,0.9515402136184287,0.9058847196354852,5.9073670896134125,47.640404273493125,20.980366747706928,0.9760704131713498
WT_14__TO__SCA3_01,coupled,0.975,WT_14,SCA3_01,1.0034951776688883,0.9529787824264744,6.4752101436046985,46.72833224574356,21.74496332026694,0.9907032239334173
WT_14__TO__SCA3_01,coupled,1.0,WT_14,SCA3_01,1.0576286036528109,1.016297662948981,7.016023485603135,43.55800091701055,22.465229611951617,0.9785404920382408
WT_14__TO__SCA3_01,drive_early,0.0,WT_14,SCA3_01,0.04737732793483024,0.009855107153388406,0.8127027187011624,82.9995100723358,11.463704040967835,0.9514818190145866
WT_14__TO__SCA3_01,drive_early,0.025,WT_14,SCA3_01,0.009068370698579893,-0.0785667681559915,0.8625695811379104,90.0294404308546,10.465517578301268,0.982655249986139
WT_14__TO__SCA3_01,drive_early,0.05,WT_14,SCA3_01,-0.005817662460317021,-0.11084872381734963,0.866816344907799,92.13071044544394,9.91010317577585,0.9832949926980096
WT_14__TO__SCA3_01,drive_early,0.075,WT_14,SCA3_01,-0.005382445669954926,-0.10337851074289627,0.8845276016442795,97.73201810156677,9.600168616295491,0.9692817246655004
WT_14__TO__SCA3_01,drive_early,0.1,WT_14,SCA3_01,0.003398220013432689,-0.09672496556424387,0.8953619094760483,99.14246196403823,9.444963756325864,0.9698397085333732
WT_14__TO__SCA3_01,drive_early,0.125,WT_14,SCA3_01,0.017996636633281222,-0.09043864508668692,0.90266942439383,100.39819387832426,9.392168485071672,0.9743886442521832
WT_14__TO__SCA3_01,drive_early,0.15,WT_14,SCA3_01,0.029003384733292174,-0.08501438060188805,0.9063517268328684,101.52334590808329,9.428137530057594,0.9851817980503498
WT_14__TO__SCA3_01,drive_early,0.175,WT_14,SCA3_01,0.02995504793761907,-0.05444202004590182,0.9137450996987504,99.5214769891922,9.532626161651864,0.9751512118635752
WT_14__TO__SCA3_01,drive_early,0.2,WT_14,SCA3_01,0.03579496106620103,-0.05249750975670482,0.9472752008600346,100.58193835764028,9.687891647294126,0.985240156571019
WT_14__TO__SCA3_01,drive_early,0.225,WT_14,SCA3_01,0.04305532329403695,-0.027474997438088188,0.9262903008421172,98.8024915038002,9.889358717855258,0.9830589966302022
WT_14__TO__SCA3_01,drive_early,0.25,WT_14,SCA3_01,0.05502787995839259,-0.005045048981557213,0.8954687289408011,97.1762262958537,10.13747536825992,0.9784227788909804
WT_14__TO__SCA3_01,drive_early,0.275,WT_14,SCA3_01,0.0694435510004652,0.014909677466556493,0.8556575319016011,95.6841792583293,10.43732824424352,0.977546595668418
WT_14__TO__SCA3_01,drive_early,0.3,WT_14,SCA3_01,0.09048186849408474,0.033182339936602474,0.8079670354483928,94.31039303553996,10.663586344213444,0.9752791930108796
WT_14__TO__SCA3_01,drive_early,0.325,WT_14,SCA3_01,0.11384518404378657,0.050903845885934,0.7582397573758285,90.71530984402833,10.858933055230167,0.9850714766807658
WT_14__TO__SCA3_01,drive_early,0.35,WT_14,SCA3_01,0.14345729056002565,0.0698687044030062,0.7156231033458373,87.38424912913314,11.076717793013335,0.9784950261886098
WT_14__TO__SCA3_01,drive_early,0.375,WT_14,SCA3_01,0.17671204201604443,0.09213154943817034,0.7018060145084599,82.12789596232635,11.30684226927242,0.9774812268981464
WT_14__TO__SCA3_01,drive_early,0.4,WT_14,SCA3_01,0.2138469438965582,0.11700228407446427,0.7655549688802807,79.3184872085892,11.565936309746148,0.9887885333308636
WT_14__TO__SCA3_01,drive_early,0.425,WT_14,SCA3_01,0.25489534256764557,0.16038881690553325,0.8505158445043728,74.67664037111248,11.835488109975753,0.9750339497897568
WT_14__TO__SCA3_01,drive_early,0.45,WT_14,SCA3_01,0.29369566412636516,0.1885417478794974,0.954873170032229,70.3320319058331,12.133019032679478,0.9937774543596262
WT_14__TO__SCA3_01,drive_early,0.475,WT_14,SCA3_01,0.3122834080419831,0.2579245683357751,1.0870047629271349,66.25699728612511,12.440013695074615,0.9829439301292764
WT_14__TO__SCA3_01,drive_early,0.5,WT_14,SCA3_01,0.3438239718001913,0.3310837125961137,1.2366850830033949,62.4272017351089,12.765268016936322,0.9844058350362566
WT_14__TO__SCA3_01,drive_early,0.525,WT_14,SCA3_01,0.38130942538626644,0.4054175428004702,1.4112318716952652,62.386072309356855,13.108774690499851,0.9837751712868064
WT_14__TO__SCA3_01,drive_early,0.55,WT_14,SCA3_01,0.4463761714652828,0.45901402825319737,1.6068080419041977,60.61540876163254,13.643064549951175,0.9757050917953548
WT_14__TO__SCA3_01,drive_early,0.5750000000000001,WT_14,SCA3_01,0.5115700296481035,0.4900560333445518,1.8223083130127544,60.62655332518481,14.670143996221972,0.9796633990203936
WT_14__TO__SCA3_01,drive_early,0.6000000000000001,WT_14,SCA3_01,0.5622872556774912,0.5257835098320056,2.0550968521393487,58.99825873194708,16.042955092854605,0.979408839514162
WT_14__TO__SCA3_01,drive_early,0.625,WT_14,SCA3_01,0.6215862866902288,0.5808403488620222,2.3047080005387635,57.45514122518595,17.529992178726392,0.9831035992551834
WT_14__TO__SCA3_01,drive_early,0.65,WT_14,SCA3_01,0.6775564282547751,0.598695643783611,2.570319453724795,52.88009390104904,17.81092817340429,0.9924980938971728
WT_14__TO__SCA3_01,drive_early,0.675,WT_14,SCA3_01,0.7237525747728041,0.6399199640465723,2.7982610521843707,48.53247327218585,18.08737050107727,0.9875529285836122
WT_14__TO__SCA3_01,drive_early,0.7000000000000001,WT_14,SCA3_01,0.753796762789629,0.6796007310622902,3.036630632738918,45.87559020889113,18.36224047765613,0.9782461387394314
WT_14__TO__SCA3_01,drive_early,0.7250000000000001,WT_14,SCA3_01,0.7829470231172414,0.6964358072196263,3.313046666149055,44.78934447046869,18.638181017072505,0.983851121723222
WT_14__TO__SCA3_01,drive_early,0.75,WT_14,SCA3_01,0.8122427668435952,0.730168204984535,3.614296952560884,43.75334931447937,18.91529869982322,0.984779520550666
WT_14__TO__SCA3_01,drive_early,0.775,WT_14,SCA3_01,0.8410105985297409,0.7655352295735323,3.942612694392525,44.14368683847784,19.197154236925883,0.9798445968286914
WT_14__TO__SCA3_01,drive_early,0.8,WT_14,SCA3_01,0.8686296928396842,0.7968981576992327,4.288757743026251,43.1677725597983,19.487675305371862,0.9749839994394772
WT_14__TO__SCA3_01,drive_early,0.8250000000000001,WT_14,SCA3_01,0.8963101107378408,0.82139621635484,4.65230575660072,43.55389020583954,19.789312099075488,0.991055767042816
WT_14__TO__SCA3_01,drive_early,0.8500000000000001,WT_14,SCA3_01,0.9230598270903637,0.8449555364308928,5.032639133356442,42.63178611439123,20.10805295618596,0.9817561632781018
WT_14__TO__SCA3_01,drive_early,0.875,WT_14,SCA3_01,0.9489753006559113,0.8708560509808145,5.3941188029632485,43.01300570179295,20.450971088364504,0.9831468814464398
WT_14__TO__SCA3_01,drive_early,0.9,WT_14,SCA3_01,0.9731924513855762,0.9124581357134791,5.725791093183173,43.3787389955498,20.82803071778036,0.981732053333076
WT_14__TO__SCA3_01,drive_early,0.925,WT_14,SCA3_01,0.9968374012417804,0.933725121192485,6.057999759684938,43.72991086044861,21.2544642972798,0.985510634278074
WT_14__TO__SCA3_01,drive_early,0.95,WT_14,SCA3_01,1.0190050629039715,0.9559134458910622,6.382551504707232,44.06737395298114,21.75546507462733,0.984617193747451
WT_14__TO__SCA3_01,drive_early,0.975,WT_14,SCA3_01,1.038834898619223,0.9971789254807817,6.705560686828738,44.39191563345639,22.37891527451541,0.9899346757886988
WT_14__TO__SCA3_01,drive_early,1.0,WT_14,SCA3_01,1.0576076224742985,1.016282178267056,7.017672747399279,43.55800091701055,22.465229611951617,0.9785404920382408
WT_14__TO__SCA3_01,drive_late,0.0,WT_14,SCA3_01,0.04737732793483024,0.009855107153388406,0.8127027187011624,82.9995100723358,11.463704040967835,0.9514818190145866
WT_14__TO__SCA3_01,drive_late,0.025,WT_14,SCA3_01,0.03722996146345122,-0.016088911699684735,0.8030489629999806,81.45520800886845,11.41923271848948,0.9710933633415616
WT_14__TO__SCA3_01,drive_late,0.05,WT_14,SCA3_01,0.02431167971976683,-0.038219144709589925,0.726633169401024,80.11366125690778,11.33475786232603,0.9693300698605012
WT_14__TO__SCA3_01,drive_late,0.075,WT_14,SCA3_01,0.008749831809884145,-0.05298147731923896,0.6630797977519702,78.93739923588085,11.209967699070036,0.9691605238430884
WT_14__TO__SCA3_01,drive_late,0.1,WT_14,SCA3_01,-0.010591301264350497,-0.07508677840444522,0.6141212697791805,81.43845089903141,11.066731529641492,0.9796276872711648
WT_14__TO__SCA3_01,drive_late,0.125,WT_14,SCA3_01,-0.03206942058667481,-0.09087185391830681,0.5684776421378818,80.3185551026594,10.906952994507217,0.9787622493174976
WT_14__TO__SCA3_01,drive_late,0.15,WT_14,SCA3_01,-0.056095084518488034,-0.13514415234339835,0.5291977895042641,79.31511399069005,10.739490271036248,0.9624895042185893
WT_14__TO__SCA3_01,drive_late,0.175,WT_14,SCA3_01,-0.08338572260745651,-0.14826870883298562,0.4985104046342504,81.42666299115726,10.572962358408844,0.9781803259392372
WT_14__TO__SCA3_01,drive_late,0.2,WT_14,SCA3_01,-0.11089864098604245,-0.18287987939189082,0.4810569544894301,83.33932035347337,10.415806531764892,0.9877767527789072
WT_14__TO__SCA3_01,drive_late,0.225,WT_14,SCA3_01,-0.1401469404565718,-0.20710104804338056,0.4444228898625415,82.33540958650016,10.276330293309652,0.9864810678419677
WT_14__TO__SCA3_01,drive_late,0.25,WT_14,SCA3_01,-0.169271042375179,-0.2316157184314668,0.4076420541433978,84.04430382344104,10.162789836697504,0.9875815649681188
WT_14__TO__SCA3_01,drive_late,0.275,WT_14,SCA3_01,-0.1977922823037884,-0.2577822713593752,0.3686718829647813,85.61216038903147,10.083385873190714,0.9902105146165826
WT_14__TO__SCA3_01,drive_late,0.3,WT_14,SCA3_01,-0.22418906335295555,-0.28347085646817166,0.3332022725364818,84.63753221138201,10.046458247900128,0.9936537826256104
WT_14__TO__SCA3_01,drive_late,0.325,WT_14,SCA3_01,-0.24711956458798667,-0.28774287834623796,0.3332022725364818,86.06324267253969,10.038171779196205,0.9806632373110082
WT_14__TO__SCA3_01,drive_late,0.35,WT_14,SCA3_01,-0.2651309745378042,-0.3113214666871265,0.3419492007990556,87.38424912913314,10.108544661424965,0.9848996530826352
WT_14__TO__SCA3_01,drive_late,0.375,WT_14,SCA3_01,-0.27312693608685107,-0.3100274755611662,0.3598530695865113,88.61167722251001,10.216633027529005,0.9856486259052214
WT_14__TO__SCA3_01,drive_late,0.4,WT_14,SCA3_01,-0.27107080505665576,-0.3071825087260555,0.3879677385418129,89.75513026235093,10.38797624011295,0.9879293840217432
WT_14__TO__SCA3_01,drive_late,0.425,WT_14,SCA3_01,-0.2659485931382909,-0.27636679505594886,0.42474621607275,90.82294099189356,10.588286603104146,0.9830295366780736
WT_14__TO__SCA3_01,drive_late,0.45,WT_14,SCA3_01,-0.2676100225767522,-0.2595175176372415,0.4719470036426386,91.822374988171,10.87410387128626,0.9963605651067332
WT_14__TO__SCA3_01,drive_late,0.475,WT_14,SCA3_01,-0.23124247648624693,-0.215310189292174,0.5359403790979684,90.8667391352573,11.030468232888344,0.986794518884626
WT_14__TO__SCA3_01,drive_late,0.5,WT_14,SCA3_01,-0.18667646415908598,-0.16926859390428137,0.6079329264852145,88.13252009662433,10.988124264804942,0.988586313479463
WT_14__TO__SCA3_01,drive_late,0.525,WT_14,SCA3_01,-0.14214104552511814,-0.1242683090229944,0.693986518284032,85.55804202426083,10.968312898155206,0.9898467486000128
WT_14__TO__SCA3_01,drive_late,0.55,WT_14,SCA3_01,-0.09073064309216537,-0.07472637296764129,0.7066788175218424,83.12970344452462,10.967197170129923,0.9858472804360944
WT_14__TO__SCA3_01,drive_late,0.5750000000000001,WT_14,SCA3_01,-0.04033167632674203,-0.026205686351235286,0.7241791023075106,80.83540443357974,10.992330830434488,0.9835523152127912
WT_14__TO__SCA3_01,drive_late,0.6000000000000001,WT_14,SCA3_01,0.010884958072334062,0.0226940959506519,0.7570149231097864,78.66434497592942,11.050790959861043,0.9871150066372444
WT_14__TO__SCA3_01,drive_late,0.625,WT_14,SCA3_01,0.06481184783281123,0.07328718950865055,0.8130550348909432,76.6068549669146,11.13404424251598,0.9872626454684498
WT_14__TO__SCA3_01,drive_late,0.65,WT_14,SCA3_01,0.1181918747775774,0.12300309334564215,0.8896966981819265,74.65425021324572,11.24995179087731,0.9868494070239936
WT_14__TO__SCA3_01,drive_late,0.675,WT_14,SCA3_01,0.1739338717280059,0.17379801109909856,0.995013902272848,72.79870990827877,11.396465618729511,0.985752954149337
WT_14__TO__SCA3_01,drive_late,0.7000000000000001,WT_14,SCA3_01,0.2306095630104041,0.2244383046412022,1.1284336631127074,71.03317193634756,11.587464028894228,0.98706909813616
WT_14__TO__SCA3_01,drive_late,0.7250000000000001,WT_14,SCA3_01,0.28847307880664347,0.2670289276903329,1.2973088409844655,69.35124305104829,11.817495386536184,0.9898056983584698
WT_14__TO__SCA3_01,drive_late,0.75,WT_14,SCA3_01,0.34772754939129974,0.3011377625332457,1.4932036907380497,67.74712151919387,12.09748016821298,0.9903130963302882
WT_14__TO__SCA3_01,drive_late,0.775,WT_14,SCA3_01,0.4082723167669851,0.3350707011583204,1.7327667674158702,64.83604004401433,12.435129939506432,0.9831369806360084
WT_14__TO__SCA3_01,drive_late,0.8,WT_14,SCA3_01,0.47038635714962496,0.38451033855726724,2.020148880102427,63.40266594720376,12.834645501950762,0.9869239249884124
WT_14__TO__SCA3_01,drive_late,0.8250000000000001,WT_14,SCA3_01,0.5338598634760674,0.43408771172599836,2.358142055744232,62.03129817195329,13.314933235134788,0.990088036055586
WT_14__TO__SCA3_01,drive_late,0.8500000000000001,WT_14,SCA3_01,0.5896468291335643,0.48383111466045736,2.760954979170021,59.42612609884838,13.89458039671728,0.9875228736730596
WT_14__TO__SCA3_01,drive_late,0.875,WT_14,SCA3_01,0.644622753183417,0.533929034031981,3.2368985010211766,56.928978134725966,14.60012205878627,0.9958001323900224
WT_14__TO__SCA3_01,drive_late,0.9,WT_14,SCA3_01,0.7056104091446675,0.6013722867018194,3.8033155270765935,55.772664422849736,15.461713106246538,0.9866664139310168
WT_14__TO__SCA3_01,drive_late,0.925,WT_14,SCA3_01,0.7740342976501171,0.688196334658106,4.478898334570526,53.44766882943719,16.535336442332543,0.9842041845796042
WT_14__TO__SCA3_01,drive_late,0.95,WT_14,SCA3_01,0.8527197325562994,0.7783516705790328,5.28206190575396,51.21343459400511,17.946002135379757,0.9831980163458318
WT_14__TO__SCA3_01,drive_late,0.975,WT_14,SCA3_01,0.9454975306446003,0.8722876874292607,6.233172578364286,47.89654055188715,19.84784054247721,0.99039740309719
WT_14__TO__SCA3_01,drive_late,1.0,WT_14,SCA3_01,1.0576269475656002,1.016296440711456,7.017335675712729,43.55800091701055,22.465229611951617,0.9785404920382408
WT_14__TO__SCA3_02,coupled,0.0,WT_14,SCA3_02,0.04737732793483024,0.009855107153388406,0.8127027187011624,82.9995100723358,11.463704040967835,0.9514818190145866
WT_14__TO__SCA3_02,coupled,0.025,WT_14,SCA3_02,0.03237741471157177,-0.03582762309784739,0.8328092720689455,83.51632577616994,11.180238326119945,0.9614851331839568
WT_14__TO__SCA3_02,coupled,0.05,WT_14,SCA3_02,0.022255315136895416,-0.035879792114267575,0.8429407728738538,88.18634351795887,11.008242589133944,0.982344153985598
WT_14__TO__SCA3_02,coupled,0.075,WT_14,SCA3_02,0.017659688289350745,-0.035865230713649186,0.8567367224500078,88.43730867305847,10.92286607862466,0.966934764276842
WT_14__TO__SCA3_02,coupled,0.1,WT_14,SCA3_02,0.01645232481828385,-0.03651535662084761,0.8580718490617,88.66770152475895,10.904465766692203,0.9744458590674492
WT_14__TO__SCA3_02,coupled,0.125,WT_14,SCA3_02,-0.01059657682548095,-0.038105018039213984,0.8485086006339739,92.5832833648814,10.939854568367336,0.9723337492547954
WT_14__TO__SCA3_02,coupled,0.15,WT_14,SCA3_02,-0.04019041278691983,-0.04064646408625394,0.83904496937737,92.63916682649324,11.01950464953218,0.9792817869893962
WT_14__TO__SCA3_02,coupled,0.175,WT_14,SCA3_02,-0.0564035729284231,-0.04415232016219572,0.8296799176130225,92.69097095803598,10.970096236508668,0.9791685430848964
WT_14__TO__SCA3_02,coupled,0.2,WT_14,SCA3_02,-0.06344642532700999,-0.04059314958450888,0.8204124184712203,89.42701503181183,10.894400155869189,0.982475399568086
