biological_pair_key,both_core_secure,projection,p_intrinsic,dA_dcombined_weighted_median,dA_dkappa_weighted_median,dA_dJ_weighted_median,interaction_gradient_residual_weighted_median
WT_15__TO__SCA3_01,False,active,0.7666666666666666,2.4194320552568636,3.3743803174063083,-0.9820199980593904,-0.006818374055108101
WT_15__TO__SCA3_01,False,active,0.8,2.5205917211904456,3.5284858463304887,-1.018423814383421,-0.008459484801546235
WT_15__TO__SCA3_01,False,active,0.8333333333333334,2.6385879399048098,3.7057006719194123,-1.07839088827021,-0.016436766297830308
WT_15__TO__SCA3_01,False,active,0.8666666666666667,2.7673446315064334,3.585213519424878,-1.145866143105234,-0.012075952118147049
WT_15__TO__SCA3_01,False,active,0.9,,3.974282737803769,-1.2223548338474735,
WT_15__TO__SCA3_01,False,active,0.9333333333333332,,4.588939741453513,-1.3097937245475602,
WT_15__TO__SCA3_01,False,active,0.9666666666666668,,7.279991646616496,-1.5457211091669592,
WT_15__TO__SCA3_01,False,active,1.0,,4.562536172661168,-2.1999630348370207,
WT_15__TO__SCA3_01,False,isi,0.0,,2.4999735329407176,-2.7769662884053687,
WT_15__TO__SCA3_01,False,isi,0.0333333333333333,,2.3596143277289454,-2.63336523704414,
WT_15__TO__SCA3_01,False,isi,0.0666666666666666,,2.3267657318501,-2.2779095684193154,
WT_15__TO__SCA3_01,False,isi,0.1,,2.317003646191388,-2.012398194388326,
WT_15__TO__SCA3_01,False,isi,0.1333333333333333,,2.3029483589103634,-1.8069292549404739,
WT_15__TO__SCA3_01,False,isi,0.1666666666666666,,2.2857186514385943,-1.6430437235059205,
WT_15__TO__SCA3_01,False,isi,0.2,,2.312653213604129,-1.5104229813669152,
WT_15__TO__SCA3_01,False,isi,0.2333333333333333,,2.3196381571401754,-1.4006360566073943,
WT_15__TO__SCA3_01,False,isi,0.2666666666666666,,2.327952490984877,-1.3088617941847742,
WT_15__TO__SCA3_01,False,isi,0.3,,2.340346838128172,-1.2314004068152054,
WT_15__TO__SCA3_01,False,isi,0.3333333333333333,,2.3554651466488083,-1.1657033735471434,
WT_15__TO__SCA3_01,False,isi,0.3666666666666666,,2.372429993982804,-1.0959009107632818,
WT_15__TO__SCA3_01,False,isi,0.4,,2.3940804252882457,-1.0484095537843847,
WT_15__TO__SCA3_01,False,isi,0.4333333333333333,,2.415752366740487,-1.0090223245093022,
WT_15__TO__SCA3_01,False,isi,0.4666666666666667,,2.4400657571049518,-0.974017575573212,
WT_15__TO__SCA3_01,False,isi,0.5,1.6675261611983916,2.467216931669957,-0.9447160233011941,-0.0006499287722178115
WT_15__TO__SCA3_01,False,isi,0.5333333333333333,1.71839887743635,2.4995691394906743,-0.9199948469300148,-0.000550995866119619
WT_15__TO__SCA3_01,False,isi,0.5666666666666667,1.772351984095457,2.5345344068253683,-0.8972717290198289,-0.00040643429860742764
WT_15__TO__SCA3_01,False,isi,0.6,1.8200289648862575,2.5614275583838504,-0.8698745590662648,-0.002155845684865376
WT_15__TO__SCA3_01,False,isi,0.6333333333333333,1.8657932820756886,2.597318526690731,-0.8461625127905724,-0.0015144961307207438
WT_15__TO__SCA3_01,False,isi,0.6666666666666666,1.9296677665653876,2.667264498822125,-0.825651337274916,-0.002665711270730675
WT_15__TO__SCA3_01,False,isi,0.7,1.984734563260431,2.735649140823935,-0.8087628300827989,-0.004325792541297613
WT_15__TO__SCA3_01,False,isi,0.7333333333333333,2.043371744016089,2.8035450091657492,-0.7957610799831568,-0.0036483639149582636
WT_15__TO__SCA3_01,False,isi,0.7666666666666666,2.1105898119017317,2.868164533680553,-0.7870109612950851,-0.004818027748581422
WT_15__TO__SCA3_01,False,isi,0.8,2.1794354490073324,2.940051705011852,-0.7829320640656109,-0.008400018176883406
WT_15__TO__SCA3_01,False,isi,0.8333333333333334,2.2669587927695694,3.03879613955374,-0.808881718622835,-0.011760312841184728
WT_15__TO__SCA3_01,False,isi,0.8666666666666667,2.36904621921858,3.1658723500414565,-0.8703076431237435,-0.014588118489915147
WT_15__TO__SCA3_01,False,isi,0.9,,3.355811684578055,-0.9806759579985405,
WT_15__TO__SCA3_01,False,isi,0.9333333333333332,,3.691799027929267,-1.1606858456896783,
WT_15__TO__SCA3_01,False,isi,0.9666666666666668,,3.9689621212507626,-1.4065697650263096,
WT_15__TO__SCA3_01,False,isi,1.0,,3.810859092404869,-1.8136408504964234,
WT_15__TO__SCA3_02,False,active,0.0,,1.7600291713776128,-3.456754662504423,
WT_15__TO__SCA3_02,False,active,0.0333333333333333,,1.7736501396531874,-3.3976941989267693,
WT_15__TO__SCA3_02,False,active,0.0666666666666666,,1.8273153193662577,-3.190901974806511,
WT_15__TO__SCA3_02,False,active,0.1,,1.8397500472119774,-2.820814680188452,
WT_15__TO__SCA3_02,False,active,0.1333333333333333,,1.9453559983224495,-2.584295121627066,
WT_15__TO__SCA3_02,False,active,0.1666666666666666,,1.8238375153474267,-2.3519933798549304,
WT_15__TO__SCA3_02,False,active,0.2,,1.8429230970463446,-2.0968147026536377,
WT_15__TO__SCA3_02,False,active,0.2333333333333333,,1.9026392119466344,-1.9206690767910428,
WT_15__TO__SCA3_02,False,active,0.2666666666666666,,1.8134521293187382,-1.8148218323931846,
WT_15__TO__SCA3_02,False,active,0.3,,1.9116025546685387,-1.7283773312522108,
WT_15__TO__SCA3_02,False,active,0.3333333333333333,,1.860154652526217,-1.5882232525582571,
WT_15__TO__SCA3_02,False,active,0.3666666666666666,,2.0072608303472923,-1.506003751104799,
WT_15__TO__SCA3_02,False,active,0.4,,1.9287935473615532,-1.4293137919250236,
WT_15__TO__SCA3_02,False,active,0.4333333333333333,,2.00035592174286,-1.384110005038237,
WT_15__TO__SCA3_02,False,active,0.4666666666666667,,2.1432022939985447,-1.3464402984167618,
WT_15__TO__SCA3_02,False,active,0.5,0.4856035165008818,1.7036482134207072,-1.248113981953349,0.0008259169807496315
WT_15__TO__SCA3_02,False,active,0.5333333333333333,0.4994337434589609,1.7527227319424015,-1.213618519633066,-0.004270460599008485
WT_15__TO__SCA3_02,False,active,0.5666666666666667,0.7035933107644596,1.792296732571834,-1.1505498039056252,-0.004837580865001745
WT_15__TO__SCA3_02,False,active,0.6,0.6006383013294039,1.6072466573939714,-1.0604658732421621,0.005485700437416696
WT_15__TO__SCA3_02,False,active,0.6333333333333333,0.7352106039222994,1.8124336512905537,-1.051748131605309,-0.002900631597166467
WT_15__TO__SCA3_02,False,active,0.6666666666666666,0.7527375109063893,1.656852984423941,-0.9216544891738752,-0.002616621464170132
WT_15__TO__SCA3_02,False,active,0.7,0.7633544938745824,1.7481988363669347,-0.9141367462871085,-0.003115031618414143
WT_15__TO__SCA3_02,False,active,0.7333333333333333,0.7723012787095243,1.8245978756341654,-0.8248760665170131,-0.0049251950192288315
WT_15__TO__SCA3_02,False,active,0.7666666666666666,0.8204016249219083,1.6988711538127155,-0.7266555783881786,-0.0021722568864662706
WT_15__TO__SCA3_02,False,active,0.8,0.8257649182586089,1.6710924460465084,-0.7332340531013751,0.014120701158292448
WT_15__TO__SCA3_02,False,active,0.8333333333333334,0.8644202341641261,1.6913032891129618,-0.4865467209818408,-0.0006026210405841723
WT_15__TO__SCA3_02,False,active,0.8666666666666667,1.135836868139532,1.8566478471806276,-0.555382062487669,-0.00045405285915828264
WT_15__TO__SCA3_02,False,active,0.9,,1.5631963649113465,-0.46804212367320447,
WT_15__TO__SCA3_02,False,active,0.9333333333333332,,1.432227434664068,-0.4434581392623417,
WT_15__TO__SCA3_02,False,active,0.9666666666666668,,1.4283290014877088,-0.3983592724788183,
WT_15__TO__SCA3_02,False,active,1.0,,1.3733964716112836,-0.5667183303658292,
WT_15__TO__SCA3_02,False,isi,0.0,,1.571889957366129,-2.6616149858539746,
WT_15__TO__SCA3_02,False,isi,0.0333333333333333,,1.5952721325739099,-2.6690742884030345,
WT_15__TO__SCA3_02,False,isi,0.0666666666666666,,1.6202568517209361,-2.4775692473714708,
WT_15__TO__SCA3_02,False,isi,0.1,,1.5752075575505535,-2.1969099618439745,
WT_15__TO__SCA3_02,False,isi,0.1333333333333333,,1.6447358199625877,-1.980255802098623,
WT_15__TO__SCA3_02,False,isi,0.1666666666666666,,1.609263701666208,-1.8046533714442654,
WT_15__TO__SCA3_02,False,isi,0.2,,1.5827104771978895,-1.6464409502428266,
WT_15__TO__SCA3_02,False,isi,0.2333333333333333,,1.5733060013564604,-1.5086649725037287,
WT_15__TO__SCA3_02,False,isi,0.2666666666666666,,1.6033676895959434,-1.3791523120414864,
WT_15__TO__SCA3_02,False,isi,0.3,,1.5893256833643739,-1.2865881516457294,
WT_15__TO__SCA3_02,False,isi,0.3333333333333333,,1.5030660578048711,-1.2087436998030894,
WT_15__TO__SCA3_02,False,isi,0.3666666666666666,,1.615993319848196,-1.131084763060936,
WT_15__TO__SCA3_02,False,isi,0.4,,1.5714747134447762,-1.0718251781697639,
WT_15__TO__SCA3_02,False,isi,0.4333333333333333,,1.5191473269341376,-1.0188478504521383,
WT_15__TO__SCA3_02,False,isi,0.4666666666666667,,1.5960186899212152,-0.9887738799109113,
WT_15__TO__SCA3_02,False,isi,0.5,0.5858595157564279,1.5312497682134563,-0.9862735018827993,-0.002464920647893331
WT_15__TO__SCA3_02,False,isi,0.5333333333333333,0.617477089231147,1.5323594625955588,-0.9377731788035439,-0.0025608055849229427
WT_15__TO__SCA3_02,False,isi,0.5666666666666667,0.6561511474851326,1.5352072524021791,-0.8911281861184943,-0.0014506524542700619
WT_15__TO__SCA3_02,False,isi,0.6,0.7208126302507291,1.5642471867317032,-0.8576435006306957,-0.0031923490220131514
WT_15__TO__SCA3_02,False,isi,0.6333333333333333,0.7331082967461533,1.5392730271643202,-0.7809215624359177,-0.000247868317791222
WT_15__TO__SCA3_02,False,isi,0.6666666666666666,0.7698964003196612,1.5557154484726985,-0.7365260541135851,-0.002377972777338588
WT_15__TO__SCA3_02,False,isi,0.7,0.8002752002399096,1.5475306525634571,-0.7116561283293021,-9.157006472926273e-05
WT_15__TO__SCA3_02,False,isi,0.7333333333333333,0.8146131384727786,1.5784523123436611,-0.646996107615364,-0.0022876055442562185
WT_15__TO__SCA3_02,False,isi,0.7666666666666666,0.8405426191859228,1.5651584211393343,-0.5743830123971042,-0.003974208122742294
WT_15__TO__SCA3_02,False,isi,0.8,0.847921411271305,1.4329831103084367,-0.5384587537962437,-0.0006843691976642913
WT_15__TO__SCA3_02,False,isi,0.8333333333333334,0.8656198094706489,1.3881825137833348,-0.4971921985512759,-0.002076887049572484
WT_15__TO__SCA3_02,False,isi,0.8666666666666667,0.9868760098890517,1.6861784563863784,-0.45336077752355647,-0.0008511132305480116
WT_15__TO__SCA3_02,False,isi,0.9,,1.4725179192928524,-0.4107131584305472,
WT_15__TO__SCA3_02,False,isi,0.9333333333333332,,1.2402079142020148,-0.38579943007403855,
WT_15__TO__SCA3_02,False,isi,0.9666666666666668,,1.2077309695520746,-0.33243598826356446,
WT_15__TO__SCA3_02,False,isi,1.0,,1.1588101480603865,-0.3541674617316027,
WT_15__TO__SCA3_04,False,active,0.0,,1.8122622924342577,-2.4386803015958862,
WT_15__TO__SCA3_04,False,active,0.0333333333333333,,1.8995326182968266,-2.5890825916724074,
WT_15__TO__SCA3_04,False,active,0.0666666666666666,,1.9837149860525434,-2.427237039266126,
WT_15__TO__SCA3_04,False,active,0.1,,1.9580869411593846,-2.2719536624834378,
WT_15__TO__SCA3_04,False,active,0.1333333333333333,,1.9940794761714726,-2.143877874083203,
WT_15__TO__SCA3_04,False,active,0.1666666666666666,,2.230672818380213,-2.091485768588476,
WT_15__TO__SCA3_04,False,active,0.2,,2.35802692489377,-1.8912525133800668,
WT_15__TO__SCA3_04,False,active,0.2333333333333333,,2.36059035281042,-1.9665537024777486,
WT_15__TO__SCA3_04,False,active,0.2666666666666666,,2.2160719306201075,-1.6753657735340879,
WT_15__TO__SCA3_04,False,active,0.3,,2.555212980808345,-1.705178413930391,
WT_15__TO__SCA3_04,False,active,0.3333333333333333,,2.2330789481334143,-1.6830234320922701,
WT_15__TO__SCA3_04,False,active,0.3666666666666666,,2.243293173414001,-1.5790199041284416,
WT_15__TO__SCA3_04,False,active,0.4,,2.2980258004989267,-1.5788411140313652,
WT_15__TO__SCA3_04,False,active,0.4333333333333333,,2.427501130336186,-1.4608621316124892,
WT_15__TO__SCA3_04,False,active,0.4666666666666667,,2.0901400926568527,-1.4696142963844874,
WT_15__TO__SCA3_04,False,active,0.5,1.1523875163065633,2.60765037672695,-1.473256605673634,0.03524860910810024
WT_15__TO__SCA3_04,False,active,0.5333333333333333,1.2201059004355488,2.6924948292082913,-1.5287005002332448,0.004326690095163732
WT_15__TO__SCA3_04,False,active,0.5666666666666667,1.2253481189966382,3.0260868502099747,-1.5954509874032559,0.0
WT_15__TO__SCA3_04,False,active,0.6,1.3851718632243581,2.8560543470496853,-1.4293137919250276,-0.0042297424007773365
WT_15__TO__SCA3_04,False,active,0.6333333333333333,1.4391137270202496,2.8123177793429646,-1.620034971814109,-0.005190366230922727
WT_15__TO__SCA3_04,False,active,0.6666666666666666,1.5486345710433729,2.9160350915394595,-1.4233258034736678,0.0
WT_15__TO__SCA3_04,False,active,0.7,1.6790954763894528,2.8090832620759203,-1.5290378675473661,-0.07226971112123637
WT_15__TO__SCA3_04,False,active,0.7333333333333333,1.9483129036822735,3.101756183286854,-1.618625432011746,-0.01413841711286723
WT_15__TO__SCA3_04,False,active,0.7666666666666666,1.7633229331776912,2.9003057236819068,-1.759950158891463,-0.0033382587091179694
WT_15__TO__SCA3_04,False,active,0.8,1.6193682035264296,3.307758519096014,-1.4479097878845189,-0.005194644789176641
WT_15__TO__SCA3_04,False,active,0.8333333333333334,2.0056549267398465,3.266707583457182,-1.6186254320117408,-0.008081407246214112
WT_15__TO__SCA3_04,False,active,0.8666666666666667,1.9928797715763138,3.7651871996067774,-1.7200460593231073,-0.013579479984554364
WT_15__TO__SCA3_04,False,active,0.9,,3.2395688638784383,-1.6186254320117492,
WT_15__TO__SCA3_04,False,active,0.9333333333333332,,3.396810338841489,-1.3097937245475635,
WT_15__TO__SCA3_04,False,active,0.9666666666666668,,2.2945418344004964,-1.4479097878845262,
WT_15__TO__SCA3_04,False,active,1.0,,3.5830505087650364,0.0,
WT_15__TO__SCA3_04,False,isi,0.0,,1.689658062873231,-1.9095791104581392,
WT_15__TO__SCA3_04,False,isi,0.0333333333333333,,1.688843879762055,-1.9826420604134511,
WT_15__TO__SCA3_04,False,isi,0.0666666666666666,,1.7552742027367845,-1.8915010404728465,
WT_15__TO__SCA3_04,False,isi,0.1,,1.7748969917987927,-1.7448161499573125,
WT_15__TO__SCA3_04,False,isi,0.1333333333333333,,1.771954214487879,-1.6752789625374453,
WT_15__TO__SCA3_04,False,isi,0.1666666666666666,,1.9323684618699946,-1.5045205240791018,
WT_15__TO__SCA3_04,False,isi,0.2,,1.755833461758089,-1.362476647194209,
WT_15__TO__SCA3_04,False,isi,0.2333333333333333,,1.5769530167139596,-1.2583720379349264,
WT_15__TO__SCA3_04,False,isi,0.2666666666666666,,1.5438089307112628,-1.1807589637271192,
WT_15__TO__SCA3_04,False,isi,0.3,,1.5406898026052942,-1.1376978189063451,
WT_15__TO__SCA3_04,False,isi,0.3333333333333333,,1.7917905360686406,-1.096916985761337,
WT_15__TO__SCA3_04,False,isi,0.3666666666666666,,1.5744021110655768,-1.08369183957306,
WT_15__TO__SCA3_04,False,isi,0.4,,1.7907000316686155,-1.1331648696646943,
WT_15__TO__SCA3_04,False,isi,0.4333333333333333,,1.9160435521093968,-1.1147082875765015,
WT_15__TO__SCA3_04,False,isi,0.4666666666666667,,1.9668204994140768,-1.0945883152424911,
WT_15__TO__SCA3_04,False,isi,0.5,0.8955116706243886,1.9750828645593632,-1.014287215945602,-0.02309354971969335
WT_15__TO__SCA3_04,False,isi,0.5333333333333333,0.872326855392331,1.8948948636512202,-0.9285686597784858,-0.03069720702344053
WT_15__TO__SCA3_04,False,isi,0.5666666666666667,0.9143251496642176,1.9570049157544898,-0.8802195760965246,-0.03214299726199099
WT_15__TO__SCA3_04,False,isi,0.6,0.7611481425903829,1.8354273864586845,-0.9562188399637352,-0.004867638986148171
WT_15__TO__SCA3_04,False,isi,0.6333333333333333,1.2140249359736175,2.0483929104721983,-1.0159883012934414,-0.0008307471917505804
WT_15__TO__SCA3_04,False,isi,0.6666666666666666,1.1802885954933133,1.8512715917492253,-0.9578835192099197,-0.003429065728827116
WT_15__TO__SCA3_04,False,isi,0.7,1.1351978672167415,1.4382980325387678,-1.0474797466218868,-0.01087656341237997
WT_15__TO__SCA3_04,False,isi,0.7333333333333333,1.2181162583300422,1.9603940227106613,-0.9576297583663169,0.005942795286603245
WT_15__TO__SCA3_04,False,isi,0.7666666666666666,1.201362655347655,1.6697838778062282,-0.9219500840100888,0.0012933520315435167
WT_15__TO__SCA3_04,False,isi,0.8,1.2577186319568312,1.9484331200517295,-0.7101512783988646,-1.0678914930117855e-07
WT_15__TO__SCA3_04,False,isi,0.8333333333333334,1.219755153245029,1.9362697756059657,-0.8035036368316413,-0.0016861715166751612
WT_15__TO__SCA3_04,False,isi,0.8666666666666667,1.4408462804735471,2.182251395491118,-0.8103192863299277,-0.00019572883295787546
WT_15__TO__SCA3_04,False,isi,0.9,,2.2573039702804163,-0.8327970765272051,
WT_15__TO__SCA3_04,False,isi,0.9333333333333332,,2.1170857249107518,-0.9227771086218626,
WT_15__TO__SCA3_04,False,isi,0.9666666666666668,,2.153428742651856,-0.8911209431031094,
WT_15__TO__SCA3_04,False,isi,1.0,,2.0104587893605648,-1.4638419687356843,
WT_15__TO__SCA3_05,False,active,0.0,,1.7191196660266292,-1.6495869100377691,
WT_15__TO__SCA3_05,False,active,0.0333333333333333,,1.7375623175019288,-1.6361652335327341,
WT_15__TO__SCA3_05,False,active,0.0666666666666666,,1.72801205764451,-1.6540897939547237,
WT_15__TO__SCA3_05,False,active,0.1,,1.742005402315013,-1.563323817640253,
WT_15__TO__SCA3_05,False,active,0.1333333333333333,,1.6285848861568022,-1.5772947764186014,
WT_15__TO__SCA3_05,False,active,0.1666666666666666,,1.7971769281998646,-1.507529979558458,
WT_15__TO__SCA3_05,False,active,0.2,,1.6701575004337832,-1.4107177959655337,
WT_15__TO__SCA3_05,False,active,0.2333333333333333,,1.72555373413205,-1.5888736960325733,
WT_15__TO__SCA3_05,False,active,0.2666666666666666,,1.9339085078978953,-1.595113993212385,
WT_15__TO__SCA3_05,False,active,0.3,,2.0060837150032866,-1.5657682351770144,
WT_15__TO__SCA3_05,False,active,0.3333333333333333,,2.0995551468915323,-1.6873372107479467,
WT_15__TO__SCA3_05,False,active,0.3666666666666666,,2.2909490402143327,-1.755519837186883,
WT_15__TO__SCA3_05,False,active,0.4,,2.457741854443085,-2.1184053318019287,
WT_15__TO__SCA3_05,False,active,0.4333333333333333,,2.345255328039515,-1.9962740307113855,
WT_15__TO__SCA3_05,False,active,0.4666666666666667,,2.423698644511203,-2.0103258959346295,
WT_15__TO__SCA3_05,False,active,0.5,1.1024336101389087,3.048994503331118,-2.559672045016973,-0.0016849491216217594
WT_15__TO__SCA3_05,False,active,0.5333333333333333,1.0230323627591797,2.784616921106677,-3.3839124582107902,2.5535129566378616e-15
WT_15__TO__SCA3_05,False,active,0.5666666666666667,1.1585949405187743,2.618006327933888,-2.9600026004493554,-0.0010414991828949218
WT_15__TO__SCA3_05,False,active,0.6,1.2130988475022277,2.8988440554767796,-3.0665352198962657,-1.2434497875801753e-14
WT_15__TO__SCA3_05,False,active,0.6333333333333333,1.232282765113751,2.852644900490101,-1.9767257492104742,-0.0004967443568500707
WT_15__TO__SCA3_05,False,active,0.6666666666666666,1.286111733465673,2.5860111461997852,-1.976725749210471,-0.036080104971493276
