subset,p_intrinsic,p_component,n_biological_pairs,delta_isi_combined_median,delta_isi_combined_q25,delta_isi_combined_q75,delta_isi_kappa_median,delta_isi_kappa_q25,delta_isi_kappa_q75,delta_isi_J_median,delta_isi_J_q25,delta_isi_J_q75,interaction_isi_median,interaction_isi_q25,interaction_isi_q75,delta_active_combined_median,delta_active_combined_q25,delta_active_combined_q75,delta_active_kappa_median,delta_active_kappa_q25,delta_active_kappa_q75,delta_active_J_median,delta_active_J_q25,delta_active_J_q75,interaction_active_median,interaction_active_q25,interaction_active_q75
core_secure_pairs,0.7,0.1,32,-0.4999528419792305,-0.6323057685136686,-0.12474123133218687,-0.9634692703755434,-1.1914977921599261,-0.6183489054579496,0.6755426345279804,0.46580710871908143,0.8458102117083791,-0.18594007647048716,-0.4642153650610042,-0.13837496234952684,-0.14704874996391276,-0.6189393714225546,0.13137007740965972,-1.1453549228647149,-1.4142173136633758,-0.7512679016119166,1.5416225391994254,1.0836613540037177,2.1748852675161516,-0.7350710061734009,-1.202365199002715,-0.2895018183613083
core_secure_pairs,0.7,0.2,32,-0.30857506657575207,-0.5639162576992961,-0.09397845257690583,-0.8133141183402043,-1.0252002217145904,-0.5045319492626554,0.6031683879025946,0.4920671241402433,0.7697219204458122,-0.15542591287286509,-0.3631792922440506,-0.10383999791681045,-0.2078980557201771,-0.5825741105642758,-0.0021767913123245664,-0.9785897016847318,-1.2101001925454367,-0.6181128307494111,1.020816536968008,0.7954846649044007,1.4011375927434222,-0.5739761474101932,-0.7864011631889153,-0.21310328643462995
core_secure_pairs,0.7,0.3,32,-0.30127887191698804,-0.4862517202534934,-0.1509151150205882,-0.6640665519155653,-0.849193430835356,-0.41112704190879024,0.46646737498838103,0.3575942764419633,0.5607414047715878,-0.15966849362293745,-0.3481001734311988,-0.050698450078108456,-0.24243150189183277,-0.5202778784199408,0.0020541527961137965,-0.8101863053838869,-0.9904175934672412,-0.5085536426249463,0.7223516276423141,0.5764291841679077,1.1952125790660797,-0.30458251496511524,-0.5699209680216855,-0.09954865309342714
core_secure_pairs,0.7,0.3333333333333333,32,-0.2898351950036307,-0.45525247729102164,-0.15930423285227388,-0.6138025647143961,-0.7878874085807759,-0.38022455748479606,0.3821302838343806,0.30958020724401136,0.49985578698958893,-0.14094627969888307,-0.38025497169707956,-0.09594680323108115,-0.24126408356947882,-0.4827539190841924,0.0012143078676555997,-0.7493841134131246,-0.9109253785608389,-0.45922843804084834,0.6417541356034613,0.5043423978322626,0.9671514661976557,-0.3104961388446726,-0.5707678305700381,-0.11431607226647353
core_secure_pairs,0.7,0.4,32,-0.29119959382565463,-0.40998970957652503,-0.1684957101998376,-0.5119119887564649,-0.6614076015569477,-0.30909934554312374,0.31759985223638143,0.26290792615793046,0.377287988609151,-0.09603505601398407,-0.24202616299794905,-0.052325503726122026,-0.21876845127822545,-0.4181270740466983,0.00576433466093571,-0.6317380914167745,-0.7573593853113756,-0.38426458768285404,0.4912184752954485,0.3946598047798951,0.6906894416457647,-0.20372667174937226,-0.3595823505731663,-0.09707076170198047
core_secure_pairs,0.7,0.4666666666666667,32,-0.20704254456949872,-0.32007847327654454,-0.11019859174628091,-0.4063959883372225,-0.5262504433429491,-0.24269112368254214,0.22322772699448587,0.18934662283992204,0.2715067634972641,-0.06449083770839971,-0.12256422079985027,-0.04324604767422438,-0.1799638563495074,-0.3394763611937679,0.0015880077831003127,-0.5108942512894905,-0.5965544731470908,-0.3106810276153897,0.3375513025473577,0.2840891609143863,0.4424229733684813,-0.10555662315704478,-0.1990443895467527,-0.06711896682274077
core_secure_pairs,0.7,0.5,32,-0.18075897908639796,-0.28091133788923844,-0.09686034033940978,-0.3523967977513996,-0.45529096751217607,-0.21012229899015522,0.18488154172874835,0.1446508278443341,0.22007068637189725,-0.04661793576513644,-0.08467111416361463,-0.03600183802430519,-0.1627926499825623,-0.29801532915483053,-0.023618537579393927,-0.4512668614421046,-0.515252378983122,-0.27032668284693945,0.28782625460726885,0.22747595189864206,0.37157534030336403,-0.07485709847358747,-0.14393683208127842,-0.052205755280728
core_secure_pairs,0.7,0.5333333333333333,32,-0.15436434913931957,-0.23926685098604583,-0.08338264108677185,-0.29061506645495355,-0.38190065294137926,-0.17458154625481623,0.1488450431576662,0.1204578521799688,0.18033728531365717,-0.0314171069562042,-0.0618688775296989,-0.022764371046088125,-0.14127202467975605,-0.25557568497749406,-0.02167373543879641,-0.38082090373307503,-0.4341416212308734,-0.2308728848195472,0.22306026182475766,0.18333194193211713,0.2920798398178247,-0.05873125628281367,-0.09160928730832243,-0.0339784045598967
core_secure_pairs,0.7,0.5666666666666667,32,-0.1253167063782301,-0.1960767191581277,-0.045872616086152646,-0.2351325524744917,-0.31138139792406583,-0.13870397808075244,0.11737726832011405,0.09353726542398628,0.1431455750890727,-0.02794744630800579,-0.043509497862191424,-0.013822379546596066,-0.12429094306517635,-0.20767229549991037,-0.023444173622506156,-0.2872554247196059,-0.35678162622424425,-0.18413672787534466,0.1687794378402149,0.144897585052653,0.21297481633144072,-0.03293601314086732,-0.0558727109933667,-0.015858206060314822
core_secure_pairs,0.7,0.6,32,-0.08911031423462312,-0.15038607637548082,-0.03439241840692667,-0.1785380419675493,-0.23869177163108862,-0.10211756600826356,0.08816033523615761,0.0738723309676635,0.10646759660903393,-0.01790815903100826,-0.025991347761502838,-0.009587315934617799,-0.09048388431862939,-0.1573850871826642,-0.018810293199554493,-0.2155550135992449,-0.2764154158615783,-0.13848350119488445,0.1252409053010818,0.0946860875291477,0.15241605090141752,-0.022486496420775933,-0.04001623527535123,-0.013636497245394385
core_secure_pairs,0.7,0.6333333333333333,32,-0.06191012399578642,-0.10180875186129071,-0.02270036768057488,-0.12273704289968507,-0.16311582722049314,-0.07673815538857195,0.05756596555006464,0.04744809528937075,0.06888221399524298,-0.005542339640024527,-0.012477631359580188,-0.003724971404155248,-0.06312799625992463,-0.10670035382132342,-0.012377801198174207,-0.14592415153277066,-0.18818763682863643,-0.09353728032556476,0.07458326447557849,0.060722097824412166,0.09653399775978419,-0.006971798106165748,-0.01775873768812288,-0.0016759477993555827
core_secure_pairs,0.7,0.6666666666666666,32,-0.03400005698393031,-0.05166082019150149,-0.010947987537782608,-0.06430925895365805,-0.08362332710418763,-0.04152691451471241,0.027285353283103275,0.02148333515963164,0.03209302797379021,-0.0012792849554664268,-0.002571205663188511,-0.0003230152929543459,-0.03650516581326514,-0.0533250765709495,-0.00643095606431861,-0.07505036075024608,-0.09057712415928193,-0.05065816502391465,0.034500587710440664,0.029652848476186853,0.043977085894224235,-0.003300134829686302,-0.005595187057680938,-0.0015768340967006534
core_secure_pairs,0.7,0.7,32,0.0,0.0,0.0,0.0,0.0,0.0,-5.594720716967094e-05,-0.0001917790718285739,-1.2996723523991935e-05,-1.7758187607463922e-05,-7.25319978779338e-05,4.0371165109652496e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.942242466707272e-05,-0.00014153818506373872,-7.994438500261094e-06,-9.542609997525952e-06,-5.3530592471859365e-05,1.1509509572800447e-05
core_secure_pairs,0.7,0.7333333333333333,32,0.0262517041186148,-0.005988501660736965,0.04130303477542187,0.04946381304828837,0.025984436573263076,0.07734423034925271,-0.03285485289751655,-0.03894988595476158,-0.027396232016648897,-0.0014391202484556054,-0.0024821288222116183,-0.0004946241162700274,0.028413296224560403,0.0008208880780285468,0.045282075115196815,0.06927522839027961,0.004515928200691608,0.09301870737299138,-0.04145052230080766,-0.05227091670358944,-0.03276984128281109,-0.0018815154469063455,-0.006026639608837876,-0.000755986358374836
core_secure_pairs,0.7,0.7666666666666666,32,0.04999061377063288,-0.007369561795249355,0.09160528001991997,0.09991232222093607,0.047109121543058415,0.15769437052230278,-0.06371625051341762,-0.0727419563364939,-0.055743523470845685,-0.005354450933457641,-0.010147708182439458,-0.001737905927759333,0.056801304659565593,0.0016468205028033508,0.10250879657218803,0.14149188863075937,0.04585088214224297,0.18302612889736491,-0.08313412757354303,-0.09931998088304504,-0.07015356768227815,-0.007291860236151398,-0.019918365275333874,-0.0008195427753192044
core_secure_pairs,0.7,0.8,32,0.08012133069253562,-0.009800243210735242,0.12970114189799387,0.16847930101640488,0.07112490461922419,0.24340781053651503,-0.09157853128408,-0.10591316768543663,-0.07893576260567482,-0.012942133291364188,-0.028615346283689086,-0.004998276219040691,0.0853284593822172,-0.0009273286005895814,0.1541452051244247,0.2201349248546543,0.09222351233447987,0.28728517843614526,-0.11739932610503015,-0.13949895810476365,-0.10170423470495774,-0.02037692862169027,-0.034978450064418826,-0.00911263855515949
core_secure_pairs,0.7,0.8333333333333334,32,0.10536597417865676,-0.013289042503076283,0.1918479016370659,0.2077489317213822,0.07690465459500359,0.3337728771843518,-0.11650203842694322,-0.13451172479203724,-0.10232840419335575,-0.0255450887348384,-0.052970514013419547,-0.012491365824555678,0.11280838706360066,-0.023009837102752922,0.20637912969298164,0.2822064567563596,0.10764978419281586,0.39596559780472707,-0.16007342743105207,-0.17949188132747018,-0.13801322662447704,-0.035581414590013544,-0.07094323477960071,-0.01570499100468043
core_secure_pairs,0.7,0.8666666666666667,32,0.12007976001841889,-0.01289746529563491,0.22800464248162172,0.2525492457695155,0.13116750600106195,0.42566097607737075,-0.1438812528790224,-0.1635460408664557,-0.13153088415451697,-0.03130121819716601,-0.0913525866854287,-0.017519522083217276,0.14501639823577772,-0.02251157921932389,0.25870595568959986,0.403901897539157,0.14704936212053457,0.5333947179213132,-0.19054679863840962,-0.21580296073361072,-0.16968479927358138,-0.05103621689607488,-0.11762766736850062,-0.03193633491560787
core_secure_pairs,0.7,0.9,32,0.16493391636120544,-0.011356777517839896,0.2917898064112796,0.30074256504516717,0.15449909191378194,0.4771721224302295,-0.16844574097986845,-0.18846280575682106,-0.15355617338395805,-0.03584619755812321,-0.09991357869986969,-0.01708056654269969,0.17737382074729913,-0.04876298848368675,0.33147473668011906,0.4846498426439751,0.16489434145431509,0.6959634221355439,-0.22229785048521705,-0.2620545640383291,-0.20213246223971873,-0.06797736828513049,-0.14670791778127684,-0.03924896461130121
core_secure_pairs,0.7,1.0,32,0.2322701732508099,0.0034721440774059683,0.3928159337545726,0.4317529460218084,0.1541388681022763,0.6255060443749243,-0.2347013128885615,-0.2630130711336185,-0.21294759512490674,-0.07379643359136644,-0.17884210791759156,-0.021602616202478525,0.27828756776940794,-0.049633779194259105,0.5307392601353753,0.7339280745394505,0.3012113181345533,1.0989111755054846,-0.3198311579164324,-0.3714317139153782,-0.27457150915967277,-0.13984438337628433,-0.2779131346274299,-0.09057341003566477
core_secure_pairs,0.7333333333333333,0.0,32,-0.5979509372312,-0.7373892009566496,-0.1480578531084779,-1.17769334287333,-1.3919557085997938,-0.722897823006506,0.566892281171093,0.3729100796776577,0.9974854990171899,-0.20323942711951776,-0.38030540732542933,-0.10148210583663961,-0.05112111726633109,-0.544556217897825,0.294181832224077,-1.3513659987024131,-1.700773127820072,-0.8342457391632068,1.2991219072195994,1.175824894798796,2.4621074729791115,-0.6472142762425317,-1.7251144376689922,-0.3506107196537265
core_secure_pairs,0.7333333333333333,0.1,32,-0.5495557435330223,-0.688985735890139,-0.1312003074092425,-1.0311577543263504,-1.2358672309976315,-0.6393206212299551,0.6806979923714851,0.4426825387143899,0.9656859278526312,-0.2592618432065319,-0.5652149909342408,-0.1929442979492223,-0.17205847496276283,-0.6721783730169798,0.13438318609240565,-1.195818777354382,-1.508945166240108,-0.7004571222390643,1.7987677155165218,1.210725583196732,2.3939051331330243,-1.0465936777250415,-1.4093431421282396,-0.42983121354851783
core_secure_pairs,0.7333333333333333,0.2,32,-0.425101633020767,-0.6462594228108288,-0.13204415247825452,-0.8807476454053176,-1.0732409711037123,-0.5501878703703911,0.5896703088977164,0.4159192435271751,0.7886766025994895,-0.2075839566049527,-0.3807002576840842,-0.12888218764979184,-0.25605852350350194,-0.6468921545357773,-0.02152766192228027,-1.0481518100218539,-1.3001712912851544,-0.609840105848763,1.360845381747548,0.9815912737538001,1.932110937543194,-0.654484493105654,-0.9617626654769362,-0.3107426224390235
core_secure_pairs,0.7333333333333333,0.3,32,-0.3341822848650566,-0.5362551403326624,-0.12858071992483827,-0.7273668193546647,-0.9028302292814344,-0.4559115156084474,0.5131158953124566,0.38285147699333605,0.5856760431540351,-0.15270296374592696,-0.4323139353781184,-0.08159634032045858,-0.28995630687111373,-0.5761877801045099,-0.0196037279095501,-0.8887381774604837,-1.0513538082014637,-0.5208688399889877,0.8123393140619932,0.6505945814905565,1.310530311189752,-0.385034322300256,-0.5738351125013728,-0.15885078814883918
core_secure_pairs,0.7333333333333333,0.3333333333333333,32,-0.32271375052833956,-0.538955589539235,-0.12841114818507474,-0.6755585762398273,-0.8426357718609807,-0.4201273829765905,0.45579065323848955,0.356369934370267,0.537415669354388,-0.10702022812664963,-0.4368660361776523,-0.06580210603471887,-0.2858731394904073,-0.5448279798511896,0.004876519279152548,-0.829590938386376,-0.9691046632579692,-0.4671740466879877,0.7353892094674772,0.6192971279820976,1.2914825579398896,-0.2967609800070554,-0.755621161892162,-0.10093183684683862
core_secure_pairs,0.7333333333333333,0.4,32,-0.28962237270514557,-0.4683547875417398,-0.13060259107588532,-0.5726300270046067,-0.719768712339016,-0.34535195225665816,0.3196188525153313,0.26582516327779143,0.4164420227462172,-0.13144857663186943,-0.3220532721315299,-0.05869226306570931,-0.2603621806297344,-0.4800912209310935,-0.04974238969213061,-0.6979464855313674,-0.8244987617268527,-0.3956663299773321,0.5578736968352098,0.3915156451870385,0.877655057429885,-0.23526314476891225,-0.5171931230463047,-0.11063861294965475
core_secure_pairs,0.7333333333333333,0.4666666666666667,32,-0.23047094960881356,-0.37708363260305355,-0.11630774619317719,-0.4639493613286433,-0.5916909477228601,-0.28953750474316853,0.2559326850394801,0.2210693852708949,0.32095796488247486,-0.09737658349257906,-0.1883851874481706,-0.03839001815849586,-0.21553953352558702,-0.4017325565862565,-0.036574929544466936,-0.5596904109336471,-0.684695970866897,-0.34037516801283085,0.3925195335165632,0.3102791713740355,0.5849004662498754,-0.13130230764120399,-0.2791475665738823,-0.08053139124901137
core_secure_pairs,0.7333333333333333,0.5,32,-0.20778705989375587,-0.3377322972090247,-0.10162481302187659,-0.4149813103557063,-0.5257455006253537,-0.2488316758447292,0.22071508144178456,0.17309608739808757,0.2710818486403521,-0.06411678773495276,-0.13178390443490687,-0.036716599319790474,-0.19959988184796262,-0.36131115910962186,-0.010161424292083021,-0.4913793497432595,-0.6115291771452462,-0.3003592361123999,0.3198679558868012,0.26060278460805897,0.4695753843398167,-0.11491599849294029,-0.18057746135210095,-0.05677389563863393
core_secure_pairs,0.7333333333333333,0.5333333333333333,32,-0.17882511440381754,-0.2962913076645289,-0.09202444060865232,-0.3552646720765536,-0.46042828229748833,-0.21564031616653367,0.18188489978310668,0.14553411614949305,0.21953503407799738,-0.04606927891217845,-0.10175221786258717,-0.0304702766313229,-0.17871370722176957,-0.31687945850221905,-0.012247724434774235,-0.4280393804919033,-0.5265881285606677,-0.2603611808767352,0.26823834459053425,0.2252686160262949,0.36612144202386077,-0.06950753844390192,-0.11972574858898336,-0.047517147993823255
