subset,mode,p_intrinsic,projection,stage,A_threshold,n_biological_pairs_total,n_pairs_with_marker,pair_marker_fraction,n_pairs_support_ge_0_5,pair_majority_support_fraction,median_pair_crossing_support_weight,median,q25,q75,median_majority_support
core_secure_pairs,combined,0.5333333333333333,isi,balance,0.5,32,31,0.96875,29,0.90625,0.9583333333333334,0.4835333417480124,0.19925278846647457,0.674853636176719,0.48685216740428655
core_secure_pairs,combined,0.5666666666666667,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.11666666666666668,0.0,0.7513435918203647,0.08333333333333334
core_secure_pairs,combined,0.5666666666666667,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,4.543951021520664e-17,0.0,0.23458977043000506,4.543951021520664e-17
core_secure_pairs,combined,0.5666666666666667,active,balance,0.5,32,30,0.9375,29,0.90625,1.0,0.1,1.3877787807814455e-17,0.625372626809683,0.08333333333333334
core_secure_pairs,combined,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,32,29,0.90625,21,0.65625,0.5833333333333335,0.721141145774067,0.2864268751922002,0.8342843961936299,0.721141145774067
core_secure_pairs,combined,0.5666666666666667,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.1125369059417747,0.01140143342036094,0.40271661379255386,0.1125369059417747
core_secure_pairs,combined,0.5666666666666667,isi,balance,0.5,32,32,1.0,30,0.9375,1.0,0.4823400659731709,0.13012357291187818,0.6942545082222761,0.5044845027088325
core_secure_pairs,combined,0.6,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.16666666666666669,0.008333333333333333,0.76359313940882,0.16666666666666666
core_secure_pairs,combined,0.6,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0,0.0,0.1451743259730759,0.0
core_secure_pairs,combined,0.6,active,balance,0.5,32,30,0.9375,29,0.90625,1.0,0.1412221564447395,1.3877787807814455e-17,0.6415571954491563,0.11666666666666667
core_secure_pairs,combined,0.6,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,23,0.71875,0.6666666666666666,0.6656073387619835,0.2992848197451264,0.832111943663385,0.7251539423012838
core_secure_pairs,combined,0.6,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.1430653042304332,0.012500000000000035,0.4145758726902633,0.1430653042304332
core_secure_pairs,combined,0.6,isi,balance,0.5,32,32,1.0,31,0.96875,1.0,0.47611083573742874,0.14689533990435494,0.698780847552002,0.48217781122933934
core_secure_pairs,combined,0.6333333333333333,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.1583333333333335,0.03333333333333333,0.7213620912746765,0.13333333333333358
core_secure_pairs,combined,0.6333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,4.6035178599269423e-17,0.0,0.15886404893341646,4.6035178599269423e-17
core_secure_pairs,combined,0.6333333333333333,active,balance,0.5,32,30,0.9375,29,0.90625,1.0,0.1250000000000001,0.008333333333333382,0.6503149503708818,0.11666666666666667
core_secure_pairs,combined,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,23,0.71875,0.7222222222222221,0.6394700734161852,0.306996133573401,0.8324817989065494,0.6711874158115012
core_secure_pairs,combined,0.6333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.15833333333333346,0.03333333333333333,0.342838996479622,0.15833333333333346
core_secure_pairs,combined,0.6333333333333333,isi,balance,0.5,32,32,1.0,31,0.96875,1.0,0.48895884164790515,0.1711886923858726,0.6916577975326621,0.49753108278947705
core_secure_pairs,combined,0.6666666666666666,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.15000000000000002,0.0041666666666667325,0.7327025325051651,0.11666666666666667
core_secure_pairs,combined,0.6666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,4.8257276506560515e-17,0.0,0.20608135578269865,4.8257276506560515e-17
core_secure_pairs,combined,0.6666666666666666,active,balance,0.5,32,31,0.96875,30,0.9375,1.0,0.2243239900527924,0.0166666666666667,0.6997145557610936,0.21216199502639632
core_secure_pairs,combined,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,25,0.78125,0.736111111111111,0.6804342444393154,0.3345535776107195,0.8333541059652942,0.6614018310065893
core_secure_pairs,combined,0.6666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.12865547001374877,1.3171817816297254e-16,0.306104936796423,0.12865547001374877
core_secure_pairs,combined,0.6666666666666666,isi,balance,0.5,32,32,1.0,31,0.96875,1.0,0.5136132631071233,0.19363719891531714,0.6894044902321581,0.5139530201411137
core_secure_pairs,combined,0.7,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.16666666666666669,0.02083333333333338,0.7457358693338203,0.13333333333333333
core_secure_pairs,combined,0.7,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.03333333333333333,0.0,0.2320844256827156,0.03333333333333333
core_secure_pairs,combined,0.7,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.12966158276910508,0.029166666666666667,0.7155509944206001,0.12966158276910508
core_secure_pairs,combined,0.7,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,25,0.78125,0.7916666666666667,0.6649378875132583,0.23333333333333334,0.8255231411106447,0.6787118048671954
core_secure_pairs,combined,0.7,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.12332275024656654,0.03333333333333333,0.32091813012724246,0.12332275024656654
core_secure_pairs,combined,0.7,isi,balance,0.5,32,32,1.0,31,0.96875,1.0,0.522639179609935,0.22500000000000006,0.6819129084450819,0.5286116925532034
core_secure_pairs,combined,0.7333333333333333,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.24166666666666678,0.03333333333333333,0.7008758225122187,0.21666666666666667
core_secure_pairs,combined,0.7333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.03333333333333333,0.0,0.25845122145536115,0.03333333333333333
core_secure_pairs,combined,0.7333333333333333,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.12500000000000003,0.02916666666666667,0.6234099200642829,0.12500000000000003
core_secure_pairs,combined,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,28,0.875,0.8333333333333333,0.6125049183376339,0.22500000000000003,0.8198762148371109,0.5583333333333333
core_secure_pairs,combined,0.7333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.14040284153295762,0.03333333333333333,0.35244625848602074,0.14040284153295762
core_secure_pairs,combined,0.7333333333333333,isi,balance,0.5,32,32,1.0,31,0.96875,1.0,0.5445160508844984,0.24166666666666667,0.6767707386085203,0.5483085910828435
core_secure_pairs,combined,0.7666666666666666,active,SCA3_entry,0.6832817402871161,32,30,0.9375,30,0.9375,1.0,0.3333333333333335,0.03333333333333333,0.7713124337607344,0.3333333333333335
core_secure_pairs,combined,0.7666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0416666666666667,0.0,0.28870801783821004,0.0416666666666667
core_secure_pairs,combined,0.7666666666666666,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.1416666666666667,0.012500000000000046,0.5828667440115588,0.1416666666666667
core_secure_pairs,combined,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,28,0.875,0.9166666666666667,0.6144000420226507,0.1681183621715875,0.8252880421868202,0.6144000420226507
core_secure_pairs,combined,0.7666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.1631871611502998,0.03333333333333333,0.37474527926840306,0.1631871611502998
core_secure_pairs,combined,0.7666666666666666,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.5579189446352186,0.24053842176882181,0.6898059824656141,0.5579189446352186
core_secure_pairs,combined,0.8,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.3666666666666668,0.03333333333333333,0.8124262674095424,0.3666666666666668
core_secure_pairs,combined,0.8,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.05000000000000006,0.0,0.3223423002464278,0.05000000000000006
core_secure_pairs,combined,0.8,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.14166666666666694,2.2482508464876766e-16,0.5792347595462947,0.14166666666666694
core_secure_pairs,combined,0.8,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,28,0.875,1.0,0.6,0.2214819215989407,0.8203156812493824,0.6
core_secure_pairs,combined,0.8,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.18882462621034504,0.03333333333333333,0.3925365548044981,0.18882462621034504
core_secure_pairs,combined,0.8,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.5644847745243611,0.2622915519821519,0.6914125874541281,0.5644847745243611
core_secure_pairs,combined,0.8333333333333334,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.40000000000000024,0.03333333333333333,0.8092598163357531,0.40000000000000024
core_secure_pairs,combined,0.8333333333333334,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.06666666666666668,0.0,0.3675213764680617,0.06666666666666668
core_secure_pairs,combined,0.8333333333333334,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.17500000000000004,2.293525460706866e-16,0.5833154262543094,0.17500000000000004
core_secure_pairs,combined,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,32,31,0.96875,28,0.875,1.0,0.6333333333333333,0.28614116090560604,0.839892889283899,0.648227565566019
core_secure_pairs,combined,0.8333333333333334,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.21216436909585856,0.02916666666666666,0.4052415789794045,0.21216436909585856
core_secure_pairs,combined,0.8333333333333334,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.5303798089633942,0.19583333333333336,0.6367519828674364,0.5303798089633942
core_secure_pairs,combined,0.8666666666666667,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.21666666666666676,0.06250000000000001,0.7190911896421142,0.21666666666666676
core_secure_pairs,combined,0.8666666666666667,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0750000000000001,0.0,0.3959910846398293,0.0750000000000001
core_secure_pairs,combined,0.8666666666666667,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.2,1.5820678100908479e-16,0.6053689070589579,0.2
core_secure_pairs,combined,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,32,32,1.0,30,0.9375,1.0,0.6845381690731249,0.3458333333333334,0.8514665215027034,0.7102126824373921
core_secure_pairs,combined,0.8666666666666667,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.2557364277348175,0.0647000118187277,0.4322801209742884,0.2557364277348175
core_secure_pairs,combined,0.8666666666666667,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.5315615180497777,0.22018592278480134,0.6714486050536974,0.5315615180497777
core_secure_pairs,combined,0.9,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.40000000000000024,0.1,0.8241751124847376,0.40000000000000024
core_secure_pairs,combined,0.9,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.12500000000000008,0.03333333333333333,0.4227981528596132,0.12500000000000008
core_secure_pairs,combined,0.9,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.22500000000000003,0.06666666666666667,0.6725629003575703,0.22500000000000003
core_secure_pairs,combined,0.9,isi,SCA3_entry,0.7978563373093712,32,32,1.0,31,0.96875,1.0,0.729254035424534,0.36666666666666675,0.8584153785749243,0.7585080708490682
core_secure_pairs,combined,0.9,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.35000000000000003,0.06476228539439555,0.4497213171622835,0.35000000000000003
core_secure_pairs,combined,0.9,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.5499382298090009,0.16666666666666669,0.6840440367530067,0.5499382298090009
core_secure_pairs,combined,0.9333333333333333,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.2583333333333334,0.14583333333333334,0.8062148683567228,0.2583333333333334
core_secure_pairs,combined,0.9333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.2,0.058333333333333334,0.42883585833646504,0.2
core_secure_pairs,combined,0.9333333333333333,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.25,0.13333333333333325,0.6979022880385819,0.25
core_secure_pairs,combined,0.9333333333333333,isi,SCA3_entry,0.7978563373093712,32,32,1.0,31,0.96875,1.0,0.77917186965786,0.4000000000000001,0.8644927292884313,0.779365271180549
core_secure_pairs,combined,0.9333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.3525264295028613,0.06489733399317799,0.500573528687694,0.3525264295028613
core_secure_pairs,combined,0.9333333333333333,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.6006515487908255,0.22500000000000006,0.7000612868579981,0.6006515487908255
core_secure_pairs,combined,0.9666666666666667,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.2916666666666668,0.13333333333333333,0.8256703653032738,0.2916666666666668
core_secure_pairs,combined,0.9666666666666667,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.2,0.058333333333333334,0.42776422164253974,0.2
core_secure_pairs,combined,0.9666666666666667,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.25,0.1333333333333333,0.7222998338695835,0.25
core_secure_pairs,combined,0.9666666666666667,isi,SCA3_entry,0.7978563373093712,32,32,1.0,30,0.9375,1.0,0.7253778648581803,0.375,0.8453403516169238,0.7573613631263587
core_secure_pairs,combined,0.9666666666666667,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.34692030740346513,0.06483167292415147,0.4986639083674286,0.34692030740346513
core_secure_pairs,combined,0.9666666666666667,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.6000000000000002,0.225,0.7006836584210302,0.6000000000000002
core_secure_pairs,combined,1.0,active,SCA3_entry,0.6832817402871161,32,32,1.0,31,0.96875,1.0,0.36666666666666664,0.19166666666666665,0.803082212281737,0.3666666666666666
core_secure_pairs,combined,1.0,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.2416666666666667,0.058333333333333334,0.41717494516524667,0.2416666666666667
core_secure_pairs,combined,1.0,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.3500000000000001,0.16666666666666666,0.7154198493258066,0.3500000000000001
core_secure_pairs,combined,1.0,isi,SCA3_entry,0.7978563373093712,32,32,1.0,30,0.9375,1.0,0.7506175949136178,0.5333333333333334,0.8537481387569632,0.7705939495263803
core_secure_pairs,combined,1.0,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.33267789211121956,0.06497448319654256,0.5119806128310755,0.33267789211121956
core_secure_pairs,combined,1.0,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.650801180702743,0.2583333333333332,0.7269678444356231,0.650801180702743
core_secure_pairs,kappa_only,0.0,active,SCA3_entry,0.6832817402871161,32,24,0.75,20,0.625,0.7083333333333334,0.19433883338068808,0.13290841516534527,0.2646664828792097,0.18770035606476032
core_secure_pairs,kappa_only,0.0,active,WT_exit,0.1483293470542087,32,24,0.75,22,0.6875,0.9444444444444444,0.057048494487553225,0.031476681164120855,0.07301793622079114,0.04684615389479932
core_secure_pairs,kappa_only,0.0,active,balance,0.5,32,24,0.75,22,0.6875,0.8333333333333333,0.17282188808335103,0.11734325909840128,0.22169404774264106,0.17190774178205598
core_secure_pairs,kappa_only,0.0,isi,SCA3_entry,0.7978563373093712,32,24,0.75,10,0.3125,0.2708333333333333,0.2696355845375651,0.2058418914703591,0.35225519305375613,0.2500437054502027
core_secure_pairs,kappa_only,0.0,isi,WT_exit,0.1358293233470019,32,24,0.75,22,0.6875,0.9305555555555556,0.03253479441071045,0.0005735723679330494,0.06583939617550068,0.03253479441071045
core_secure_pairs,kappa_only,0.0,isi,balance,0.5,32,24,0.75,20,0.625,0.75,0.1878794112891919,0.1576738758539842,0.24359324784465086,0.1743803444853428
core_secure_pairs,kappa_only,0.0333333333333333,active,SCA3_entry,0.6832817402871161,32,24,0.75,22,0.6875,0.8333333333333333,0.2609885716052134,0.1976036502891057,0.32636947697635144,0.2545932518934316
core_secure_pairs,kappa_only,0.0333333333333333,active,WT_exit,0.1483293470542087,32,25,0.78125,23,0.71875,1.0,0.07734126721520371,0.0682302637528481,0.10371550972047605,0.07650808677637654
core_secure_pairs,kappa_only,0.0333333333333333,active,balance,0.5,32,24,0.75,22,0.6875,0.9166666666666667,0.21446983185601792,0.1653487028974766,0.24201629697986882,0.21446983185601792
core_secure_pairs,kappa_only,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,32,24,0.75,15,0.46875,0.39583333333333337,0.3143251327963513,0.24936276161013282,0.37926403749611615,0.30183832236854863
core_secure_pairs,kappa_only,0.0333333333333333,isi,WT_exit,0.1358293233470019,32,28,0.875,26,0.8125,1.0,0.07922711697715659,0.030766259922205542,0.1346434714297173,0.07396257733287402
core_secure_pairs,kappa_only,0.0333333333333333,isi,balance,0.5,32,24,0.75,21,0.65625,0.75,0.23374171975627386,0.2009182617064812,0.2757140824942092,0.2282967233591117
core_secure_pairs,kappa_only,0.0666666666666666,active,SCA3_entry,0.6832817402871161,32,25,0.78125,22,0.6875,0.8333333333333333,0.2755465394419471,0.22603027527587316,0.33199338458396027,0.27543885939264157
core_secure_pairs,kappa_only,0.0666666666666666,active,WT_exit,0.1483293470542087,32,30,0.9375,27,0.84375,1.0,0.12245585576152099,0.08349045801052811,0.16720535246021617,0.1199186883187884
core_secure_pairs,kappa_only,0.0666666666666666,active,balance,0.5,32,25,0.78125,23,0.71875,0.9166666666666667,0.2467519044574355,0.2115769765640783,0.2842152814489883,0.24268204646788538
core_secure_pairs,kappa_only,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,32,24,0.75,16,0.5,0.5,0.3551648196889484,0.2694600818599389,0.4073903417735779,0.36873786307072476
core_secure_pairs,kappa_only,0.0666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,29,0.90625,1.0,0.12217041527078196,0.061652769594794654,0.2961899045187725,0.11862791892030719
core_secure_pairs,kappa_only,0.0666666666666666,isi,balance,0.5,32,25,0.78125,22,0.6875,0.8055555555555555,0.27324685738927895,0.22188378199214578,0.30321952404034375,0.2660247292370298
core_secure_pairs,kappa_only,0.1,active,SCA3_entry,0.6832817402871161,32,27,0.84375,24,0.75,0.8819444444444444,0.3017230462178494,0.2640705522052834,0.37856534785280127,0.29790674324222954
core_secure_pairs,kappa_only,0.1,active,WT_exit,0.1483293470542087,32,32,1.0,29,0.90625,1.0,0.1676246404436681,0.11361275838427222,0.25779566099975515,0.16272027652103077
core_secure_pairs,kappa_only,0.1,active,balance,0.5,32,29,0.90625,26,0.8125,0.9166666666666667,0.26912816944661055,0.21922517086273632,0.3300429223742007,0.26866513177782003
core_secure_pairs,kappa_only,0.1,isi,SCA3_entry,0.7978563373093712,32,24,0.75,18,0.5625,0.5625,0.40577910678774287,0.3467963829455759,0.4607929296184837,0.41640350617284194
core_secure_pairs,kappa_only,0.1,isi,WT_exit,0.1358293233470019,32,32,1.0,28,0.875,1.0,0.1617588424557996,0.11482239902973607,0.337380302989015,0.14923637606990975
core_secure_pairs,kappa_only,0.1,isi,balance,0.5,32,27,0.84375,24,0.75,0.8611111111111112,0.31951612890689907,0.2613596617116203,0.35578004682379366,0.2883068344254102
core_secure_pairs,kappa_only,0.1333333333333333,active,SCA3_entry,0.6832817402871161,32,28,0.875,25,0.78125,0.8819444444444444,0.33135877169731254,0.29672486689622307,0.40040168482346383,0.33051184752460205
core_secure_pairs,kappa_only,0.1333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,30,0.9375,1.0,0.19799350487397047,0.12242063440064258,0.26453136820427503,0.1886136096312202
core_secure_pairs,kappa_only,0.1333333333333333,active,balance,0.5,32,28,0.875,25,0.78125,0.9166666666666667,0.29133613183293,0.24787655678646225,0.35720677706528914,0.29035508131236354
core_secure_pairs,kappa_only,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,32,26,0.8125,19,0.59375,0.5972222222222223,0.42591825926840193,0.3618931490374003,0.494484655925215,0.43631512145715207
core_secure_pairs,kappa_only,0.1333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,29,0.90625,1.0,0.1892670922647658,0.1282971154676696,0.307562699552923,0.1879893064702879
core_secure_pairs,kappa_only,0.1333333333333333,isi,balance,0.5,32,27,0.84375,24,0.75,0.8680555555555555,0.32872759321414796,0.27245560410157316,0.3740502524500944,0.32692058360745496
core_secure_pairs,kappa_only,0.1666666666666666,active,SCA3_entry,0.6832817402871161,32,28,0.875,24,0.75,0.8611111111111109,0.3552287013046438,0.3152530108049038,0.45105968322916634,0.3552287013046438
core_secure_pairs,kappa_only,0.1666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,30,0.9375,1.0,0.2230424581705482,0.14583874417493708,0.2644866864249674,0.21785906071247219
core_secure_pairs,kappa_only,0.1666666666666666,active,balance,0.5,32,29,0.90625,25,0.78125,0.9166666666666667,0.3194876950194359,0.2675329033264699,0.38388981619426527,0.3194876950194359
core_secure_pairs,kappa_only,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,32,25,0.78125,20,0.625,0.5972222222222223,0.46388806666497895,0.3879273337371615,0.5327125176015667,0.4796632762041438
core_secure_pairs,kappa_only,0.1666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,29,0.90625,1.0,0.22453837155126866,0.14435666395153482,0.3445473342675297,0.2199575590316659
core_secure_pairs,kappa_only,0.1666666666666666,isi,balance,0.5,32,27,0.84375,24,0.75,0.8333333333333334,0.3594329142286058,0.3066673573707465,0.41668412245093234,0.359092402174621
core_secure_pairs,kappa_only,0.2,active,SCA3_entry,0.6832817402871161,32,29,0.90625,24,0.75,0.8888888888888888,0.3938244489218926,0.3224152483059001,0.47224062911327064,0.3960963854057495
core_secure_pairs,kappa_only,0.2,active,WT_exit,0.1483293470542087,32,32,1.0,30,0.9375,1.0,0.24654825338066164,0.1702861515207894,0.29829207510240396,0.239872224912352
core_secure_pairs,kappa_only,0.2,active,balance,0.5,32,31,0.96875,27,0.84375,0.9305555555555556,0.3584419600488176,0.2797394503739835,0.44409677262870306,0.3584419600488176
core_secure_pairs,kappa_only,0.2,isi,SCA3_entry,0.7978563373093712,32,24,0.75,20,0.625,0.5833333333333333,0.4872505303440907,0.4121882938097513,0.558207668419507,0.4872505303440907
core_secure_pairs,kappa_only,0.2,isi,WT_exit,0.1358293233470019,32,32,1.0,30,0.9375,1.0,0.25209275938518594,0.17836282767436967,0.3290501972796501,0.24896533827075346
core_secure_pairs,kappa_only,0.2,isi,balance,0.5,32,31,0.96875,27,0.84375,0.9166666666666667,0.40147505771977976,0.33506970346203674,0.4809089885816275,0.3882315751046491
core_secure_pairs,kappa_only,0.2333333333333333,active,SCA3_entry,0.6832817402871161,32,29,0.90625,25,0.78125,0.8611111111111109,0.41704389135718084,0.34244101127529064,0.5035162398940928,0.41704389135718084
core_secure_pairs,kappa_only,0.2333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,31,0.96875,1.0,0.2761271655097137,0.18622219404761012,0.3291960210731789,0.2750369878554016
core_secure_pairs,kappa_only,0.2333333333333333,active,balance,0.5,32,31,0.96875,27,0.84375,0.9722222222222222,0.39233893846784257,0.2994340468308797,0.47351331103998434,0.39233893846784257
core_secure_pairs,kappa_only,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,32,24,0.75,19,0.59375,0.6388888888888888,0.49888951582186597,0.43247164009007116,0.5795821373577146,0.5005112351850095
core_secure_pairs,kappa_only,0.2333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,30,0.9375,1.0,0.2808201374574142,0.19549742730676153,0.348208224916122,0.2779257161503912
core_secure_pairs,kappa_only,0.2333333333333333,isi,balance,0.5,32,31,0.96875,27,0.84375,0.9305555555555556,0.41503053113776783,0.36776033781129747,0.5355449197688779,0.39925944527387436
core_secure_pairs,kappa_only,0.2666666666666666,active,SCA3_entry,0.6832817402871161,32,31,0.96875,27,0.84375,0.9166666666666667,0.45295135814593057,0.3528537977412193,0.553416559070519,0.45295135814593057
core_secure_pairs,kappa_only,0.2666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,31,0.96875,1.0,0.2676297192794639,0.20796811278232136,0.3432784487409938,0.27030611609963523
core_secure_pairs,kappa_only,0.2666666666666666,active,balance,0.5,32,31,0.96875,28,0.875,1.0,0.41741814481131373,0.318109279535667,0.4995438094856545,0.4168848953691508
core_secure_pairs,kappa_only,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,32,24,0.75,18,0.5625,0.6180555555555556,0.5249322796485406,0.4618529241475313,0.6056531235619935,0.5373530475378208
core_secure_pairs,kappa_only,0.2666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,31,0.96875,1.0,0.30853782345577374,0.21997346281011876,0.36865452171127877,0.30788267423348564
core_secure_pairs,kappa_only,0.2666666666666666,isi,balance,0.5,32,30,0.9375,27,0.84375,0.9166666666666667,0.4182258922965414,0.3726844838461343,0.5022683570135905,0.4164031472118292
core_secure_pairs,kappa_only,0.3,active,SCA3_entry,0.6832817402871161,32,30,0.9375,27,0.84375,0.9305555555555556,0.4682020906261477,0.348851097744935,0.5461265984390467,0.4554161585799163
core_secure_pairs,kappa_only,0.3,active,WT_exit,0.1483293470542087,32,32,1.0,31,0.96875,1.0,0.27292957353088654,0.21633198695647843,0.3708322236316561,0.27790261180386205
core_secure_pairs,kappa_only,0.3,active,balance,0.5,32,30,0.9375,27,0.84375,0.9722222222222222,0.4365860597497627,0.33031320151793625,0.5111279407719602,0.43242608462087406
core_secure_pairs,kappa_only,0.3,isi,SCA3_entry,0.7978563373093712,32,24,0.75,17,0.53125,0.5277777777777778,0.5425704931485325,0.4996802165547023,0.6231555696596549,0.5531150039249462
core_secure_pairs,kappa_only,0.3,isi,WT_exit,0.1358293233470019,32,32,1.0,31,0.96875,0.9722222222222222,0.3322680859171132,0.22002758756341187,0.3897416255489847,0.3296944297979402
core_secure_pairs,kappa_only,0.3,isi,balance,0.5,32,30,0.9375,27,0.84375,0.9166666666666667,0.45811669481270584,0.405888678434662,0.5585437332224159,0.4489596797983818
core_secure_pairs,kappa_only,0.3333333333333333,active,SCA3_entry,0.6832817402871161,32,30,0.9375,27,0.84375,0.9722222222222222,0.49051921820362687,0.37461101455902035,0.5717519008387781,0.4856216945852379
core_secure_pairs,kappa_only,0.3333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,31,0.96875,1.0,0.2796539884398086,0.22696663047531745,0.3950879591447631,0.2830287092609542
core_secure_pairs,kappa_only,0.3333333333333333,active,balance,0.5,32,30,0.9375,27,0.84375,0.9722222222222222,0.4531462334493761,0.35334174810301466,0.5149369368211115,0.4395783965187509
core_secure_pairs,kappa_only,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,32,28,0.875,19,0.59375,0.6805555555555556,0.5943215783005797,0.5284014243775166,0.6596826667073408,0.60565724593745
core_secure_pairs,kappa_only,0.3333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,31,0.96875,1.0,0.3523506078902049,0.254413586338551,0.4065376529653184,0.344460655840874
core_secure_pairs,kappa_only,0.3333333333333333,isi,balance,0.5,32,31,0.96875,28,0.875,0.9583333333333334,0.5,0.44805846849588915,0.6057943131423319,0.48161660050082167
